,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
MAN2A1,0.46730235,0.18530802,0.44328743,0.35623774,0.2689031,0.36457023,-0.12893307,0.38971746,0.14133656,0.65931326,0.47258162,0.5564326,0.40370342,0.121709086,0.3796885,0.2926388,0.20530418,0.3009713,-0.192532,0.32611853,0.07773762,0.59571433,0.4089827,0.49283367
SEMA5A,-1.352371,-1.302029,-0.89028263,-0.95904744,-1.15955,-1.21534,-1.3609324,-1.1647402,-1.508972,-1.1983646,-1.2139566,-1.0096508,-1.4332103,-1.3828683,-0.9711219,-1.0398867,-1.2403892,-1.2961793,-1.4417716,-1.2455795,-1.5898113,-1.2792039,-1.2947959,-1.0904901
C7,-1.0985179,-0.3635214,-0.9955719,-0.96586275,-0.5562279,0.26949507,-0.8278299,-1.4199568,-1.1465383,-1.4370246,0.15407479,-1.0645051,-0.98071116,-0.24571465,-0.8777652,-0.848056,-0.4384212,0.3873018,-0.71002316,-1.30215,-1.0287315,-1.3192178,0.27188152,-0.94669837
TENT4A,-0.11780933,-0.25535998,0.525728,-0.21645997,-0.10478328,0.11549553,0.15210494,0.07213813,-0.09707119,-0.004465893,-0.43488336,0.08055678,-0.17038226,-0.3079329,0.47315505,-0.2690329,-0.1573562,0.062922604,0.099532016,0.019565202,-0.14964412,-0.05703882,-0.4874563,0.027983852
GHR,0.8847873,0.7089558,0.9123991,0.8454326,0.4093215,0.96218294,0.5237644,0.74265563,0.5880128,0.4977698,0.964474,0.71592927,0.8022245,0.6263931,0.82983637,0.76286983,0.3267587,0.8796202,0.4412016,0.66009283,0.50545,0.41520703,0.8819113,0.63336647
HMGCS1,1.4516692,1.7612675,1.676672,1.3476958,1.1331607,1.1740687,1.2599329,1.7971311,1.4268184,1.7535595,1.5294138,1.8540468,1.1638399,1.4734383,1.3888427,1.0598665,0.84533143,0.8862394,0.9721036,1.5093018,1.1389891,1.4657302,1.2415845,1.5662175
DAP,-0.08057322,-0.04584195,0.011794181,-0.121261604,0.24794823,-0.12778184,-0.012760084,-0.015301669,-0.085211836,0.15595141,-0.099531226,0.07732093,-0.17672406,-0.14199279,-0.08435666,-0.21741244,0.15179738,-0.22393268,-0.10891092,-0.111452505,-0.18136267,0.059800573,-0.19568206,-0.018829904
BRD8,-0.25113514,-0.3050849,0.33965042,0.000693433,-0.022787472,-0.31363282,-0.24479254,-0.11850515,-0.3423138,-0.09270018,0.11235403,-0.28978875,-0.22639236,-0.28034213,0.3643932,0.025436217,0.0019553117,-0.28889003,-0.22004975,-0.09376237,-0.317571,-0.0679574,0.13709682,-0.26504597
KIF20A,-1.0850091,-0.49983698,-1.1382178,-0.9471494,-1.3437326,-1.0730529,-0.011060807,-0.7079265,-0.898377,-1.0577105,-0.94129497,-0.9283645,-1.0976123,-0.51244015,-1.150821,-0.95975256,-1.3563358,-1.085656,-0.02366399,-0.7205297,-0.91098017,-1.0703137,-0.95389813,-0.9409677
NNT,0.32401925,0.4099993,0.48985448,0.1029952,0.3391091,0.25361767,0.20160821,0.3617573,0.2371428,0.3956498,0.27807724,0.43012264,0.36503127,0.45101133,0.5308665,0.1440072,0.3801211,0.2946297,0.24262021,0.40276933,0.27815482,0.4366618,0.31908926,0.47113466
MRPS30,-0.022314446,0.13418837,0.2150919,-0.09564191,5.308744e-05,0.0051078703,-0.09414487,0.00012072792,-0.06437089,0.079258524,0.3015556,0.07524403,0.079251364,0.23575418,0.31665772,0.005923897,0.10161889,0.10667368,0.0074209347,0.10168654,0.037194915,0.18082434,0.4031214,0.17680985
HSPA9,0.25744575,0.09664522,0.1368054,0.18283905,-0.11356485,0.22887263,0.12586392,0.2517075,0.14971796,0.17160615,0.184409,0.24876587,0.23364177,0.07284125,0.11300143,0.15903509,-0.13736883,0.20506865,0.10205995,0.22790352,0.12591398,0.14780217,0.16060504,0.2249619
MRPS27,0.18111435,-0.019736141,0.3961641,-0.1421134,0.23277174,0.13837755,-0.024335915,0.29134095,0.3465872,0.033094343,0.07940577,0.32397765,0.16558592,-0.035264567,0.38063565,-0.15764183,0.21724331,0.12284912,-0.039864343,0.2758125,0.33105877,0.017565917,0.063877344,0.3084492
PFDN1,-0.4271825,-0.9976453,-0.9340999,-0.6381043,-0.8504735,-0.69524574,-0.5815583,-0.7853308,-0.772892,-0.8208048,-0.6861062,-0.84079295,-0.33826363,-0.90872645,-0.84518105,-0.54918545,-0.76155466,-0.6063269,-0.49263942,-0.6964119,-0.68397313,-0.7318859,-0.59718734,-0.7518741
LOX,-1.9906368,-2.8860452,-2.078452,-1.564189,-2.3991153,-2.1212323,-1.6648961,-2.621373,-3.0440161,-3.0022135,-1.96262,-2.252017,-2.0019403,-2.8973486,-2.0897555,-1.5754924,-2.4104187,-2.1325357,-1.6761996,-2.6326764,-3.0553195,-3.013517,-1.9739234,-2.2633204
APBB3,-0.05445962,0.79102075,1.0149817,0.19232771,0.7484185,0.346266,0.80861807,0.805954,0.5640007,0.7201059,0.10403087,0.811869,-0.025595533,0.81988484,1.0438459,0.2211918,0.7772826,0.3751301,0.83748215,0.83481807,0.5928648,0.74897,0.13289496,0.8407331
TMCO6,0.5226975,0.67614293,0.6667995,0.43701333,0.8380983,0.51736486,0.37325978,0.8783923,0.86006033,0.7718926,0.19701602,0.79424065,0.528667,0.6821124,0.67276895,0.44298276,0.84406775,0.5233343,0.37922922,0.88436174,0.8660298,0.7778621,0.20298547,0.8002101
SPARC,-1.7848964,-3.162846,-2.3370662,-1.5601827,-2.286446,-1.6800414,-1.9001458,-2.766172,-2.708854,-2.602141,-2.4860563,-2.7050526,-1.7931827,-3.1711323,-2.3453524,-1.568469,-2.2947323,-1.6883278,-1.9084321,-2.7744582,-2.7171402,-2.6104271,-2.4943426,-2.7133389
IK,-0.33959478,-0.20238723,0.04623646,-0.3482152,-0.015546928,-0.242476,-0.21370049,-0.14795826,-0.19258165,0.16081604,-0.18466932,0.004628776,-0.37283134,-0.23562378,0.012999903,-0.38145176,-0.048783485,-0.27571255,-0.24693704,-0.18119481,-0.22581822,0.12757948,-0.21790588,-0.02860778
HMGCR,1.1525948,0.96680593,0.96408546,0.69628716,0.81003743,0.69621384,0.5294736,1.1253936,0.874351,1.2981963,0.728843,1.2456865,1.0021876,0.81639874,0.81367826,0.54587996,0.65963024,0.54580665,0.3790664,0.97498643,0.7239438,1.1477891,0.5784358,1.0952793
CERT1,-0.10813247,-0.04757503,0.06777856,-0.13182957,-0.18987319,-0.26296192,-0.2930376,0.12067121,-0.48146388,0.25786176,0.23701565,0.19826953,-0.12753958,-0.066982135,0.04837145,-0.15123668,-0.2092803,-0.28236902,-0.3124447,0.101264104,-0.500871,0.23845465,0.21760854,0.17886242
FAF2,-0.3419665,-0.4357969,-0.13216901,-0.2123175,-0.34591705,-0.44949356,-0.3051396,-0.34376618,-0.49632737,-0.35314104,-0.16671915,-0.33756268,-0.4217463,-0.5155767,-0.21194881,-0.2920973,-0.42569685,-0.5292734,-0.3849194,-0.423546,-0.5761072,-0.43292084,-0.24649897,-0.41734248
PCDHB5,-0.13649932,-0.14732441,-0.036487054,-0.33999413,-0.14157936,-0.3596482,-0.09938974,-0.25333884,-0.4252494,-0.5098641,-0.4632104,-0.20281984,-0.123658836,-0.13448393,-0.023646578,-0.32715365,-0.12873888,-0.34680772,-0.08654927,-0.24049836,-0.41240892,-0.4970236,-0.45036992,-0.18997936
CLK4,0.30611682,-0.24225906,0.44061446,-0.15085849,0.024555031,0.27457267,0.038024984,0.07860174,-0.200041,0.39653182,-0.20470771,0.6485613,0.3476962,-0.2006797,0.48219383,-0.10927914,0.06613438,0.31615204,0.079604335,0.12018109,-0.15846165,0.4381112,-0.16312836,0.69014066
HAVCR1,-0.7178432,-0.38938248,-0.3055192,-0.50470275,-0.94517446,-0.69889635,-0.7050916,-0.8079442,-0.6433761,-0.6512383,0.06720806,-0.6226101,-0.74858993,-0.4201292,-0.33626592,-0.5354495,-0.9759212,-0.7296431,-0.73583835,-0.83869094,-0.67412287,-0.6819851,0.036461323,-0.65335685
ITK,-0.067191765,-0.28549063,0.15990141,0.30927676,0.3015672,0.0533943,0.3026265,0.44100994,0.5011204,0.35851705,-0.17030936,0.046496898,-0.05285544,-0.2711543,0.17423773,0.32361308,0.3159035,0.06773062,0.3169628,0.45534626,0.51545674,0.37285337,-0.15597305,0.060833223
RNF130,0.445924,0.2657149,0.41323966,0.32012844,0.48949566,0.4291948,0.31339514,0.471234,0.40070808,0.58079326,0.30378425,0.39783433,0.37134942,0.19114032,0.33866507,0.24555385,0.41492108,0.35462022,0.23882055,0.3966594,0.3261335,0.5062187,0.22920966,0.32325974
THG1L,-0.13573064,-0.052051533,-0.075556904,-0.26110134,-0.18407688,-0.20449343,-0.014274236,-0.5051895,0.20853007,-0.5501094,0.09455332,-0.3938553,-0.18681961,-0.10314052,-0.1266459,-0.31219032,-0.23516586,-0.25558242,-0.06536321,-0.55627847,0.15744108,-0.6011984,0.04346434,-0.4449443
ARSB,-1.4214939,-0.96756285,-1.0077395,-0.93034726,-1.416959,-0.9577897,-1.0629343,-1.2047974,-0.9321741,-1.0406966,-0.95681804,-1.0186679,-1.5218663,-1.0679352,-1.108112,-1.0307196,-1.5173315,-1.0581621,-1.1633067,-1.3051698,-1.0325465,-1.141069,-1.0571904,-1.1190404
CLINT1,0.12488654,0.25493932,0.31841224,0.13947365,0.1965844,0.1783995,0.09353486,0.3314318,0.043609157,0.2407671,0.30565935,0.45192918,0.07588269,0.20593546,0.2694084,0.09046979,0.14758055,0.12939565,0.044531003,0.28242797,-0.005394697,0.19176325,0.2566555,0.4029253
THBS4,-0.48071906,-0.4897349,-0.52560365,-0.47139022,-0.48153558,-0.48184708,-0.52560365,-0.33836278,-0.52560365,-0.22696301,-0.19144993,-0.20374095,0.23627892,0.2272631,0.19139433,0.24560776,0.2354624,0.2351509,0.19139433,0.3786352,0.19139433,0.49003497,0.52554804,0.513257
CNOT6,-0.092851326,-0.4874748,0.058536153,-0.48815238,-0.28093946,-0.48825976,-0.5041877,-0.1657016,-0.31607884,-0.30655116,-0.14547269,-0.04477807,-0.07351197,-0.46813545,0.0778755,-0.46881303,-0.2616001,-0.4689204,-0.48484835,-0.14636225,-0.2967395,-0.2872118,-0.12613334,-0.02543872
TTC1,-0.28432706,-0.4430095,-0.4799402,-0.37474236,-0.40859723,-0.18601207,-0.13438335,-0.37843597,-0.3874341,-0.29873636,-0.14774072,-0.2874924,-0.30182898,-0.46051142,-0.49744213,-0.39224428,-0.42609915,-0.20351401,-0.15188527,-0.3959379,-0.40493602,-0.31623828,-0.16524264,-0.30499431
MSH3,-0.099796176,-0.0914861,0.21337979,-0.17000955,-0.17186241,-0.2374748,-0.26508942,0.039415,-0.21250908,-0.035121486,0.31657103,0.1696966,-0.11331328,-0.1050032,0.19986267,-0.18352666,-0.18537952,-0.2509919,-0.27860653,0.02589789,-0.22602619,-0.048638593,0.30305392,0.15617949
RASGRF2,-2.4460135,-2.0935073,-1.8502942,-1.9770591,-1.8390418,-1.906224,-1.5184115,-2.2424364,-2.1946383,-2.3152988,-0.8734754,-1.9134566,-2.4087033,-2.0561972,-1.8129842,-1.9397491,-1.8017318,-1.868914,-1.4811015,-2.2051263,-2.1573281,-2.2779887,-0.83616537,-1.8761466
GABRG2,0.12381534,0.3173214,0.283615,0.086567245,0.14598615,-0.13501802,0.3308854,0.16378693,0.2530881,0.1057091,0.08916454,0.049898606,0.08770421,0.28121027,0.24750386,0.050456118,0.10987502,-0.17112915,0.2947743,0.1276758,0.21697696,0.069597974,0.053053413,0.013787478
CCNG1,0.008515505,0.02589157,-0.040045768,-0.19847,-0.19376476,-0.1942433,-0.27706814,-0.14118582,-0.75307745,0.07415591,0.22424915,-0.05085927,-0.023647716,-0.006271651,-0.072208986,-0.23063321,-0.22592798,-0.22640651,-0.30923137,-0.17334904,-0.78524065,0.04199269,0.19208594,-0.08302249
POLR3G,-0.09948489,-0.06829633,-0.3927876,-0.063301355,-0.35727745,-0.24540456,-0.038121413,-0.21971901,-0.38985825,0.39307305,0.2853246,0.36402497,-0.12114905,-0.089960486,-0.41445178,-0.08496551,-0.37894163,-0.2670687,-0.059785575,-0.24138317,-0.41152242,0.37140888,0.26366043,0.3423608
DROSHA,-1.0583049,-0.3110298,-0.65968704,-0.5576109,-1.1526502,-0.6066544,0.021090712,-1.3269323,-0.96216714,-1.0154198,-0.5805999,-0.65886325,-1.1234087,-0.37613356,-0.7247908,-0.6227147,-1.217754,-0.6717582,-0.044013057,-1.3920361,-1.0272709,-1.0805236,-0.6457037,-0.723967
CDH6,-1.7335954,-0.8962168,-0.666188,-1.6330031,-0.1506127,-1.1055982,-1.3293743,-0.77482146,-1.5023321,-1.2716197,0.21224031,-0.67474777,-1.537932,-0.7005534,-0.4705246,-1.4373398,0.04505068,-0.9099348,-1.133711,-0.57915807,-1.3066688,-1.0759563,0.40790367,-0.47908437
LMNB1,-0.11800376,-0.31014797,-0.32372725,-0.35465664,-0.29696307,-0.2775551,-0.37447903,-0.2088719,-0.28339198,-0.4082796,-0.48174304,-0.24619122,-0.15709653,-0.34924075,-0.36282003,-0.39374942,-0.33605585,-0.3166479,-0.4135718,-0.24796468,-0.32248476,-0.44737238,-0.5208358,-0.28528398
ARRDC3,0.74420357,0.13511276,0.5125171,0.56230175,0.1968466,0.3721484,-0.3053778,0.2537303,0.49273983,0.55590636,-0.09922238,0.44560578,0.6642756,0.05518478,0.4325891,0.48237377,0.11691862,0.2922204,-0.3853058,0.17380232,0.41281185,0.47597837,-0.17915036,0.3656778
GOLPH3,0.18565176,-0.09338565,-0.024025872,0.02326279,-0.08451434,0.15358613,0.07671563,-0.2874458,-0.03678702,0.18531875,0.15413375,-0.08125641,0.117621325,-0.16141608,-0.09205631,-0.044767648,-0.15254478,0.085555695,0.008685194,-0.35547626,-0.10481746,0.117288314,0.08610331,-0.14928685
SUB1,-0.15739335,-0.35949093,-0.3297263,-0.43345484,-0.543742,-0.1495808,-0.40089852,-0.48973414,-0.35793078,-0.27990383,-0.07239132,-0.3972384,-0.19651057,-0.39860815,-0.36884353,-0.47257206,-0.5828592,-0.18869802,-0.44001573,-0.5288514,-0.397048,-0.31902105,-0.11150853,-0.43635562
NPR3,-1.0000113,-1.0708046,-0.6276625,-0.89332426,-1.6835151,-0.81888103,-1.3473779,-0.71904874,-0.8127745,-1.8942575,-0.8856786,-0.98021555,-0.92445993,-0.9952532,-0.5521111,-0.81777287,-1.6079637,-0.74332964,-1.2718265,-0.64349735,-0.7372231,-1.8187062,-0.8101272,-0.90466416
FAM172A,0.035365697,-0.8966867,-0.45486137,-0.7789446,-1.0407121,-0.532068,-0.9371893,-0.7461133,-0.83779025,-0.448603,-0.6329697,-0.079902306,-0.022151362,-0.9542037,-0.51237845,-0.83646166,-1.0982292,-0.58958507,-0.99470633,-0.80363035,-0.8953073,-0.5061201,-0.6904867,-0.13741937
TARS1,-0.30222088,-0.43722877,-0.2535875,-0.32609504,-0.45910174,-0.1450113,-0.3512491,-0.31256938,-0.3917659,-0.16099948,-0.22155441,-0.3974357,-0.37765196,-0.51265985,-0.3290186,-0.40152612,-0.5345328,-0.22044238,-0.42668018,-0.38800046,-0.46719697,-0.23643056,-0.2969855,-0.47286677
LNPEP,-0.33564925,-0.20899984,0.13917558,-0.33193922,-0.08592242,-0.43581593,-0.19578375,-0.26969743,-0.2655442,-0.16735247,0.09350205,0.19062832,-0.20120046,-0.074551046,0.27362436,-0.19749042,0.048526376,-0.30136713,-0.061334953,-0.13524863,-0.13109541,-0.03290367,0.22795084,0.32507712
PDE4D,-0.19307493,-0.72651994,-0.67204654,-0.19302236,0.089213565,-0.76954,-0.6302997,0.016609892,-0.74341905,0.3609726,-0.79099137,-0.43259162,0.29431444,-0.23913056,-0.18465716,0.29436702,0.57660294,-0.28215063,-0.1429103,0.5039993,-0.25602967,0.84836197,-0.30360198,0.05479777
RAD1,-0.20814912,-0.63010615,-0.26283884,-0.38674247,-0.35826796,-0.18000065,-0.35427874,-0.37850583,-0.07841431,-0.4394277,-0.027590072,-0.111603394,-0.2628574,-0.68481445,-0.31754714,-0.44145077,-0.41297626,-0.23470895,-0.40898705,-0.43321413,-0.13312261,-0.494136,-0.08229837,-0.1663117
BRIX1,-0.27250516,-0.6936041,-0.4703237,-0.41013336,-0.7365882,-0.29788437,-0.5234387,-0.67644906,-0.41649073,-0.34595257,-0.24426135,-0.42287084,-0.305295,-0.72639394,-0.5031135,-0.4429232,-0.769378,-0.3306742,-0.5562285,-0.7092389,-0.44928056,-0.3787424,-0.27705118,-0.45566067
AGXT2,2.1795812,1.7989571,1.7306516,1.7988962,1.5875491,1.6312447,1.2975364,1.5476583,1.8333973,1.7560529,1.3914939,1.6650859,2.2229955,1.8423713,1.7740659,1.8423104,1.6309633,1.6746589,1.3409506,1.5910726,1.8768115,1.7994671,1.4349082,1.7085001
PRLR,1.0274596,0.83994,1.393684,0.9633762,0.924569,0.52175,-0.009829469,0.8042926,0.9868508,1.1150528,0.47217488,1.1438884,1.1015792,0.9140595,1.4678036,1.0374957,0.9986885,0.5958695,0.064290054,0.8784121,1.0609703,1.1891724,0.5462944,1.2180079
RAD50,0.021446047,-0.08021427,0.19352207,0.030425321,-0.31408545,0.043410998,-0.5354888,0.19624397,-0.33566722,0.14025606,0.3369918,0.41962656,0.015188187,-0.08647213,0.1872642,0.024167461,-0.32034332,0.03715314,-0.5417466,0.18998611,-0.34192508,0.1339982,0.33073393,0.4133687
ST8SIA4,-0.07948072,-0.43186712,0.04637332,-0.2503876,-0.4000031,-0.40504497,-0.08464212,-0.48326394,-0.19884095,-0.14444296,-0.30769816,-0.24407609,-0.17596185,-0.52834827,-0.050107818,-0.34686875,-0.49648425,-0.5015261,-0.18112326,-0.57974505,-0.2953221,-0.24092409,-0.4041793,-0.34055722
GNPDA1,-0.42328286,-0.2922293,-0.24491274,-0.40608191,-0.39093205,-0.3001124,-0.20440891,-0.20321807,-0.42249173,-0.37069395,0.23198809,-0.31259152,-0.41255584,-0.28150228,-0.23418573,-0.3953549,-0.38020504,-0.28938538,-0.1936819,-0.19249105,-0.4117647,-0.35996693,0.2427151,-0.3018645
PCDH12,0.6661378,0.30885616,0.33262613,0.70977646,0.29654676,-0.17889135,0.4999283,1.4415672,1.090575,1.7338493,-0.09137728,0.49552923,0.5824121,0.22513045,0.24890043,0.6260508,0.21282105,-0.26261705,0.4162026,1.3578415,1.0068493,1.6501236,-0.17510298,0.41180354
SKP1,-0.23075381,-0.3129669,-0.40259826,-0.3014091,-0.23635265,-0.16487542,-0.34693924,-0.191969,-0.4393907,-0.14098972,-0.19675441,-0.23866728,-0.21938635,-0.30159944,-0.3912308,-0.29004163,-0.2249852,-0.15350796,-0.33557177,-0.18060155,-0.42802322,-0.12962227,-0.18538696,-0.22729982
NUP155,-0.027506396,0.0797689,0.07464362,-0.42906252,0.012819124,-0.15442997,-0.010007712,-0.26929352,-0.45300245,-0.51061803,0.12686653,-0.21128362,-0.022542926,0.084732376,0.07960709,-0.42409906,0.017782595,-0.1494665,-0.005044241,-0.26433006,-0.448039,-0.5056546,0.13183,-0.20632015
PPP2CA,-0.09747533,-0.16857141,-0.16141936,-0.35632285,-0.142625,-0.24683347,-0.21453305,-0.23876102,-0.3351744,0.21899848,0.029743778,-0.109980315,0.01086884,-0.060227245,-0.053075194,-0.24797869,-0.034280837,-0.1384893,-0.10618888,-0.13041686,-0.22683024,0.32734263,0.13808794,-0.0016361475
FGF1,-1.381102,-0.6320009,-0.51792955,-1.4138137,-0.30651388,-0.68699,-0.46785435,-0.22353281,-1.427306,-0.86949426,0.6798363,-0.2284955,-1.2447261,-0.49562508,-0.3815537,-1.2774378,-0.17013802,-0.5506142,-0.33147848,-0.08715695,-1.2909302,-0.7331184,0.8162121,-0.092119634
NR3C1,0.07274742,0.08079051,0.30841023,0.06860484,-0.1501651,-0.14690898,-0.039829195,0.0051216423,-0.032090455,0.09883087,0.028026013,0.014537541,0.022609845,0.03065294,0.25827265,0.01846727,-0.20030266,-0.19704655,-0.08996677,-0.04501593,-0.08222803,0.0486933,-0.02211156,-0.03560003
C5orf15,-0.15614438,-0.35005596,-0.13251714,-0.35942546,-0.3997793,-0.013790331,0.094024755,-0.25357327,-0.32859415,-0.042264074,-0.20421293,-0.13717282,-0.2449213,-0.43883288,-0.22129405,-0.44820237,-0.4885562,-0.10256724,0.0052478462,-0.34235018,-0.41737106,-0.13104099,-0.29298985,-0.22594973
PPWD1,-0.28917816,-0.37662414,-0.29472247,-0.54627675,-0.40275994,-0.4389771,-0.5623309,-0.23651727,-0.43335116,-0.19610818,0.06568947,0.048012804,-0.36662456,-0.45407054,-0.37216887,-0.62372315,-0.48020634,-0.5164235,-0.6397773,-0.31396368,-0.51079756,-0.2735546,-0.011756942,-0.029433604
LIFR,-0.933328,-1.3478745,-1.0870854,-1.2607863,-1.724333,-1.7657672,-0.64540863,-0.83848673,-2.0039263,-0.86462456,-0.97089887,-1.2666856,-1.0983474,-1.512894,-1.2521049,-1.4258058,-1.8893526,-1.9307867,-0.8104281,-1.0035062,-2.1689458,-1.029644,-1.1359184,-1.4317051
TRIM23,0.1421501,-0.06653513,0.21206881,-0.092453025,-0.03622299,0.09293294,-0.4942376,0.049962044,-0.20899047,0.26911387,0.11319288,0.22313263,0.16972774,-0.038957495,0.23964645,-0.064875394,-0.008645356,0.12051058,-0.46665996,0.07753968,-0.18141283,0.2966915,0.14077051,0.25071025
TRAPPC13,0.059282526,-0.15461572,0.060032733,-0.16410175,0.08658626,-0.2645212,-0.4004625,0.11035971,-0.58532387,-0.1489847,0.36494035,0.22415598,0.052674543,-0.1612237,0.05342475,-0.17070973,0.07997827,-0.2711292,-0.4070705,0.10375173,-0.5919319,-0.15559268,0.35833237,0.217548
C9,2.5989747,1.2194334,1.6312317,2.392547,2.0342789,2.4156995,1.6057049,0.68950903,2.28466,2.3747427,1.3343177,1.2364993,2.7091434,1.3296021,1.7414004,2.5027156,2.1444476,2.5258682,1.7158736,0.7996777,2.3948288,2.4849114,1.4444864,1.346668
SEC24A,0.1319514,0.3443577,0.374472,0.029841155,0.07035518,0.076703236,-0.06787652,0.28369698,-0.026428767,0.42891854,0.5408592,0.4507152,-0.00092217326,0.21148412,0.24159841,-0.103032425,-0.0625184,-0.056170344,-0.2007501,0.1508234,-0.15930235,0.29604495,0.40798563,0.31784165
TXNDC15,-0.4120127,-0.50546956,-0.50762856,-0.45460945,-0.5061292,-0.2959964,-0.13270196,-0.5887425,-0.28424528,-0.18933858,-0.19972605,-0.29819027,-0.41392148,-0.50737834,-0.50953734,-0.45651823,-0.508038,-0.29790518,-0.13461074,-0.5906513,-0.28615406,-0.19124736,-0.20163482,-0.30009905
TTC33,0.14049773,-0.028928978,0.10156552,0.063445374,-0.19505638,0.17424025,-0.43525237,0.25853178,-0.071192116,0.17472538,0.08524634,0.35491136,0.15463892,-0.014787787,0.11570671,0.07758657,-0.18091519,0.18838143,-0.42111117,0.27267298,-0.057050925,0.18886657,0.099387534,0.36905256
RARS1,-0.37622613,-0.49256015,-0.27649295,-0.4784256,-0.57409745,-0.35812998,-0.23582926,-0.4174967,-0.68390435,-0.44137344,0.009736483,-0.28926805,-0.4744531,-0.5907871,-0.37471992,-0.5766526,-0.6723244,-0.45635694,-0.33405626,-0.5157237,-0.7821313,-0.53960043,-0.08849049,-0.38749504
WWC1,0.23620693,0.09166351,0.27013353,0.28121564,0.122358456,0.36598313,0.13144484,0.046412688,0.18998319,-0.010846102,0.24555682,0.057586506,0.18891668,0.044373266,0.22284329,0.2339254,0.07506821,0.3186929,0.0841546,-0.00087755546,0.14269295,-0.058136344,0.19826657,0.010296263
MACROH2A1,-0.6865137,-0.560619,-0.58713645,-0.64459705,-0.42232153,-0.53862685,-0.2290371,-0.4629565,-0.5731675,-0.6333664,-0.27531895,-0.5029054,-0.72547835,-0.5995836,-0.6261011,-0.6835617,-0.46128616,-0.5775915,-0.26800174,-0.5019211,-0.61213213,-0.67233104,-0.31428358,-0.54187006
TCERG1,0.04027697,-0.18615346,0.22382408,-0.753084,-0.24055935,-0.07975676,-0.2812012,0.041857164,0.26583785,-0.06884398,0.09301617,0.2436489,0.08134475,-0.14508568,0.26489186,-0.7120162,-0.19949158,-0.03868898,-0.24013343,0.08292495,0.30690563,-0.027776204,0.13408396,0.28471667
DPYSL3,-1.4437687,-2.3668592,-2.0570002,-1.6963539,-1.8617494,-1.4485134,-1.0891085,-2.3132815,-2.5674326,-2.1557791,-1.6381695,-2.2067208,-0.919107,-1.8421974,-1.5323384,-1.1716921,-1.3370876,-0.92385167,-0.56444675,-1.7886198,-2.0427709,-1.6311173,-1.1135077,-1.682059
SMAD5,-0.09450898,-0.44175562,-0.203685,-0.25706676,-0.5767524,-0.055656735,-0.6101736,-0.18917371,-0.6696046,-0.04219972,-0.24527796,-0.31891245,-0.1037631,-0.45100975,-0.21293913,-0.26632088,-0.5860065,-0.06491086,-0.6194277,-0.19842784,-0.6788587,-0.051453844,-0.25453207,-0.32816657
CSNK1A1,-0.39355826,-0.5223377,-0.2712137,-0.43134344,-0.6122793,-0.37845567,-0.46525207,-0.4115567,-0.63224906,-0.35157487,-0.31256515,-0.21929413,-0.40043738,-0.52921677,-0.27809283,-0.43822256,-0.6191584,-0.3853348,-0.4721312,-0.4184358,-0.63912815,-0.358454,-0.31944427,-0.22617324
