,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
SETDB1,-0.25312167,-0.6635798,-0.04799487,-0.7675349,-0.302276,-0.39339453,-0.19557616,-0.0024792894,-0.42232156,-0.5226159,-0.25966924,0.17924838,-0.40585116,-0.81630933,-0.20072435,-0.92026436,-0.45500547,-0.546124,-0.34830564,-0.15520877,-0.57505107,-0.6753454,-0.41239873,0.026518896
ADAMTSL4,0.24977857,0.29797357,0.27649835,0.46538678,0.23566636,0.2535984,0.99635977,0.13332073,0.48442397,-0.14130932,-0.025908196,0.20103592,0.1298088,0.1780038,0.15652858,0.34541702,0.115696594,0.13362862,0.87639,0.013350964,0.3644542,-0.2612791,-0.14587797,0.08106615
MCL1,0.11364067,0.1108295,0.22941159,0.064155385,0.0300445,0.11440284,0.088105306,0.04233765,0.02030282,0.16064733,0.24792236,0.15393808,0.17397358,0.1711624,0.2897445,0.12448829,0.090377405,0.17473574,0.14843822,0.10267055,0.08063572,0.22098023,0.30825526,0.21427098
CTSK,-1.4584233,-1.9294734,-1.9989797,-1.6132928,-1.8819373,-1.775246,-1.2952064,-2.1706862,-1.9113852,-1.3991712,-1.67384,-1.9481049,-1.556651,-2.0277011,-2.0972073,-1.7115206,-1.980165,-1.8734738,-1.3934342,-2.268914,-2.0096128,-1.497399,-1.7720678,-2.0463326
RFX5,-0.47966787,0.35690227,-0.039794542,-0.21818027,0.05039481,0.14523566,0.3804488,0.30501074,-0.3312363,0.19794431,0.4646935,0.24717002,-0.33522692,0.50134325,0.10464641,-0.07373932,0.19483575,0.2896766,0.5248897,0.44945168,-0.18679535,0.34238526,0.60913444,0.39161098
PI4KB,-0.6218834,-0.33859128,-0.24810402,-0.39124578,-0.25175855,-0.43098983,-0.022465866,0.16200918,-0.41280922,-0.61329216,-0.14467564,-0.27656308,-0.6003837,-0.31709158,-0.22660433,-0.3697461,-0.23025885,-0.40949014,-0.00096616894,0.18350887,-0.39130953,-0.59179246,-0.12317595,-0.25506338
PIP5K1A,-0.6029734,-0.54892266,-0.64033425,-0.5615233,-0.32791504,-0.26731145,-0.2742192,-0.62379545,-0.49947792,-0.32379684,-0.53838944,-0.43523064,-0.5917725,-0.53772175,-0.62913334,-0.5503224,-0.3167141,-0.25611052,-0.26301825,-0.61259454,-0.488277,-0.3125959,-0.52718854,-0.4240297
ANP32E,-0.16475025,-0.5561626,-0.28937143,-0.40440357,-0.6740787,-0.21946076,-0.51315546,-0.489542,-0.60916865,-0.40018097,-0.34564248,-0.38112426,-0.13661781,-0.52803016,-0.261239,-0.37627113,-0.64594626,-0.19132832,-0.48502302,-0.46140957,-0.5810362,-0.37204853,-0.31751004,-0.35299182
MINDY1,-0.0707022,0.28165585,0.3483833,-0.014646042,0.43645445,0.082302555,0.31585965,0.18915041,0.25222483,-0.037982356,0.35580632,0.1620283,-0.19154263,0.16081542,0.22754288,-0.13548647,0.315614,-0.038537867,0.19501922,0.068309985,0.1313844,-0.15882277,0.23496589,0.041187875
ANXA9,0.5523739,0.5178947,0.39832476,0.38708055,0.8922136,0.72900885,0.1584345,0.66077596,0.5793881,0.64152056,0.15063863,0.63703126,0.5425723,0.5080931,0.38852316,0.37727895,0.882412,0.7192073,0.1486329,0.6509744,0.5695865,0.631719,0.14083703,0.6272297
SELENBP1,0.84470123,1.1144389,1.0814245,0.8052684,0.95789087,0.96401274,1.1742333,1.2737905,0.976964,0.6640733,0.7456652,1.0456185,0.80231005,1.0720477,1.0390333,0.7628772,0.9154997,0.92162156,1.1318421,1.2313993,0.9345728,0.6216821,0.703274,1.0032274
CERS2,0.24860999,0.30175945,0.38919982,0.27981505,0.5618882,0.3431232,0.34767795,0.4512048,0.35190743,0.38417453,0.27083927,0.44376132,0.19821858,0.25136805,0.33880842,0.22942364,0.51149684,0.2927318,0.29728654,0.4008134,0.30151603,0.33378312,0.22044787,0.3933699
ENSA,0.25320482,0.01286917,0.1552647,0.21597663,0.23511618,0.26414856,-0.076038,0.18205023,0.13573359,0.2381422,0.04785686,0.28914765,0.28408074,0.043745108,0.18614064,0.24685256,0.2659921,0.2950245,-0.045162067,0.21292616,0.16660953,0.26901814,0.078732796,0.3200236
LSP1P4,-1.2029654,-0.25794554,-0.4671074,-0.46098787,-0.37972444,-0.5879872,-0.52594423,-0.7917375,-1.6125008,-1.3687965,-0.25407118,-0.5232193,-1.2034818,-0.2584619,-0.46762374,-0.46150422,-0.3802408,-0.58850354,-0.5264606,-0.79225385,-1.6130172,-1.3693129,-0.25458753,-0.52373564
SEMA6C,0.11117178,0.23565668,0.49212477,-0.27885222,0.67542386,-0.23650585,0.32662705,0.34491846,-0.31410086,-0.55063784,0.08675426,0.8663135,0.27520293,0.39968783,0.65615594,-0.11482108,0.839455,-0.0724747,0.4906582,0.50894964,-0.15006971,-0.3866067,0.2507854,1.0303447
MRPL9,-0.32506534,-0.28258127,-0.18240094,-0.6199784,-0.54697514,-0.5756395,0.06743873,-0.20937587,-0.5749029,-0.48377585,0.11736074,-0.1038171,-0.30776083,-0.26527676,-0.16509643,-0.60267395,-0.52967066,-0.558335,0.08474324,-0.19207136,-0.5575984,-0.46647134,0.13466525,-0.08651259
ARNT,0.033725154,0.20144352,0.46057346,0.23248713,0.021494763,-0.15472502,0.13557152,0.32576126,-0.027424837,-0.0334309,0.20872961,0.48375946,-0.061891515,0.105826855,0.3649568,0.13687046,-0.07412191,-0.25034168,0.039954856,0.23014459,-0.1230415,-0.12904757,0.11311294,0.3881428
POGZ,-0.41663697,-0.057603754,0.34731027,-0.4149586,-0.7037309,-0.18000473,-0.49748972,-0.17204769,0.5782624,-0.26004395,-0.18699627,0.3982004,-0.35592088,0.003112346,0.40802637,-0.3542425,-0.6430148,-0.11928863,-0.43677363,-0.11133159,0.6389785,-0.19932786,-0.12628016,0.4589165
C1orf56,0.5917642,0.3722574,0.3633248,0.7407714,0.3554336,0.19254875,0.41681892,0.15995301,-0.2578263,0.37931487,-0.0820097,0.063508786,0.65317607,0.43366924,0.42473662,0.8021833,0.41684544,0.25396058,0.47823074,0.22136486,-0.19641446,0.4407267,-0.020597864,0.12492062
OAZ3,-0.066741295,0.012947423,-0.2568003,-0.1936188,0.12008877,-0.50768614,-0.06293376,-0.18723333,0.05845064,-0.14818116,-0.36304444,-0.37318924,-0.16761062,-0.087921895,-0.35766962,-0.29448813,0.01921945,-0.60855544,-0.16380307,-0.28810266,-0.04241868,-0.24905047,-0.46391377,-0.47405857
GOLPH3L,-0.33043462,0.051918868,0.27890694,-0.2033159,-0.033801354,-0.11491026,-0.44876194,0.30336252,-0.7203905,0.01451801,0.132469,0.036847122,-0.2494283,0.1329252,0.35991326,-0.12230957,0.04720497,-0.033903934,-0.36775562,0.38436884,-0.63938415,0.09552433,0.21347532,0.11785345
GABPB2,-0.24987783,-0.052229915,0.35025954,-0.05982608,-0.027572336,-0.55278397,-0.36288062,0.042759012,-0.33284676,-0.28495848,0.076123424,-0.16150743,-0.31585485,-0.11820692,0.28428254,-0.12580308,-0.09354934,-0.61876094,-0.42885762,-0.023217995,-0.39882377,-0.3509355,0.010146417,-0.22748443
SYT14,-0.5541457,-0.33523345,-0.26622146,-0.45584232,-0.41613582,0.1198462,-0.385788,-0.71288043,-1.0316564,-0.34500346,-0.514971,-0.53600067,-0.6677096,-0.44879732,-0.37978533,-0.5694062,-0.5296997,0.0062823296,-0.49935186,-0.8264443,-1.1452203,-0.45856732,-0.6285349,-0.64956456
KCNH1,-1.9112512,-2.2585697,-1.5540084,-0.7394585,-1.5330902,-1.0066924,-1.5115279,-1.2932473,-1.007726,-1.6592056,-2.5157623,-1.0212574,-1.8200166,-2.167335,-1.4627738,-0.64822394,-1.4418557,-0.91545784,-1.4202933,-1.2020128,-0.9164914,-1.567971,-2.4245276,-0.93002284
DTL,-0.72122276,-0.17051727,-0.62065774,-0.6464437,-0.81349814,-0.28348064,-0.26745293,0.06425857,-0.9464508,-0.86735696,-0.29977983,-0.7402042,-0.39652485,0.15418065,-0.29595983,-0.3217458,-0.48880023,0.041217268,0.057244986,0.3889565,-0.6217529,-0.54265904,0.02491808,-0.4155063
DYRK3,-0.32614523,-0.8605426,-0.30713326,-0.61328894,-0.71765995,-0.3456569,-0.6826437,-0.72880137,-0.7718582,-0.60419095,-0.52370703,-0.4988282,-0.47600567,-1.010403,-0.4569937,-0.7631494,-0.8675204,-0.49551734,-0.83250415,-0.8786618,-0.92171866,-0.7540514,-0.6735675,-0.6486887
EIF2D,-0.22734521,-0.39182445,-0.3177346,-0.4497636,-0.2506023,-0.043317094,-0.2411178,-0.1987108,-0.4085792,-0.22913009,-0.23301983,-0.16395819,-0.29889074,-0.46337,-0.38928014,-0.52130914,-0.32214785,-0.11486263,-0.31266335,-0.27025634,-0.48012474,-0.30067563,-0.30456537,-0.23550373
INTS7,-0.12695023,-0.05524799,-0.02696214,-0.13576302,-0.26597545,0.0312768,-0.20726663,-0.11810132,-0.31443375,-0.03760006,0.07980718,-0.08063178,-0.11700904,-0.0453068,-0.017020954,-0.12582183,-0.25603426,0.041217986,-0.19732544,-0.10816014,-0.30449256,-0.027658872,0.08974837,-0.07069059
VASH2,-0.38846424,-0.40651813,-0.48010907,-0.3244988,-0.3889239,-0.37034062,0.67132515,-0.24538085,-0.31217712,-0.19823389,-0.25185534,-0.07720005,-0.3943642,-0.4124181,-0.48600903,-0.33039877,-0.39482388,-0.37624058,0.6654252,-0.2512808,-0.3180771,-0.20413385,-0.2577553,-0.083100006
TAF1A,-0.18248813,0.0033159144,0.107601084,-0.68590134,0.006370092,0.25472462,-0.16910231,0.01986175,-0.57027924,0.25217998,-0.12588099,0.019824117,-0.13209829,0.05370575,0.15799092,-0.6355115,0.056759924,0.30511445,-0.11871248,0.070251584,-0.5198894,0.3025698,-0.07549115,0.07021395
SMYD2,-0.38734755,-0.11662942,0.09680123,-0.3169196,-0.05472913,-0.13585548,-0.32487607,0.11871989,-0.3237623,-0.18032971,0.10883371,0.14331275,-0.24970745,0.021010682,0.23444134,-0.17927949,0.08291097,0.0017846227,-0.18723597,0.25636,-0.1861222,-0.042689607,0.24647382,0.28095287
SUSD4,-0.08222573,-0.74517816,-0.7302355,-0.7634873,-0.74118024,-0.29822162,-0.32215542,-1.0126966,-0.44693118,-0.4625239,-0.9644566,-1.1665637,-0.35700744,-1.0199599,-1.0050173,-1.038269,-1.0159619,-0.5730033,-0.5969371,-1.2874783,-0.7217129,-0.73730564,-1.2392383,-1.4413455
DUSP10,-0.1903871,0.15392184,0.2570394,0.37210014,0.45172444,0.03146785,0.4681609,0.16133936,0.2093857,0.14027494,0.28359452,0.17193186,-0.3579926,-0.013683647,0.08943391,0.20449466,0.28411895,-0.13613763,0.3005554,-0.006266132,0.041780204,-0.027330548,0.11598903,0.0043263733
TP53BP2,0.4089539,0.47262773,0.64853805,0.39963993,0.4101359,0.5828669,0.5425908,0.6749192,0.36369994,0.64834887,0.5310426,0.8700533,0.56332904,0.62700284,0.8029132,0.55401504,0.564511,0.73724204,0.69696593,0.8292943,0.51807505,0.802724,0.6854177,1.0244284
ATP8B2,-1.5328271,-1.614716,-1.2968016,-1.052791,-1.0472176,-1.4174672,-1.3356912,-1.2057853,-1.4239796,-1.7477945,-1.5533538,-1.703026,-1.4999927,-1.5818816,-1.2639672,-1.0199566,-1.0143832,-1.3846328,-1.3028568,-1.1729509,-1.3911452,-1.7149601,-1.5205194,-1.6701916
ADAM15,-0.18304786,-0.061115783,0.010066946,-0.10220548,-0.12510346,0.056564834,0.31023994,-0.008180008,-0.10981761,-0.6047045,-0.14930595,-0.3699536,-0.11089887,0.011033211,0.08221594,-0.030056484,-0.052954465,0.12871383,0.38238895,0.063968986,-0.037668616,-0.5325555,-0.07715696,-0.2978046
JTB,-0.12250805,-0.33952087,-0.37346312,-0.14186788,-0.19021544,-0.08345604,-0.32009286,-0.24159788,-0.16742006,-0.107043654,-0.35566273,-0.16787887,0.005398929,-0.2116139,-0.24555615,-0.013960898,-0.06230846,0.04445094,-0.19218588,-0.1136909,-0.03951308,0.020863324,-0.22775576,-0.039971888
RAB13,-0.5336619,-0.65653294,-0.7148092,-0.5517,-0.70228887,-0.4789546,-0.45368612,-0.7476807,-0.7433683,-0.7174209,-0.6697601,-0.78181857,-0.553556,-0.67642707,-0.7347033,-0.5715941,-0.722183,-0.4988487,-0.4735802,-0.76757485,-0.76326245,-0.737315,-0.68965423,-0.8017127
TPM3,-0.3818818,-0.3687277,-0.28961462,-0.42846128,-0.45050684,-0.3258529,-0.29071754,-0.21730407,-0.46200737,-0.456614,-0.16304904,-0.23762232,-0.17292854,-0.15977445,-0.08066136,-0.21950802,-0.24155357,-0.11689964,-0.08176428,-0.008350804,-0.2530541,-0.24766073,0.04590422,-0.02866906
SNAPIN,-0.16539514,-0.40536553,-0.2272949,-0.29193485,-0.112478666,-0.021038452,-0.15149646,-0.19851576,-0.28552765,-0.28373888,-0.27515027,-0.27094668,-0.042864673,-0.28283507,-0.10476444,-0.16940439,0.010051802,0.10149202,-0.028965987,-0.07598529,-0.16299719,-0.16120842,-0.15261981,-0.14841622
UBAP2L,-0.68142074,-0.45736527,-0.03465995,-0.20551416,-0.3174727,-0.3471084,-0.030400604,-0.26260617,-0.43206358,-0.598214,-0.52788836,-0.25319046,-0.7004757,-0.47642025,-0.053714924,-0.22456914,-0.33652768,-0.36616337,-0.049455576,-0.28166115,-0.45111856,-0.6172689,-0.5469433,-0.27224544
SLC39A1,-0.11454951,-0.36018372,-0.13880797,-0.19332373,-0.05411577,0.0044404427,-0.06804211,-0.17004,-0.11542953,-0.15797393,-0.14949651,-0.3655359,-0.087985426,-0.33361962,-0.11224388,-0.16675964,-0.027551683,0.03100453,-0.041478023,-0.1434759,-0.088865444,-0.13140984,-0.12293243,-0.33897182
HAX1,-0.11616721,-0.42640907,-0.45322117,-0.22000554,-0.2726064,-0.13132769,-0.18763414,-0.17195608,-0.04298093,-0.24836491,-0.3835089,-0.3914722,-0.12804759,-0.43828943,-0.46510154,-0.23188591,-0.28448677,-0.14320806,-0.19951451,-0.18383645,-0.054861307,-0.2602453,-0.39538926,-0.40335256
CREB3L4,0.47360376,-0.011403072,0.44986573,0.2917351,0.2525335,0.37749073,0.49143028,0.1963165,0.8631944,0.041863423,-0.18590003,0.3698579,0.4076072,-0.077399634,0.38386917,0.22573856,0.18653694,0.31149417,0.42543373,0.13031992,0.7971978,-0.024133142,-0.2518966,0.30386135
KCNN3,-0.04581687,0.27295712,0.2801527,0.2742795,0.12335863,-0.2830519,0.46640223,0.36975583,0.145295,0.014247512,-0.052681938,0.53281426,0.15651025,0.47528422,0.4824798,0.4766066,0.32568574,-0.08072479,0.66872936,0.57208294,0.3476221,0.21657462,0.14964518,0.7351414
C1orf43,-0.02320458,-0.13880846,-0.15510374,-0.084072486,-0.076983616,0.054852173,-0.022440981,0.021328814,0.011252612,0.12768787,-0.07861289,0.012912722,0.033244345,-0.08235954,-0.09865482,-0.02762356,-0.02053469,0.111301094,0.034007944,0.07777774,0.06770153,0.1841368,-0.022163961,0.06936165
ILF2,-0.24577774,-0.32698664,-0.32168844,-0.38091084,-0.222631,-0.13540097,-0.2355319,-0.25933248,-0.31238467,-0.12265121,-0.18660258,-0.314892,-0.15442242,-0.23563132,-0.23033312,-0.28955552,-0.13127568,-0.044045642,-0.14417657,-0.16797715,-0.22102934,-0.031295888,-0.095247254,-0.22353667
RIT1,-0.5909214,-0.80684835,-0.47760105,-0.4431852,-0.557849,-0.71624553,-0.60278183,-0.85975355,-0.5023329,-0.5727146,-0.19009377,-0.89133835,-0.5695865,-0.78551346,-0.45626616,-0.42185032,-0.5365141,-0.69491065,-0.58144695,-0.83841866,-0.48099804,-0.55137974,-0.1687589,-0.87000346
C1orf131,-0.25439137,-0.06306579,-0.27436918,-0.2641126,-0.2811871,0.09264152,-0.071991235,-0.36809397,-0.15565453,0.026181905,-0.05459098,0.15666653,-0.32306445,-0.13173887,-0.34304225,-0.33278567,-0.34986016,0.023968443,-0.14066431,-0.43676704,-0.22432761,-0.042491168,-0.12326406,0.08799346
GALNT2,0.08011351,-0.5604955,-0.21430723,0.27804375,-0.09699173,0.30986276,0.057010975,-0.724892,0.08172587,-0.3043103,-0.2070225,-0.6242055,-0.028773889,-0.66938287,-0.32319462,0.16915634,-0.20587912,0.20097536,-0.051876422,-0.8337794,-0.027161524,-0.4131977,-0.3159099,-0.7330929
TTC13,-0.5090484,-0.39859158,0.2691913,-0.60649365,-0.32432804,-0.4684206,-0.34480193,0.14826892,-0.9626944,-0.13050075,-0.16268794,-0.23819284,-0.5195323,-0.4090755,0.25870737,-0.6169776,-0.33481196,-0.47890452,-0.35528585,0.137785,-0.9731783,-0.14098467,-0.17317186,-0.24867676
SCCPDH,0.10732513,0.32371724,0.24226761,0.023405835,0.024997266,0.11530936,0.16940077,0.36775482,0.087559104,0.15728748,0.329173,0.3215816,0.044788443,0.26118055,0.17973092,-0.03913085,-0.037539423,0.05277267,0.10686408,0.30521813,0.025022417,0.09475079,0.2666363,0.25904492
LYST,0.09329567,-0.48789376,0.23011649,0.43328506,-0.11412442,0.003479446,-0.40035248,-0.13547255,-0.04220308,0.23530373,-0.022637168,-0.55953854,-0.08397996,-0.66516936,0.05284086,0.25600943,-0.29140005,-0.17379618,-0.57762814,-0.3127482,-0.21947871,0.058028102,-0.1999128,-0.73681414
MAP3K21,0.43233737,0.1827563,0.62285435,0.28286996,0.20880368,0.330693,-0.054128133,0.188225,0.11592756,0.4265759,-0.05467804,0.6313049,0.40480754,0.15522648,0.5953245,0.25534013,0.18127386,0.30316317,-0.08165795,0.16069518,0.08839774,0.39904606,-0.082207866,0.6037751
ACP1,-0.05599125,-0.12623093,-0.25542766,-0.07704504,-0.25076193,-0.038784128,-0.18738942,-0.13232625,-0.14686412,0.032864235,0.012630695,0.016045794,-0.06823009,-0.13846977,-0.26766652,-0.08928388,-0.2630008,-0.051022973,-0.19962826,-0.14456509,-0.15910296,0.02062539,0.00039184932,0.0038069487
SNAP47,-0.16788979,0.0062255086,0.14346187,-0.21607642,0.11258121,0.12731269,0.119356036,0.02614094,-0.15684843,-0.116518915,-0.09458264,-0.0969573,-0.38733804,-0.21322274,-0.075986385,-0.43552467,-0.106867045,-0.09213556,-0.10009222,-0.19330731,-0.3762967,-0.33596718,-0.3140309,-0.31640556
SRP9,0.019781886,-0.07248222,0.015077925,-0.033534467,-0.15823892,0.09439268,-0.3172447,-0.03135688,-0.2492928,0.11451788,0.08589168,0.051939804,0.0533164,-0.03894771,0.04861244,4.4703484e-08,-0.124704406,0.12792718,-0.28371018,0.0021776333,-0.2157583,0.1480524,0.11942619,0.08547431
NVL,-0.53773904,-0.32531348,-0.43624663,0.024943825,-0.48614758,-0.36920533,-0.4260773,-0.04986376,-0.45012432,-0.19262102,-0.5882351,-0.13573048,-0.52576125,-0.31333566,-0.4242688,0.036921643,-0.47416976,-0.3572275,-0.41409948,-0.03788594,-0.4381465,-0.1806432,-0.5762573,-0.12375266
SDE2,-0.05972718,-0.22907475,-0.093845285,-0.23950593,-0.07026667,-0.036150496,-0.17524096,-0.15148759,-0.29458195,-0.17213051,0.046686888,-0.046047855,-0.10446644,-0.273814,-0.13858454,-0.2842452,-0.115005925,-0.080889754,-0.21998022,-0.19622685,-0.3393212,-0.21686977,0.0019476302,-0.09078711
DEGS1,-0.75328785,-0.7971019,-0.58917344,-0.65191233,-0.71208173,-0.7545873,-0.52955043,-0.8159675,-1.2875719,-0.6200685,-0.47567526,-0.61582905,-0.6528141,-0.69662815,-0.48869967,-0.55143857,-0.61160797,-0.65411353,-0.42907667,-0.71549374,-1.1870981,-0.5195947,-0.37520146,-0.5153553
FBXO28,-0.007058735,-0.17945671,0.049209185,-0.11503181,-0.014416503,0.071643904,-0.12369254,-0.14833191,-0.09798532,0.20535426,0.12785378,0.31668693,-0.07521908,-0.24761707,-0.018951163,-0.18319216,-0.08257685,0.0034835562,-0.1918529,-0.21649227,-0.16614567,0.13719392,0.059693433,0.24852657
ARF1,-0.301042,-0.30664435,-0.24374686,-0.24516466,-0.29463243,-0.27836752,0.004533692,-0.18832417,-0.20058013,-0.2889833,-0.22943634,-0.34028503,-0.2777024,-0.28330475,-0.22040726,-0.22182506,-0.27129284,-0.25502792,0.027873294,-0.16498457,-0.17724054,-0.2656437,-0.20609674,-0.31694543
CNIH4,-0.16738488,-0.4252031,-0.42335644,-0.36356914,-0.35120153,-0.15196568,-0.41090202,-0.430921,-0.50068086,-0.35287935,-0.06064763,-0.42063072,-0.25429487,-0.5121131,-0.5102664,-0.45047915,-0.43811154,-0.23887567,-0.49781203,-0.51783097,-0.5875909,-0.43978935,-0.14755762,-0.5075407
ITPKB,-0.41420746,-0.5750798,-0.66316456,-0.8193631,-0.9925496,-0.6809428,-0.7070899,-0.7185227,-1.0311564,-0.40883878,-1.1014538,-0.5908128,-0.47758254,-0.6384549,-0.7265397,-0.88273823,-1.0559247,-0.7443179,-0.770465,-0.78189784,-1.0945315,-0.47221386,-1.1648289,-0.6541879
GUK1,0.13398513,-0.30995688,0.0623894,0.107535206,0.2083492,0.15520482,0.19107223,0.22776222,0.21430442,0.07674754,-0.57486266,-0.123389065,0.081443384,-0.3624986,0.009847656,0.05499346,0.15580745,0.10266307,0.13853048,0.17522047,0.16176267,0.024205793,-0.6274044,-0.17593081
CDC42BPA,-0.2990066,-0.29611528,0.3229203,-0.064707905,0.007365214,-0.30398783,-0.47169662,-0.07841525,-0.34324947,0.015495851,-0.18271953,0.2737379,-0.3248063,-0.32191497,0.2971206,-0.09050759,-0.018434472,-0.32978752,-0.4974963,-0.10421494,-0.36904916,-0.010303835,-0.20851922,0.24793822
CNIH3,-0.5568596,-1.0931224,-1.3939393,-0.28609213,-0.49428892,-0.52419525,-0.8371112,-0.49802464,-0.7006115,-0.46188435,-0.46552065,-1.202599,-0.5613904,-1.0976532,-1.39847,-0.29062295,-0.49881974,-0.52872604,-0.84164196,-0.50255543,-0.70514226,-0.46641517,-0.47005147,-1.2071298
C1orf35,0.11896461,-0.40681443,-0.051337205,-0.43122435,-0.084949546,-0.20724382,0.043637864,0.028324768,-0.18639643,-0.42450178,-0.2759461,-0.032131728,0.006458439,-0.5193206,-0.16384338,-0.5437305,-0.19745572,-0.31974998,-0.06886831,-0.084181406,-0.2989026,-0.5370079,-0.3884523,-0.1446379
MBOAT2,-2.0385103,-1.7737558,-2.5587194,-2.098623,-2.316438,-2.0794315,-1.0327286,-2.3081012,-2.3872564,-2.3937902,-1.5683944,-1.6003921,-2.1239102,-1.8591557,-2.6441193,-2.184023,-2.4018378,-2.1648314,-1.1181285,-2.393501,-2.4726562,-2.47919,-1.6537943,-1.685792
PARP1,0.31521076,0.094219886,0.09613482,0.14050655,0.102207236,0.33456847,0.04454487,-0.20256098,0.10387605,0.40024564,0.02768666,0.10628014,0.2701711,0.04918023,0.05109516,0.0954669,0.05716758,0.28952882,-0.00049478933,-0.24760063,0.05883639,0.35520598,-0.017352998,0.061240483
PSEN2,-0.07873348,0.008351031,0.19878696,0.13719682,0.5200902,0.12015784,0.09986435,0.355677,-0.16901875,0.025921816,0.20222458,0.006908731,-0.2631126,-0.1760281,0.014407828,-0.047182307,0.3357111,-0.06422129,-0.08451478,0.17129788,-0.35339788,-0.15845731,0.017845452,-0.1774704
PYCR2,-0.24889138,-0.32558787,-0.26479554,-0.38825977,-0.18543245,-0.09337383,-0.06754283,-0.20986551,-0.14017618,-0.3181487,-0.30784163,-0.37892318,-0.24775092,-0.32444742,-0.2636551,-0.38711932,-0.18429199,-0.092233375,-0.066402376,-0.20872505,-0.13903572,-0.31700826,-0.30670118,-0.37778273
LBR,0.8343289,0.34906936,0.66052294,0.09751978,0.3888273,0.3632275,0.03925608,0.41259602,0.07707062,0.6947397,0.2599677,0.5990084,1.0296516,0.54439217,0.85584575,0.29284257,0.5841501,0.5585503,0.23457888,0.6079188,0.2723934,0.8900625,0.4552905,0.7943312
EPHX1,1.2010878,1.9268565,1.6850632,1.4022797,1.9249775,1.0859543,1.9321828,1.9782509,1.5777471,1.7953367,1.6751295,1.9097166,1.2767152,2.0024838,1.7606906,1.4779071,2.0006049,1.1615816,2.00781,2.0538783,1.6533744,1.870964,1.7507569,1.9853439
SOX13,0.36017802,0.66177654,0.7626198,0.60737365,0.6186365,0.7560479,0.5693962,0.7546367,0.30476153,-0.2892306,0.20446639,0.6396811,0.23566848,0.53726697,0.6381102,0.4828641,0.49412695,0.63153833,0.44488665,0.63012713,0.18025199,-0.41374016,0.07995684,0.5151715
ETNK2,0.86480594,0.9736741,1.0177232,0.8060322,0.9893201,0.82600844,0.6680928,1.278153,0.8766081,0.8349707,0.501379,0.9496318,0.51520854,0.6240767,0.6681258,0.4564348,0.6397227,0.47641104,0.3184954,0.92855555,0.5270107,0.48537332,0.15178162,0.6000344
PLEKHA6,0.15588103,0.8554224,0.7289032,0.3402436,0.7047394,0.017033864,0.14658862,0.7397707,0.57506526,0.5860816,0.41512474,0.42739725,0.11356334,0.8131047,0.6865855,0.29792592,0.6624217,-0.025283832,0.10427093,0.697453,0.53274757,0.54376394,0.37280706,0.38507956
PTPN7,0.2919679,0.40263826,0.37079373,-0.4372271,-0.34555763,-0.05416143,0.25193512,0.16670263,-0.5496041,-0.003979916,0.005587256,-0.12218539,0.38799465,0.498665,0.46682048,-0.34120035,-0.24953088,0.041865326,0.34796187,0.26272938,-0.45357737,0.09204684,0.10161401,-0.02615863
ARL8A,-0.30601892,-0.56764275,-0.25258517,-0.4102481,-0.45720375,-0.25005165,-0.1749451,-0.25554562,-0.45638943,-0.33121544,-0.28730103,-0.33533004,-0.34060264,-0.6022265,-0.28716892,-0.44483185,-0.4917875,-0.28463537,-0.20952883,-0.29012936,-0.49097317,-0.3657992,-0.32188475,-0.36991376
GDF7,0.6720009,0.74198675,0.97758335,0.48728448,0.8053777,0.695226,0.54439163,0.9135562,0.53116244,0.69797444,0.6504665,0.78336644,0.6155368,0.6855227,0.9211193,0.4308204,0.74891365,0.63876194,0.48792756,0.85709214,0.47469836,0.64151037,0.5940024,0.72690237
PDIA6,0.053721275,-0.093680315,-0.14540525,-0.00172734,-0.098759115,0.105311014,0.019129496,-0.28000224,-0.13404164,0.10698556,-0.012699027,-0.19977659,-0.028097969,-0.17549956,-0.2272245,-0.08354659,-0.18057835,0.02349177,-0.06268975,-0.36182147,-0.21586087,0.025166318,-0.094518274,-0.28159583
RHOB,-0.3639984,0.21918514,0.25383183,0.33794445,0.5712712,-0.28019306,0.24395087,0.23818998,0.31815353,-0.42071927,0.44968346,0.09250723,-0.3273385,0.25584507,0.29049176,0.37460437,0.6079311,-0.24353313,0.2806108,0.2748499,0.35481346,-0.38405934,0.48634338,0.12916714
HNRNPLL,-0.20287345,-0.53802675,-0.22067678,-0.25251216,-0.46085316,-0.5597984,-0.4654624,-0.22867414,-0.855566,-0.27247038,-0.41336975,-0.2858534,-0.13002416,-0.46517748,-0.1478275,-0.17966288,-0.3880039,-0.48694915,-0.3926131,-0.15582487,-0.78271675,-0.19962111,-0.34052047,-0.21300411
GALM,0.116079815,0.48426202,0.32689336,0.22811514,0.8326483,0.20090099,0.43513057,0.6217431,0.32675806,0.5300392,0.49599913,0.660545,0.12310402,0.49128622,0.33391756,0.23513934,0.8396725,0.20792519,0.44215477,0.6287673,0.33378226,0.5370634,0.5030233,0.6675692
