,control0,perturbed0
SEC61A1,-0.1644899,-0.12881161
PPP1R12A,-0.03092886,-0.8562175
RASGRF1,0.023279978,0.6002594
CAMK2B,-0.20111154,-0.103277385
CROCC,-0.4644528,0.028723985
ATP2B4,0.074193105,-0.37054008
ZC3H11A,-0.043885726,0.4316458
RIOK2,0.011132763,-0.34513393
YIPF1,0.1951527,0.5376309
NDC1,-0.13696931,-0.5187049
DGKG,-0.28434503,0.14006111
FLYWCH1,-0.34991953,0.32336858
UNKL,-0.15544444,-0.14649613
TBXAS1,0.16720098,-0.4222554
PARP12,0.119169794,0.3492757
ALDH18A1,-0.13773994,-0.56485873
TARBP1,-0.11150101,-0.13281584
GATB,-0.23721598,-0.4583928
MXD1,-0.1448471,-0.1443845
CDK17,-0.0086987065,-0.43500775
DNAJC25,0.17920035,0.13220344
SLC2A3,0.43475583,0.08459416
PSD,-0.11816494,0.263026
YBX3,0.15070824,0.32265472
STYK1,-0.15634203,0.054484203
WNK1,-0.0856546,-0.23480557
RPS17P5,-0.005517225,-0.008860416
CCAR1,-0.04785517,-0.47691604
OGFR,-0.089902736,0.6490978
GNA15,0.42943504,0.7686523
CREB3L3,1.3213978,2.0043406
PIGV,-0.1445505,-0.22812575
PTPRU,-0.44641355,-0.5705826
SNRNP40,-0.069038436,-0.098956406
RIMBP2,0.025063513,0.004616199
COL11A1,-0.43583363,0.014809012
QSER1,0.0015689578,-0.22770706
MPC1,0.4436291,0.744771
ACAA1,-0.37149855,-0.49256158
BCAT1,0.6093021,0.82727724
HDAC7,-0.38544455,0.023917347
LZTS1,-0.3216208,-0.25519454
PRDM6,-0.1206764,0.09423843
WNT8A,-0.0001287974,0.0041015134
SPAG4,0.070765465,-0.32584146
NCKAP1,-0.031232007,-0.82542455
MRPS35,-0.16106494,-0.40392447
SFSWAP,-0.27061373,0.2173157
TNK2,-0.35036206,0.37451982
MON2,-0.04868298,-0.6983925
CDH3,0.016857749,0.12094043
ARSF,0.13655455,0.33301276
GPBP1,0.113202676,0.15345064
DGAT2,0.021340288,-0.25312752
ZNF112,0.047202397,-0.23777606
CS,-0.26259452,0.03803751
LTK,-0.023244226,1.1328721
MRPS24,-0.19476907,-0.041166827
ELMO2,-0.14566444,-0.06493277
WAPL,-0.21605165,-0.5274652
VMP1,-0.099515416,-0.2854846
APPBP2,0.0701805,-0.1496144
POLD1,-0.52386695,-0.47766417
SEZ6,-0.17113517,-0.16982716
EIF4B,0.04522678,-0.09985137
SLC6A16,0.035299834,0.5393033
SPHK2,-0.3091836,0.06621486
RPL18,-0.19878371,-0.029015556
CA11,0.21161567,0.21670981
ISOC2,-0.20814222,-0.33930868
U2AF2,-0.29586664,-0.33128628
EPN1,-0.16612247,0.31694484
MED29,-0.0675438,-0.0648812
AHRR,-0.047130745,-0.18389393
GSC2,-0.00072277145,0.0025786743
ZNF275,-0.09090714,-0.22414787
MTMR1,-0.004617995,0.14774524
GPC1,-0.37700605,-0.23724675
ADCK1,-0.3530266,0.42382094
HAGH,0.09365253,0.09279793
RNF4,-0.14945555,-0.18878455
CASP8,0.026298258,-0.043292794
LIMCH1,-0.6338535,-1.4991786
TM7SF3,-0.29911253,-0.6826852
DLX3,-0.051383168,-0.048130326
SPA17,0.014965604,-0.013374177
TSPAN32,0.027683157,0.47349414
DMRT3,-0.00049570546,0.002215517
ST3GAL6,0.135555,0.3450771
ATP2C2,0.0021352451,-0.004602337
NGFR,-0.016954143,0.66005296
CDON,0.008945014,0.29309985
TAF2,-0.07059113,-0.2684446
HIPK2,0.42864764,0.29784536
TNPO3,-0.20991804,-0.13031754
BORCS8-MEF2B,-0.30251014,-0.62786365
RFXANK,-0.4300496,-0.6129995
TMEM161A,-0.44117206,-0.5473381
LPAR2,-0.4352673,-0.24020956
CTSA,-0.28152272,-0.44357973
SUGP2,-0.37720412,-0.046756893
SLC12A2,-0.3080055,-0.5213653
SNX24,-0.08868884,-0.23870072
EYA2,-0.25675705,-0.18446876
CNN2,-0.19442421,0.12023795
ABCA7,-0.35319793,-0.3861736
SNCAIP,0.056730725,-0.32218918
DDX20,-0.033192534,-0.034839965
BTBD1,0.049582757,-0.41240942
FAR2,0.3871286,0.06720814
BCAS1,-0.47991398,-0.394056
POU1F1,-0.0010503137,-0.0026661495
CHI3L2,0.124183714,-0.0027790368
PMS1,0.089883976,0.04911825
HMG20B,-0.26462126,0.22837624
CALCRL,0.18675195,-0.70236886
TAF11,-0.21450247,-0.27952754
ANKS1A,-0.28764412,-0.034225017
AP3D1,-0.19071737,0.18302363
ZNF76,-0.2505107,-0.2710236
NTHL1,-0.11270936,0.5695565
GNAI3,-0.16510059,-0.84825647
IPO5,0.03342522,-0.17789993
OAT,0.16746368,-0.67072594
WDR3,-0.06386842,0.22965352
PKN2,-0.0047335513,-0.5681388
WDR18,-0.48780864,-0.78414154
TRAM2,0.2902571,-0.16665477
NTN1,-0.049893096,0.2090532
GLP2R,-1.3398165,-1.6626948
MCM10,-0.36847368,-0.21062444
DGKA,-0.20648324,0.10223651
ERBB3,0.03441963,-0.4307099
ROPN1,0.006549345,0.010413364
ANKRD44,-0.080595955,-1.1266023
ADAT1,-0.13933264,-0.2823193
PDIA5,-0.13503885,-0.28475583
TBC1D22B,-0.11842463,0.27815747
NDUFB4,-0.34636247,-0.5857545
SPEN,0.11841563,0.46079886
MYLK,0.09500243,-0.8422894
ZC3H15,0.037506144,-0.5205993
MAP2K4,0.0078488905,-0.15643251
SNAP91,0.006778906,0.011068184
SLK,-0.11154701,-0.34642553
CYB5R4,0.040462766,-0.0029605553
COL17A1,-0.12396492,-0.32260382
GSTO2,-0.34053448,-0.20983547
SEC61A2,-0.23492627,-0.37814957
PRKCQ,0.011079269,0.03014142
TLE2,-0.030443016,0.5398503
ASB1,-0.46319234,-0.27636445
FAM107B,0.03645394,0.07299633
ME1,-0.14756314,-0.19366595
TBC1D1,-0.30226326,-0.15889263
CDK13,-0.07485879,-0.09367378
MTHFD2,0.42265162,0.28754413
SLC9A7,0.1382532,0.14709003
FOXJ2,-0.093482755,0.09482413
YBX1,-0.037422825,-0.0355694
PDE4A,-0.10308288,0.30656403
PPP2R5A,0.3443952,0.48229772
CTNNA2,-0.085782945,-0.03419759
ELAVL1,-0.17485474,-0.1506797
TIE1,0.15994288,0.015986428
DIP2B,-0.31516403,-0.31662613
SMARCD1,-0.32051346,-0.046419233
KDM4A,-0.050550897,0.083588615
NFYC,-0.26694155,0.115900934
ZMYND12,-0.012912097,-0.019851692
NGEF,-0.25345707,0.16556329
ASPM,-0.20426986,-0.4283566
CD84,1.0247555,0.3291055
ELOVL1,-0.4906817,-0.731013
SPI1,0.56623805,1.0530224
MPPED2,0.15929839,0.10431504
CLDN18,-0.022622166,-0.0669036
ZBTB11,-0.037285984,-0.39744854
ATXN3,-0.04947502,0.25472376
GOLGA5,0.06663258,-0.09609007
FGFR2,-0.41637027,0.11456096
LRRC40,0.1320557,-0.68465465
ISOC1,-0.068264276,-0.4650857
EML1,-0.3038903,-0.7387544
TRMT11,0.111468576,0.42933416
THUMPD1,0.006427547,-0.07038902
MSANTD3,-0.37402755,-0.27050477
KIF26A,-0.08007967,0.29651958
ATG2B,0.085789554,0.22503787
ARFGEF1,-0.03892027,-0.81579834
ACSM2B,1.5271052,1.790907
ZFAT,0.00617372,-0.46357864
MTFR1,0.030110385,-0.24724025
STAG3,-0.021060234,-0.32351476
FECH,-0.19691835,-0.5354165
MYO9A,-0.16738531,-0.65061367
DDX3Y,0.07624266,-0.054440357
PFKP,-0.582302,-0.58018506
IDI1,0.16933398,0.2654093
SP100,0.2516503,0.629328
KLF6,-0.46114883,-0.63026476
PLPP1,-0.040986523,-0.35038728
NEO1,0.105609536,0.24710196
TRAM1,0.106965296,-1.1892242
PHKA1,-0.040630218,-0.43436015
TNFRSF1A,-0.017708404,-0.110532954
CACNB1,-0.0046155876,-0.4261566
EVI5,0.08900162,-0.22518528
STOML1,-0.23570302,0.009923235
PKM,-0.0053837313,0.02491621
DHX29,0.09659778,-0.07681904
DNTTIP2,-0.111686304,-0.18019187
METTL22,-0.15922074,-0.2391371
TP53BP1,-0.071140766,-0.16118634
TRO,0.22857372,0.8859325
RRP15,-0.07124941,-0.4631861
RHOA,-0.06601651,-0.017904349
DHX8,-0.10980879,-0.16387807
PMS2P4,0.15389112,1.0049423
PRKCZ,-0.032956354,0.16168895
ZFY,0.024204442,0.20480563
IARS2,-0.057966508,-0.50015914
SYT1,0.53437304,0.70890856
NAV3,0.09031547,0.70518506
IDH3G,-0.19451702,0.05627048
ROGDI,-0.22305772,-0.044139653
PDZD4,-0.3239984,0.2523536
ATP2B3,-0.04590267,-0.20409787
ROCK1,-0.14676775,-0.7738201
CBFB,-0.23763536,-0.61832374
PDK3,0.0046769893,-0.24217337
HYAL2,-0.35100847,-0.77430606
HDAC4,-0.038363837,0.5495009
RASSF1,-0.32471788,-0.37071225
FGFR3,-0.64479935,-0.17577037
IFI35,0.067735106,0.14678678
HEATR6,-0.25590768,-0.518807
COASY,-0.12606749,0.08913736
PLEKHH3,-0.4070794,-0.23171899
MEF2A,-0.12790202,0.20971276
OTUD5,-0.10631255,0.34042
TFE3,-0.17172804,0.19302905
TBC1D25,-0.41345564,-0.2837937
ACSL4,-0.73721147,-1.5719092
INPP5A,-0.2822619,-0.51215094
GPKOW,-0.2838032,-0.23589765
GRIPAP1,-0.19992465,0.026231468
FTSJ1,-0.3026323,-0.2893792
PRR11,-0.25278887,0.0102413595
REEP1,-0.3814543,-0.38352403
ATP11A,-0.053176448,-0.30435437
POLR1A,-0.21900636,0.25022703
LAPTM4A,0.15259919,-0.2804969
TTC7A,-0.21211313,-0.21262704
IP6K2,-0.3037053,0.06176004
STON1-GTF2A1L,-0.02197846,0.48623797
SRBD1,-0.04755164,-0.29490876
KIF2A,0.15293631,0.49764633
RASGRP2,-0.0482941,0.33415583
PSME4,-0.20087612,-0.5901792
IFT80,-0.03974895,0.7237041
ERLEC1,-0.07226257,-0.42029423
PPP2R5B,-0.3750722,-0.10589895
PYGM,0.005394171,0.16652897
PAGE1,-0.0007787408,0.0009340103
PITX1,0.428563,-0.15888321
TRPC7,-0.003533889,-0.004777491
MAST4,-0.09111657,0.005119741
ADGRF5,0.3056262,-0.5590094
SDK2,-0.85588586,-0.88382494
ADAM7,-0.0034286631,-0.018345254
NUP133,-0.18737976,-0.6942044
NUCKS1,0.018462615,-0.58802456
VPS35,-0.029310536,-0.44940656
DNAJA2,-0.10256843,-0.23588102
BCL3,-0.059059136,1.0775173
KCNAB2,0.3398982,0.5639669
ABCC9,0.17753944,-0.47820136
GAL,-0.41313323,-0.3782015
CLEC2D,-0.1288956,-0.24288726
FUNDC1,-0.049742263,-0.28429472
MAOB,0.049109828,0.2234959
RORA,0.15776524,-1.0305265
TGFBR3,0.91663074,0.46944642
HES2,-0.8621957,-1.3779154
ATP1B3,-0.17890197,-0.039945394
NEDD4,-0.11885944,-0.94512975
PIGB,-0.059302755,-0.49491102
MAPK6,0.009430194,-0.3450178
GNB5,-0.264889,-0.36572856
RAB27A,0.21144766,-0.043960124
GUCY2C,-0.06872183,-0.14353812
NUCB2,0.3312434,0.19188574
PFN2,0.38965136,-0.14172709
PTPN3,-0.06882275,-0.29047132
SPTB,-0.24977311,0.19137743
DAPP1,0.094847545,0.11031041
FGF10,0.381716,0.6461248
SLC44A1,0.0221146,-0.07629052
TMEM260,-0.012429563,0.43685925
SMG6,-0.25809437,-0.2165833
EXOC5,0.07831339,-0.26297608
CLTCL1,-0.53624105,-1.149245
FGF22,-0.0024658074,0.1263291
FSTL3,-0.7616587,-0.41852987
DGCR2,-0.40082017,-0.32537168
RNF126,-0.42009628,0.092113495
MNT,-0.25521976,0.030448467
ZXDC,-0.16433007,0.55150753
JMJD6,-0.2742138,0.14587292
POLB,-0.21536095,-0.1434359
ST6GALNAC1,-0.033212498,0.012500837
WIPI1,-0.19189282,-0.117945395
FRMPD1,-0.16782351,-0.5207953
GBA2,-0.3915723,-0.40168598
NDST1,-0.16642274,-0.20218614
ASNS,0.34013298,1.004569
AP3M2,-0.13088414,-0.21977821
CNGB1,-0.017425995,-0.06894848
ST6GALNAC2,-0.35346964,-0.2873869
CHAT,0.012504961,-0.0070138834
PABPC1,-0.027204998,-0.326286
TESK2,-0.021367472,0.11313361
CFAP20,-0.21007945,-0.21381104
CSNK2A2,-0.12049017,-0.101884894
PTPN21,-0.28573865,-0.20678656
EIF2B3,-0.14780734,-0.034422457
CAMK2A,0.040445097,0.35620376
TCOF1,-0.22338408,0.3606031
CDC42,-0.13063927,0.22528367
OSBPL3,0.1768046,0.144161
EPHA8,-0.0011977168,-0.00144892
SLC12A3,-0.03763311,-0.0010275841
RAD18,-0.26947385,-0.41884872
ATP2B1,0.3688391,0.15745407
TRPM5,-0.002284969,-7.894891e-05
NCK2,-0.42059293,-0.24829201
MAP4K4,-0.37440518,-0.13027652
MGAT4A,0.34301874,0.63365173
RPL31,-0.0050057666,0.22691333
WDR1,-0.33367437,-0.49866462
SNX13,0.089564905,-0.71159244
MS4A12,0.0,0.004262717
ARHGAP10,0.10958398,0.50197095
RPS6KA2,0.24807765,0.29365763
ING3,-0.013752329,-0.4149989
VASH1,0.16323183,0.16111775
LMCD1,-0.17275654,-0.14580548
SEL1L,0.16967174,-0.4229366
TRIP13,-0.39547324,-0.18483324
ATP6AP1,-0.30555576,-0.4120426
TCF3,-0.3043785,0.2570166
TRIB2,0.22329965,0.46091697
DAZAP1,-0.2855209,0.24413359
MBD3,-0.48376134,0.1320217
PRLH,0.0,-0.00021694427
HLTF,0.16024548,-0.41911852
FAM50A,-0.32671815,0.12744248
FAM3A,-0.32868114,-0.038824797
MYO3B,-0.12165568,-0.30077964
CYBRD1,0.8431915,0.5526049
CDH19,-0.11713988,-0.4215488
PDCD2,-0.13116622,-0.21489403
SLC6A15,-0.50567317,-0.5787406
RDH11,-0.036507305,-0.4289463
SPP2,1.137384,1.2621092
ACTN1,-0.29199517,-0.4514059
ZFYVE26,-0.23489238,-0.024367914
RPS6KA6,0.12140495,0.39009324
EPN2,-0.022353768,-0.024093373
PTPN18,-0.17412625,0.5587187
LIMS2,-0.40878573,0.21271655
ASIC4,-0.060539402,-0.13508463
SPEG,-0.033125643,-0.4636411
LNX1,-0.17264839,-0.75283915
ALDH3A2,0.26677272,0.28159428
TFRC,-0.14986283,0.34482524
SREBF1,0.22684829,0.7862707
TRPC5,0.040582024,-0.7547923
AFF4,-0.06854038,-0.016117826
UBE2D1,0.159084,-0.4646523
RHOBTB1,-0.033556797,-0.2706268
SMC1A,-0.13572036,-0.012770303
HSD17B10,-0.23708396,-0.3059907
MARK2,-0.3923024,-0.12044853
HMMR,-0.030351274,0.33716956
CHFR,-0.37220198,-0.11079466
TRHDE,-0.1234582,-0.048300095
P4HA2,-0.12842646,-0.7268307
FCGR2B,0.2358521,-0.104630694
NFATC3,-0.06970577,-1.2073416
TRNT1,0.04732292,-0.007481847
ACADVL,-0.621534,-0.70215416
STK10,-0.24208723,-0.54053503
FBXW11,-0.0517357,-0.23959033
CRMP1,-0.21351385,-0.012897044
EVC,-0.13199548,-0.22410642
DERL2,-0.07391137,-0.041855685
SIDT1,0.0028887677,0.13936347
TMEM38A,4.461572e-05,-0.29354003
AP1M1,-0.26798263,-0.16275877
PVR,-0.52893025,-0.5497189
XRCC1,-0.25656283,0.041214347
SCARB1,0.17539905,0.16125698
CYP2W1,0.006775824,0.065764
MCM2,-0.5329131,-1.3371475
MOV10L1,-0.07677666,-0.47289947
PANX2,-0.2606696,-0.087819055
TP63,-0.442038,-0.6007246
ALPK1,0.44842538,0.9829807
LLGL2,-0.86639404,-0.6671941
PDE8A,0.08881929,0.2191292
CLCN4,-0.42552167,-0.6905588
NLE1,-0.18308632,-0.3496936
SDHA,-0.13760854,-0.3401946
SMARCE1,-0.043697834,-0.15147391
FNDC8,-0.003648843,-0.011795337
GSDMB,-0.25561816,1.1937361
KDM5A,-0.040900465,-0.7767319
ADAM11,0.075277284,0.27853236
PPP2R3A,-0.2786137,0.06913781
FERMT2,0.0606485,-0.38206106
DHRS9,0.30460426,1.0364712
CD5L,-0.0065620076,-1.6331756
PTGS2,-0.052093796,0.12454905
IGF2BP2,0.41875705,0.6659224
MAP3K13,0.2739169,0.78944844
ST6GAL1,0.43128386,0.09442502
TBX21,-0.00035287283,0.3629584
VDAC1P1,-0.0011200693,-0.0045878636
FRY,-0.0625481,-0.57073873
PICALM,-0.24515401,-0.69734704
GLI2,0.15042882,0.28486997
CLASP1,-0.1427271,0.1220271
MRPS34,-0.2816592,-0.14866829
NOTCH3,-0.017324433,0.700233
CLNS1A,0.23302202,0.043130577
PPP2R2C,-0.70053124,-0.82126784
TEAD2,-0.4025217,-0.26726675
EED,-0.20105955,-0.3836115
CDHR2,-0.030529132,-0.7713376
SNCB,-0.014566143,-0.01283193
TSG101,-0.15991484,-0.3371147
NCBP3,-0.20133857,-0.3667251
ATP2A3,-0.6524563,0.12537903
CA12,-0.73710525,-1.2605368
MGLL,-0.18798684,-0.31577426
NTN4,0.32093263,-0.8390635
BCS1L,-0.2392556,0.06508216
NUAK1,0.03724471,0.013905076
DPP8,-0.04020272,0.058091488
SLC24A1,-0.23994063,-0.84543496
ZNF532,-0.012518173,-0.015563717
LMAN1,0.21322878,-0.36452574
HACD3,0.11581936,-0.29226124
IPCEF1,-0.15992121,-0.40990067
ZZEF1,-0.22920291,0.0079918355
NOX3,0.00026006816,0.016045067
ENO1,-0.20745707,-0.48434377
SLC12A1,-0.015575335,-0.25204208
MYDGF,-0.37868318,-0.5940118
ANO8,-0.4452223,-0.149203
TUBE1,0.019376222,-0.40154678
ARHGEF10L,-0.098624215,0.12628922
TXK,0.07146788,0.08374496
WSCD2,-0.10530989,-0.16391602
TACR2,0.03130073,0.2643231
ACTR6,0.19692674,-0.064100176
TIPIN,-0.22565994,-0.13200544
SRI,-0.029081466,-0.3930837
EIF4G3,-0.058589973,-0.15665206
NUP37,-0.059324842,-0.2256121
SEMA3A,0.47247717,1.3730314
GTSE1,-0.4807754,-0.5867073
SEMA3C,0.92471635,1.4956968
TTC38,0.32625982,0.5094891
ACAT1,-0.20701812,-0.3357217
GRAMD4,-0.3277485,-0.3041429
CELSR1,-0.7283637,-0.7393048
WNT8B,0.025022728,0.06461562
ZNF638,0.04397507,0.104277596
SLC25A40,0.25427318,-0.28314495
TIMM21,-0.16947845,-0.3134529
ADD2,0.24093966,0.3367952
FGF4,0.0,0.0
RASAL2,-0.40212384,-0.3416499
VPS9D1,-0.34579688,0.39281934
ZNF37A,0.21023256,0.02750589
MARK3,-0.009188753,0.42726278
SLC25A3,-0.37075362,-0.6995342
FNDC3B,0.053558707,-0.20729408
FOSL2,-0.082424305,-0.045498163
CACNG5,0.0,0.11207489
CACNG4,0.035849366,0.1428015
FRYL,-0.076162815,-0.43044728
TMEM131,-0.017022163,-0.015094637
FSCN1,-0.2796066,-0.52194667
ACTB,-0.43873855,-0.46043012
MOCOS,-0.08227993,-0.3401458
PLD1,0.30495706,0.036714375
ATP12A,-0.00059168524,-0.000525225
WDR62,-0.28711635,-0.300119
DLG1,-0.07676976,-0.14352596
RAB7A,-0.18494543,-0.035020784
SEC31B,-0.14309672,0.35719714
SART3,-0.119183175,0.0038302913
ARHGAP15,0.25411174,0.30698568
TUBA3D,-0.012963831,-0.0972172
PAX2,-0.0076534376,0.027758509
EXOSC7,-0.21336423,0.03640595
KIFAP3,-0.131248,-0.3650449
MKRN2,-0.041887876,-0.1551319
MCM6,-0.32193264,-0.7300616
REXO2,-0.026292367,-0.32958412
RBM7,0.21233281,-0.58710086
RBMS2,0.026243402,0.6155407
BAZ2A,-0.008136528,0.35911393
PTPN23,-0.40140194,0.5131013
MLH1,-0.18980739,-0.20569988
UNG,-0.17530684,-0.32804865
FMO4,0.45463032,0.5369236
KLHL20,-0.078785256,-0.38807148
RGS11,-0.22492023,0.23957177
SLC46A1,0.05753329,-0.054466907
PLXNA2,-0.6945993,-0.5807736
SPAG5,0.044890456,0.027648972
ANKRD13A,0.08151376,0.31289086
TPD52,-0.015596601,-0.016472511
ACACB,0.4879501,0.9303296
TRAF4,-0.34604096,-0.35042056
PAG1,0.16953562,-0.22709616
GPATCH1,-0.089738294,0.012905657
ICAM3,-0.1589366,-0.58893716
NT5C2,0.15924366,0.50580984
MCAM,-0.05524308,0.49327636
GPC4,0.744859,2.4736333
MBNL3,0.48647857,-0.01960659
CAMSAP3,-0.3409988,0.019498318
RAP1GAP,-0.48944345,0.028943092
XAB2,-0.38265455,-0.16496783
ARHGEF1,-0.3732889,-0.061284453
STXBP2,-0.4643246,-0.20840487
MAP2K7,-0.41073236,-0.10103786
NMRK2,-0.057307582,0.019524526
CTTNBP2,0.089987636,-0.6184755
ACTL6B,0.004534768,0.034378096
RARB,0.2504269,0.32494113
TOP2B,0.06849037,-0.2272427
TM9SF3,0.08644942,-0.424665
NFKB2,-0.19036928,0.52989125
UBE2T,-0.33715093,-0.1957283
PPP1R12B,-0.10943585,-0.110147275
DNAJC10,0.21227394,0.4927377
GTF3C1,-0.26139155,-0.49517825
IL4R,-0.055657133,0.60484165
USP33,0.0844258,-0.51830626
PAK3,0.032680526,0.34824902
CAPN6,0.49665734,0.52889264
DCX,0.2731412,0.13184676
SNRPA,-0.32798788,-0.017431825
SPAG6,-0.004396686,-0.001834908
EXOSC5,-0.3088716,-0.73762643
DYNC1I2,-0.24644119,-0.9028194
APBB1IP,-0.4838632,0.2677754
LRCH4,-0.39738852,-0.11822739
FAM76B,-0.23384885,-1.0728933
SIRT6,-0.40704167,-0.27744895
TYR,-0.018076625,-0.064238906
POLD3,-0.0016924085,-0.1419184
ACTN2,-0.025649574,-0.044545915
CAPZB,-0.22164965,0.00338234
GPR137B,-0.03745671,-0.7145361
JADE1,-0.19971032,-0.3360095
SLC25A43,-0.048811007,-0.3256033
UBE2A,-0.18127777,-0.32731235
FGFR1,0.4374872,0.5454458
FKBP6,-0.026586147,0.081988566
SMC1B,-0.014949214,0.028760973
FBLN1,1.054704,1.6379225
ITGA8,-0.07711915,0.07928147
CST7,0.06686544,0.2845596
MAP2,-1.6387286,-1.4113271
PIAS2,-0.056503247,0.11463651
AMPH,-0.16189589,-0.11292133
ARAF,-0.33490875,-0.18175371
MCCC1,0.08305647,-0.078028865
LAMP3,-0.11680509,-0.25522465
FAP,-0.09939996,0.32062522
NEBL,0.015453786,0.26789317
ACER3,0.08875527,-0.102251835
UBE2K,-0.07603763,-0.21335919
PIK3C3,0.017116638,-0.0501531
N4BP2,0.047454335,-0.2644128
TIGAR,-0.031970136,-0.032389484
TULP3,-0.05286658,0.3216088
SYNJ2,-0.00081718236,0.009448813
ADCY2,-0.17276324,-0.13902727
PPP2R5C,-0.045898587,-0.41033792
PMS2P1,0.006816172,0.42707336
RBFOX1,-0.03210815,0.036945663
GNB1,-0.34598535,-0.60529953
HOXA9,-0.012950122,-0.08877589
EDN1,-0.29152638,0.3018579
MLLT10,0.0108213965,0.14734697
ZCWPW1,-0.032066952,0.28241265
ADCYAP1R1,-0.0068367254,-0.18140398
FGF20,0.00064095407,0.0031600043
P2RY10,0.038587548,-0.13923514
ITM2A,0.20282272,-0.16391698
NRDC,0.012032083,0.11075431
VDAC3,-0.14996332,-0.08565874
PCM1,0.32284907,0.285797
TNRC6C,-0.14618945,0.10076323
CBFA2T2,-0.27741635,0.52582467
BRINP1,-0.10670209,-0.1366002
ITCH,0.07463676,-0.25888637
PKD2L2,0.004459474,0.064664066
TP53INP2,-0.24318188,-0.06655729
SDF4,-0.18644269,-0.060826078
MYH7B,0.0031778144,0.3640944
BPIFB2,-0.0031144111,-0.0029119009
TP73,0.103191815,0.100330226
TOLLIP,-0.21020035,0.12647001
UBE2D4,-0.14449641,-0.015008062
CLUL1,0.0221257,0.045261525
RUNX1T1,0.47517693,0.5031526
CDH17,-0.43601105,-0.48234087
THOC1,0.030563198,0.6179411
FKBP7,0.20890512,-0.22290586
OSBPL6,-0.31303594,-0.71342707
SLC1A3,0.48088643,0.32563645
XRCC5,-0.15105179,-0.23857215
LXN,0.40111738,0.4304999
SP140,-0.0060072914,0.2359325
MKNK1,-0.25831297,0.14542955
TNS1,-0.4917143,0.13441288
REXO1,-0.5119636,0.023719072
SAR1A,0.056435402,-0.038538132
CDC14A,0.026162038,0.21447614
RAPGEF3,-0.09189479,0.42871088
CEACAM1,-0.12966618,-0.22040144
SENP1,0.09492275,-0.013190918
DUSP13,0.05405498,0.05419101
CIC,-0.21551259,0.5633913
LIPE,-0.41003063,-0.329252
PAFAH1B3,-0.45725718,-0.4880871
OPHN1,-0.095545106,0.08869336
AFM,0.4352722,0.5583346
KIF22,-0.4213202,-0.29541963
SCGN,-0.38894925,-0.31350118
PGM1,-0.05906418,-0.23986974
DDX1,-0.07507995,-0.1891818
DNM2,-0.23858626,-0.04536909
EPB41L2,0.69748247,0.33378845
RIMS1,-0.14233065,-0.23600943
MOXD1,0.9259018,1.2317563
STX7,-0.019063566,-0.092046514
RABL2B,-0.09583198,0.0022822246
KEAP1,-0.33907357,-0.6715796
DDX43,-0.32402438,-0.30099234
PTPRH,0.1801725,0.07327226
DCT,-0.019288648,0.3067875
SLC35C2,-0.3630679,-0.7001316
CRYBG3,0.20725545,-0.5873829
EPHA6,-0.03807268,0.06922619
SCTR,-0.6351258,-0.55266774
RFX3,0.19818681,-0.009775475
RIF1,0.11331357,0.20023447
RAB21,-0.123333424,-0.20541091
SLC4A4,-0.13801338,-0.54349047
SMARCA2,0.027020674,-0.117147595
RDH8,-0.00081395084,-0.0358758
SESN1,-0.11303243,-0.67013
MID2,-0.037086222,-0.019055543
COL5A3,-0.13236777,-0.028635927
SRCAP,-0.17990245,0.15883817
PUM3,-0.25168633,0.0036139488
CPB2,0.9090096,0.7403655
CHRNA3,0.002312999,0.0707785
KCNN2,0.20640965,0.2299337
CNOT4,0.072053656,0.34334898
PSEN1,-0.09943134,-0.34435955
CPOX,0.029938439,-0.41219035
CLDND1,-0.04758113,-0.30184504
MOK,-0.13896665,0.17856243
HSP90AA1,-0.19134438,-0.49994588
RBL1,-0.0060392134,0.037790436
DLGAP4,-0.4262927,0.16411713
IGSF9B,-0.027913742,0.27311206
CFHR2,1.5746528,1.621958
CROCCP3,-0.31992707,-0.48031005
NDC80,-0.1383921,0.34316993
AP4E1,-0.114034794,-0.21561599
RSBN1,0.0620286,-0.40547925
MAGI3,-0.059344683,-0.37371552
CXCL2,0.5006826,0.8050829
AFP,-0.107409395,-0.23053685
COL4A4,-1.2868608,-1.217063
TCF7,-0.08097221,0.3407507
OSTM1,-0.10463731,-0.32485875
CDH7,-0.017075611,-0.092897385
IMPG2,-0.030309001,0.106861435
PCNP,0.15067264,-0.24837226
EXD2,-0.29581264,-0.3636779
ARG2,-0.11700437,-0.06736991
MEF2C,-0.33900777,-1.2909082
CACNA1S,-0.023482915,-0.013731726
PKP1,-0.75374806,-0.90741205
UBA5,-0.041791752,-0.06427817
STK17B,0.48685846,0.1273472
CDC14B,-0.033650126,-0.029072788
ZNF510,0.03793706,0.11253885
LRP2,0.69070864,-0.04664141
ZNF506,0.042619232,0.0887344
JMJD4,-0.23500802,-0.30225468
DUSP12,-0.12186548,-0.34016648
AACS,-0.31105873,0.08537528
SLC13A1,0.04285872,0.023928085
CADPS2,-0.07964937,-0.11793174
PCDHB4,-0.022361474,0.03351275
PCDHA6,-0.08258123,0.0012594685
PCDHGA2,0.009771333,-0.17934743
PHLPP1,-0.29404956,-0.72228986
ATP8B1,-0.13483675,-0.6745933
IL12RB2,0.045204397,0.09119806
SMARCD3,-0.058358703,0.05956308
WDR70,-0.091776915,-0.12262104
MPP4,-0.19930205,-0.040834546
