,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
C1QTNF6,-0.45129,0.057431564,0.15682076,-0.15376219,-0.30311686,0.12627965,0.3604911,0.16244303,-0.76395506,-0.13028502,0.28089043,0.17896917,-0.35986733,0.14885423,0.24824342,-0.062339522,-0.21169418,0.21770233,0.45191377,0.2538657,-0.6725324,-0.038862355,0.3723131,0.27039185
FAM83F,-0.283762,0.2678153,-0.0789876,0.59865487,0.13735497,0.65819585,0.3238716,0.020907668,-0.121631294,0.49265665,0.056889366,0.042345203,-0.35007206,0.20150524,-0.14529765,0.5323448,0.07104493,0.5918858,0.25756156,-0.04540237,-0.18794134,0.4263466,-0.009420674,-0.023964837
SEC14L4,0.12883662,-0.1849798,-0.09692,-0.025057744,-0.2725119,0.33183703,0.006082233,-0.23005919,-0.27454636,-0.44087976,-0.4016361,0.026638333,0.2499178,-0.06389861,0.02416119,0.09602344,-0.15143071,0.45291823,0.12716343,-0.108978,-0.15346517,-0.3197986,-0.2805549,0.14771952
GIMAP6,-0.25065404,-0.33018446,-0.6635304,-0.0818796,-0.10604695,-0.30375126,-0.53470796,-0.17854594,-0.2193043,-0.46350434,0.043928288,-0.15918754,-0.20404504,-0.28357548,-0.6169214,-0.0352706,-0.059437953,-0.25714225,-0.48809898,-0.13193694,-0.1726953,-0.41689533,0.09053729,-0.11257854
GIMAP4,-0.26307645,-0.01793261,-0.24300161,-0.02843064,-0.032541156,-0.37943658,-0.3408537,-0.17696816,-0.36678302,-0.14236543,-0.30172318,0.090726554,-0.23976487,0.00537898,-0.21969002,-0.00511905,-0.009229565,-0.356125,-0.3175421,-0.15365657,-0.34347144,-0.11905383,-0.2784116,0.11403815
ADCK2,-0.2935303,0.07153051,-0.053874094,-0.021243067,0.079977356,0.03281856,0.06995348,-0.25794336,-0.19648708,-0.07316712,-0.08019186,-0.30299053,-0.27991223,0.08514858,-0.04025603,-0.0076250033,0.09359542,0.046436623,0.083571546,-0.2443253,-0.18286902,-0.05954906,-0.06657379,-0.28937247
MKRN1,0.03921129,-0.07048613,-0.02682187,-0.26859084,0.14090322,-0.10120622,-0.12404113,-0.112286374,0.02786958,-0.20933633,-0.004289517,-0.13111578,0.10794945,-0.0017479733,0.041916285,-0.19985268,0.20964137,-0.032468066,-0.055302978,-0.04354822,0.09660774,-0.14059818,0.06444864,-0.062377624
AGAP3,-0.46208555,-0.28825456,0.02385751,-0.13235757,-0.107151434,0.09696939,0.43756887,-0.38038963,-0.4335644,-0.29419526,-0.2516927,-0.30685726,-0.4175106,-0.24367961,0.06843246,-0.08778262,-0.06257649,0.14154434,0.48214382,-0.33581468,-0.38898945,-0.24962032,-0.20711777,-0.2622823
KRBA1,-0.25456995,-0.21364343,-0.022527372,-0.4768114,0.056120683,0.17986463,0.10287484,-0.07391191,-0.2530406,-0.82877916,-0.47409904,-0.6323139,-0.32203332,-0.2811068,-0.089990735,-0.54427475,-0.011342678,0.11240127,0.035411477,-0.14137527,-0.32050398,-0.8962425,-0.5415624,-0.69977725
ZNF767P,-0.565928,-0.88550043,0.61362785,-0.43471193,-0.641458,-0.5817573,0.117943145,-0.054499052,-0.800974,-0.6146128,-0.3079805,-0.34057805,-0.5843003,-0.9038727,0.59525555,-0.45308423,-0.6598303,-0.6001296,0.099570855,-0.07287134,-0.8193463,-0.6329851,-0.3263528,-0.35895035
ACTR3B,-0.075663924,0.49027553,-0.39989203,-0.2627806,-0.1478819,0.467336,0.023868643,-0.16721772,-0.1555597,0.42257744,-0.08932371,0.06850299,0.0033381507,0.5692776,-0.32088995,-0.18377852,-0.06887982,0.5463381,0.10287072,-0.08821564,-0.07655763,0.5015795,-0.010321632,0.14750507
BTG1,0.1304205,-0.36054948,-0.19867764,-0.43822742,-0.37048012,-0.33594874,0.006376841,-0.31040892,-0.41360006,-0.29505748,-0.20895581,-0.39420718,0.1333861,-0.35758388,-0.19571204,-0.43526182,-0.36751452,-0.33298314,0.009342438,-0.30744332,-0.41063446,-0.29209188,-0.20599021,-0.39124158
C12orf29,0.06235741,0.31317413,0.4674952,0.23060915,-0.00723556,0.14121105,0.25239345,0.20003419,0.32053494,0.21574596,0.06668434,0.19541495,0.07432431,0.32514104,0.47946212,0.24257605,0.0047313427,0.15317795,0.26436037,0.21200109,0.33250186,0.22771285,0.07865125,0.20738184
ATP13A3,0.1640267,0.23441376,0.26097375,-0.06187526,-0.13334544,-0.04596317,0.23122725,0.00044223966,0.21669103,-0.25539708,0.045316342,0.031099522,0.14160614,0.21199319,0.23855318,-0.084295824,-0.15576601,-0.06838373,0.20880668,-0.021978324,0.19427046,-0.27781764,0.022895778,0.008678958
TMEM254,0.60344625,0.29969656,0.15166877,0.29173896,0.07736468,0.23663943,-0.38811108,0.33366314,0.3017047,0.1731633,0.012013316,0.08512596,0.55126715,0.24751744,0.09948965,0.23955983,0.025185563,0.18446031,-0.4402902,0.281484,0.24952558,0.120984174,-0.040165804,0.03294684
TMTC1,-1.7144742,0.20927781,0.30669415,-1.0334756,-0.4203922,-0.29435533,0.0029523256,-0.44526568,-1.2905471,-0.62459207,0.068191886,-0.74777335,-1.5531986,0.37055343,0.46796978,-0.8722,-0.25911653,-0.1330797,0.16422796,-0.28399003,-1.1292715,-0.46331644,0.22946753,-0.5864977
KRAS,0.05972805,0.22187026,0.13631412,-0.44322523,-0.15250453,-0.019848574,0.12483498,-0.047466952,0.095697194,-0.30083036,-0.015500578,-0.12851232,0.005525019,0.16766723,0.08211109,-0.49742827,-0.20670757,-0.0740516,0.07063195,-0.10166998,0.041494165,-0.3550334,-0.06970361,-0.18271536
IPO8,0.04968155,0.14729778,0.29423672,0.14481038,0.070101894,-0.017410772,-0.15000978,0.070381135,0.13365258,-0.119324155,0.14116679,0.011415874,0.036329225,0.13394547,0.2808844,0.13145806,0.056749567,-0.030763097,-0.1633621,0.057028808,0.120300256,-0.13267648,0.12781447,-0.0019364515
LARS1,-0.47586316,-0.088165656,-0.06990811,-0.45694822,-0.60431564,-0.7566149,-0.19433457,-0.39089495,-0.281233,-0.6455764,0.12969819,-0.15403765,-0.41740173,-0.029704217,-0.011446673,-0.3984868,-0.5458542,-0.6981535,-0.13587312,-0.33243352,-0.22277157,-0.587115,0.18815963,-0.09557621
IMPA1,0.13246204,0.2908118,0.070489086,0.07713986,0.122749574,0.027440215,0.3709161,0.04137188,0.26414764,0.106769904,0.2877438,0.107248716,0.19712363,0.3554734,0.13515067,0.14180145,0.18741116,0.092101805,0.4355777,0.106033474,0.32880923,0.1714315,0.3524054,0.17191032
LRRCC1,-0.0043473938,0.09175023,0.16988693,0.11681508,0.07411697,-0.33454803,0.12715825,-0.40697217,0.030450964,0.023791047,-0.10297331,0.040646575,-0.005358737,0.090738885,0.16887559,0.11580374,0.073105626,-0.33555937,0.12614691,-0.4079835,0.02943962,0.022779703,-0.103984654,0.039635234
E2F5,0.09054713,0.01058766,0.08871798,-0.1003512,-0.04015743,-0.14966565,0.14350106,-0.07230476,-0.051541056,-0.115080714,-0.13390096,-0.27281785,0.12846574,0.04850628,0.1266366,-0.06243258,-0.00223881,-0.111747034,0.18141967,-0.034386143,-0.013622437,-0.077162094,-0.095982336,-0.23489922
CCDC59,-0.007226279,-0.045091096,-0.020676807,-0.28084192,-0.0076911068,-0.21303181,-0.3012757,-0.37354043,0.22253707,0.054618962,-0.3481383,-0.32097274,0.006858793,-0.031006023,-0.0065917345,-0.26675683,0.0063939653,-0.19894674,-0.28719062,-0.35945535,0.23662214,0.06870403,-0.33405322,-0.30688766
SWAP70,-0.4381225,-0.23773499,-0.16433144,-0.466468,-0.50031453,-0.361831,-0.38881597,-0.32684803,-0.34307426,-0.5310736,-0.31637105,-0.45260563,-0.46833214,-0.26794463,-0.19454108,-0.49667764,-0.5305242,-0.39204064,-0.4190256,-0.35705766,-0.3732839,-0.56128323,-0.34658068,-0.48281527
LYVE1,-0.8919746,-0.032887693,-0.5280933,-0.2165783,0.014717947,-0.6983525,-0.7515442,-0.8411718,-0.8510634,-0.1830848,-0.64144367,0.36959207,-0.70494026,0.15414667,-0.3410589,-0.029543936,0.20175232,-0.51131815,-0.5645098,-0.65413743,-0.664029,0.0039495677,-0.4544093,0.55662644
AMPD3,-0.29048005,-0.5663966,-0.06138019,-1.034009,-0.5530142,-0.85958296,-0.52697664,-0.047769506,-0.61064595,-0.29206938,-0.11324842,-0.6121428,-0.3682725,-0.64418906,-0.13917264,-1.1118014,-0.6308067,-0.9373754,-0.6047691,-0.12556197,-0.6884384,-0.36986184,-0.19104087,-0.68993527
SBF2,-0.031272292,0.051032797,0.43182907,-0.38251355,-0.22200298,-0.32840073,0.30718768,-0.222827,-0.18310156,-0.036780585,0.087861575,-0.1609279,-0.006532928,0.07577216,0.45656842,-0.3577742,-0.19726361,-0.30366138,0.33192703,-0.19808763,-0.1583622,-0.01204122,0.11260094,-0.13618854
MICAL2,-1.6339904,-0.6957721,-0.45917055,-1.0345539,-0.69607115,-1.2112806,-1.344689,-0.23737507,-1.1926854,-1.5543044,-0.5506675,-0.96653825,-1.5153258,-0.57710755,-0.34050596,-0.9158893,-0.5774066,-1.092616,-1.2260244,-0.11871048,-1.0740207,-1.4356397,-0.43200293,-0.8478737
RRAS2,0.46789142,-0.1404637,0.30246624,-0.49428186,-0.28535536,0.12195362,-0.06902846,-0.11770693,-0.007878715,-0.17055014,-0.21407324,-0.62168735,0.604491,-0.0038641542,0.43906578,-0.35768232,-0.14875582,0.25855315,0.06757108,0.018892609,0.12872082,-0.033950597,-0.0774737,-0.4850878
HSD17B4,0.53631645,0.17211694,0.08208274,0.42836964,0.19459353,0.12028391,0.14296079,0.005899752,0.43441606,0.37893698,0.2192611,0.15676288,0.66613996,0.3019404,0.21190622,0.5581931,0.324417,0.25010738,0.27278426,0.13572323,0.5642395,0.50876045,0.34908456,0.28658634
ZFC3H1,-0.33375788,-0.008573556,0.21177971,-0.25178653,-0.77911717,-0.3657137,0.42178616,-0.03242424,0.02846277,0.026333978,-0.013750847,0.0480012,-0.42445424,-0.09926993,0.12108334,-0.3424829,-0.86981356,-0.45641005,0.3310898,-0.12312061,-0.062233604,-0.06436239,-0.104447216,-0.042695172
SARAF,-0.05221067,-0.1465068,-0.09982848,-0.106397,-0.10731097,-0.10930622,-0.09370655,-0.13979514,-0.104229584,-0.12151599,-0.13494016,-0.12148536,-0.0844201,-0.17871623,-0.13203791,-0.13860643,-0.1395204,-0.14151564,-0.12591597,-0.17200457,-0.13643901,-0.15372542,-0.16714959,-0.15369478
RNF122,-0.5480084,-0.7238082,-1.0593925,-1.0556376,-0.4412125,-0.8318784,-0.83285505,-0.6019564,-0.8879081,-0.6006114,-0.45914263,-1.2889802,-0.59047776,-0.7662776,-1.1018618,-1.098107,-0.48368192,-0.8743478,-0.8753244,-0.6444258,-0.9303775,-0.6430808,-0.501612,-1.3314496
DPF2,-0.3659796,-0.44300216,-0.33028352,-0.6175913,-0.41648632,-0.3400095,-0.35263512,-0.26092798,-0.5064996,-0.6882696,-0.42394513,-0.58176047,-0.31592518,-0.39294773,-0.2802291,-0.5675369,-0.3664319,-0.28995508,-0.30258068,-0.21087354,-0.45644516,-0.6382152,-0.3738907,-0.53170604
MEN1,-0.47546923,-0.2547874,0.08181838,-0.34117755,-0.2710745,0.038650777,-0.06201692,-0.13452071,-0.35145193,-0.43162888,-0.31650534,-0.49032554,-0.44705614,-0.2263743,0.11023147,-0.31276447,-0.24266142,0.06706387,-0.033603832,-0.10610762,-0.32303885,-0.4032158,-0.28809226,-0.46191245
ERG28,0.7091408,0.86733484,0.6963758,1.2177588,1.0301918,0.93122935,0.94016075,0.87762725,1.1785127,1.0646359,0.88778824,1.172503,0.6779356,0.83612967,0.6651706,1.1865536,0.9989866,0.9000242,0.9089556,0.8464221,1.1473075,1.0334307,0.85658306,1.1412978
DGLUCY,-0.16181225,-0.11066731,-0.08994928,-0.090132326,-0.038611718,0.12098808,0.0190693,-0.087126106,-0.17845662,-0.13075262,-0.0069218106,0.020246876,-0.16341765,-0.11227272,-0.09155469,-0.09173773,-0.04021712,0.11938267,0.017463896,-0.08873151,-0.18006203,-0.13235803,-0.008527214,0.018641474
NUMB,-0.5925219,-0.017072685,-0.029471645,-0.37618858,-0.37284037,-0.16088453,-0.08558588,-0.19882722,-0.39022836,-0.36120933,-0.29951355,-0.32456475,-0.6058761,-0.030426882,-0.04282584,-0.38954276,-0.38619456,-0.17423873,-0.098940074,-0.21218142,-0.40358254,-0.37456352,-0.31286773,-0.33791894
COX16,0.28828695,0.052779336,0.12504195,0.08903748,0.031340744,0.033134498,0.1519989,0.0405796,0.28068727,0.4173287,0.3165239,0.24255048,0.26706684,0.031559207,0.103821814,0.067817345,0.010120615,0.011914369,0.13077877,0.01935947,0.25946715,0.39610857,0.2953038,0.22133034
TTC9,0.15949298,0.048317753,-0.16975784,-0.39675093,-0.14445613,0.36418262,0.06817173,-0.18401307,-0.32179925,-0.24631235,-0.27058133,-0.39198184,0.008210093,-0.10296514,-0.32104075,-0.54803383,-0.29573902,0.21289973,-0.08311116,-0.33529598,-0.47308213,-0.39759523,-0.4218642,-0.54326475
MED6,-0.1344337,-0.2489736,0.1629723,-0.011545163,-0.2262121,-0.07221067,-0.4739035,-0.32160527,0.18116449,-0.39884612,-0.1573945,-0.09725237,-0.06902983,-0.18356973,0.22837618,0.05385871,-0.16080824,-0.0068067983,-0.40849963,-0.2562014,0.24656835,-0.33344224,-0.09199063,-0.031848498
EIF2S1,0.16202922,-0.019924324,-0.11082372,-0.24156407,-0.036680233,-0.12830873,-0.28879136,-0.0023980823,0.26058322,-0.15910558,0.06710339,-0.21315771,0.17175499,-0.010198563,-0.10109796,-0.2318383,-0.026954472,-0.118582964,-0.2790656,0.0073276786,0.27030897,-0.14937982,0.07682915,-0.20343195
LOXL2,-1.5342499,-0.6139539,-0.091954105,-0.9854464,-0.51684076,-0.92252207,-0.58613443,-0.016060332,-1.7497936,-1.0504745,-0.6561173,-1.1722358,-1.5575566,-0.6372606,-0.115260825,-1.0087531,-0.5401475,-0.9458288,-0.60944116,-0.03936705,-1.7731004,-1.0737813,-0.67942405,-1.1955426
ELP3,-0.11060831,0.3538705,0.2469778,-0.08917559,-0.018141959,-0.084182724,-0.07548215,0.114182495,0.03945089,-0.15010022,0.13333891,0.10907396,-0.0783743,0.38610452,0.27921182,-0.056941576,0.014092054,-0.05194871,-0.04324814,0.14641652,0.071684904,-0.1178662,0.16557293,0.14130798
MRO,-0.31153518,0.5294639,-0.14493954,0.17551984,0.28164777,-0.014428449,0.18078227,0.012459115,-0.12339615,-0.111023925,0.042770006,0.8648577,-0.33908388,0.50191516,-0.17248824,0.14797112,0.25409907,-0.041977156,0.15323356,-0.015089593,-0.15094486,-0.13857263,0.015221298,0.83730894
MBD2,-0.048150823,-0.26603547,-0.72644657,-0.18911986,-0.09535614,-0.40960395,-0.06279003,-0.111438066,-0.20025128,0.12445097,0.20664157,-0.07196905,-0.09128566,-0.3091703,-0.76958144,-0.2322547,-0.13849097,-0.4527388,-0.10592487,-0.1545729,-0.24338612,0.08131613,0.16350673,-0.115103886
IER3IP1,-0.054234743,-0.10561194,-0.26889288,-0.034661435,-0.048598293,-0.29003695,0.005569476,-0.24601924,0.1518454,0.06596531,-0.060765285,0.09766867,-0.07471869,-0.12609589,-0.28937683,-0.055145383,-0.06908224,-0.3105209,-0.01491447,-0.26650319,0.13136145,0.04548136,-0.08124923,0.07718472
CCNB1,-0.23956563,0.23877123,0.11922168,0.23124631,0.25833243,0.5448312,-0.24325034,0.338999,0.28696704,-0.23864725,0.6123909,-0.20400621,-0.293704,0.18463285,0.06508331,0.17710793,0.20419405,0.49069285,-0.2973887,0.28486064,0.23282866,-0.2927856,0.5582525,-0.2581446
CD180,-0.039203193,-0.29037866,-0.24010082,-0.150224,-0.3541332,-0.3510945,-0.3505279,-0.2354343,-0.18279167,-0.03546558,-0.36094213,-0.43168372,-0.070635214,-0.3218107,-0.27153283,-0.18165603,-0.38556522,-0.38252655,-0.38195994,-0.26686633,-0.21422368,-0.0668976,-0.39237416,-0.46311575
IRAK2,-0.17893912,0.06567456,-0.083326675,-0.31791604,0.072670795,0.4655393,0.6468587,-0.3298969,-0.14445059,0.15686753,-0.19600727,-0.28628984,-0.18373016,0.06088352,-0.08811771,-0.3227071,0.06787976,0.46074826,0.6420677,-0.33468795,-0.14924163,0.1520765,-0.2007983,-0.2910809
CAMK1,-0.071567364,-0.058498826,0.02226715,0.15580513,0.12320834,0.25432697,0.47355717,0.31372157,0.076784775,-0.031265013,-0.19297582,-0.039600525,-0.04296974,-0.029901203,0.05086477,0.18440275,0.15180597,0.2829246,0.5021548,0.3423192,0.1053824,-0.0026673898,-0.1643782,-0.011002902
THUMPD3,-0.27628645,0.050124273,0.09908089,-0.4593888,-0.07465974,-0.36809283,-0.4496593,-0.10997528,-0.3294976,-0.3077683,-0.14345954,-0.5061435,-0.23161972,0.094791,0.14374763,-0.41472206,-0.029993013,-0.3234261,-0.40499255,-0.06530855,-0.28483087,-0.26310155,-0.09879281,-0.46147677
VHL,-0.22040758,-0.084616855,0.1120905,-0.050912395,-0.16800803,-0.1363917,-0.24463312,-0.1917378,-0.47093222,-0.2115008,0.15562803,-0.34263778,-0.22907847,-0.09328776,0.103419594,-0.059583295,-0.17667893,-0.1450626,-0.25330403,-0.2004087,-0.4796031,-0.22017169,0.14695713,-0.35130867
BHLHE40,-0.052512508,-0.13422209,0.20207627,0.16286558,-0.17769319,-0.15117395,-0.45620874,0.31087363,-0.23170097,-0.056805655,0.006227054,0.26271757,0.011368286,-0.0703413,0.26595706,0.22674638,-0.113812394,-0.087293155,-0.39232793,0.37475443,-0.16782019,0.0070751384,0.07010785,0.32659838
ARL8B,0.17398024,0.021633107,-0.02921081,-0.22842364,-0.123271264,-0.09002862,0.06143809,-0.2797662,0.19168465,-0.028922759,0.066579856,-0.23872499,0.1402315,-0.012115624,-0.06295954,-0.26217237,-0.15702,-0.12377735,0.02768936,-0.31351495,0.15793592,-0.06267149,0.032831125,-0.27247372
EDEM1,0.12944019,0.11764147,0.2499649,0.04854124,0.01457107,0.006817277,0.37966368,-0.21733515,-0.039473433,-0.07432346,0.25114864,0.11219776,0.08457348,0.07277476,0.20509818,0.0036745295,-0.03029564,-0.038049433,0.33479697,-0.26220185,-0.08434014,-0.11919017,0.20628193,0.067331046
CHL1,-0.3001375,1.0442767,0.8059067,-0.45851558,-0.38277948,0.256539,-0.30026028,-0.20579393,0.7253635,0.112670004,0.33177233,0.040166058,-0.4037754,0.94063884,0.70226884,-0.56215346,-0.48641735,0.1529011,-0.40389818,-0.30943182,0.6217256,0.009032115,0.22813444,-0.06347183
MEIS2,-0.2511456,-0.36583057,-0.67004275,-0.18574993,-0.73052615,-0.72739804,-0.2093939,-0.014161846,-0.9006196,-0.8507827,-0.361184,-0.6378259,-0.1821511,-0.29683608,-0.60104823,-0.116755426,-0.6615316,-0.6584035,-0.1403994,0.05483266,-0.8316251,-0.7817882,-0.29218948,-0.5688314
DPH6,0.37504876,0.5914339,-0.27234998,-0.057831466,0.4902316,-0.3485306,-0.32271406,-0.32616678,0.057394866,-0.42234826,0.7341613,0.52369875,0.45498583,0.671371,-0.19241291,0.022105604,0.5701687,-0.26859352,-0.24277699,-0.24622971,0.13733193,-0.3424112,0.81409836,0.6036358
KATNBL1,-0.014639119,-0.14906594,0.2960201,-0.0047874404,-0.15897255,-0.3267229,0.060457665,0.011910588,0.22299944,-0.25731653,0.14363155,-0.13451533,-0.012542175,-0.146969,0.29811704,-0.0026904973,-0.15687561,-0.32462594,0.062554605,0.014007531,0.22509637,-0.25521958,0.14572848,-0.1324184
EMC7,0.25321117,-0.092705294,0.04269166,-0.12986746,-0.09537707,-0.018147841,0.014742343,-0.15389812,0.16049924,0.11087288,-0.08178125,-0.22633627,0.19715755,-0.14875892,-0.013361964,-0.18592109,-0.1514307,-0.074201465,-0.04131128,-0.20995174,0.10444562,0.054819256,-0.13783488,-0.28238988
GSTM1,-0.027118262,0.8099979,1.0791235,0.6819253,0.30127198,0.6144051,0.9570685,0.7522817,0.50949454,0.9366779,0.8472758,0.8504349,0.29935807,1.1364743,1.4055998,1.0084016,0.6277483,0.94088143,1.2835448,1.078758,0.8359709,1.2631543,1.1737521,1.1769112
PRPF38B,-0.24180543,-0.3545526,0.0824938,-0.58745635,-0.62261015,-0.41273355,-0.13891178,-0.44279915,-0.3699747,-0.34588227,0.03346534,-0.32716486,-0.26266557,-0.37541273,0.06163367,-0.6083165,-0.6434703,-0.4335937,-0.15977192,-0.4636593,-0.39083484,-0.3667424,0.012605213,-0.348025
GSTM5,-0.39855,-0.60481906,0.04204211,0.11265424,0.10585288,-0.26348662,-0.24853057,0.22022447,0.2696546,-0.25974494,0.24925193,-0.4035568,-0.30264896,-0.50891805,0.13794313,0.20855527,0.20175391,-0.1675856,-0.15262954,0.3161255,0.36555564,-0.16384391,0.34515297,-0.30765575
GSTM3,0.13923213,-0.20263219,0.23774305,-0.19282275,0.043206636,0.090462066,0.43604296,-0.105101176,0.105206296,0.095399365,0.14544678,-0.2975535,0.17663036,-0.16523395,0.27514127,-0.15542452,0.080604866,0.1278603,0.47344118,-0.06770295,0.14260453,0.1327976,0.18284501,-0.2601553
VAV3,0.55246896,-0.61477023,-0.14804238,-0.68985796,0.3407593,-0.74291134,-0.63507926,-0.2981456,-0.48838738,0.09570223,-0.428235,-0.5847191,0.48555398,-0.6816852,-0.21495737,-0.75677294,0.2738443,-0.8098263,-0.70199424,-0.36506057,-0.5553024,0.02878724,-0.49514997,-0.6516341
PSRC1,-0.33689275,-0.3278542,-0.31563577,0.17147756,-0.11098215,-0.10664604,0.19959472,-0.14571568,0.032264177,-0.3797146,-0.21694216,-0.43602002,-0.37834764,-0.36930907,-0.35709065,0.13002269,-0.15243702,-0.14810091,0.15813985,-0.18717055,-0.00919069,-0.42116946,-0.25839704,-0.47747487
HMGCS2,0.08670632,0.297611,-0.042593382,0.5183602,0.41227034,0.30410343,-0.04532835,0.16409701,0.37331828,0.45905927,-0.117119074,0.5483826,0.20067611,0.4115808,0.07137641,0.63233,0.5262401,0.41807324,0.06864145,0.2780668,0.4872881,0.57302904,-0.0031492785,0.6623524
PTPN22,-0.0061228336,-0.19004793,-0.06989768,-0.41986355,0.5110374,-0.1963495,-0.053147543,0.07425201,0.57194954,-0.05029971,-0.1271518,-0.29313102,-0.08953861,-0.27346373,-0.15331346,-0.5032793,0.42762163,-0.27976528,-0.13656332,-0.009163767,0.48853377,-0.13371548,-0.21056758,-0.3765468
SORT1,-0.46858138,-0.37079576,-0.045338217,-0.7128937,-0.46571508,-0.48899275,-0.3140016,-0.47757494,-0.6519734,-0.82010263,-0.6799685,-0.85440034,-0.6235121,-0.52572644,-0.20026891,-0.86782444,-0.62064576,-0.64392346,-0.46893227,-0.63250566,-0.80690414,-0.97503334,-0.8348992,-1.009331
WNT2B,-0.67424124,-0.27194858,0.3051345,-0.3888756,-0.4362036,-0.33638418,0.27971792,-0.38857356,-0.2473153,-0.2967122,0.052621733,-0.5794057,-0.66488785,-0.26259515,0.31448793,-0.37952217,-0.42685017,-0.32703075,0.28907135,-0.37922013,-0.23796187,-0.28735876,0.06197516,-0.5700523
PTGFRN,-0.23799707,-0.5913088,-0.34597796,-0.49465224,-0.42241442,-0.05246687,-0.14137177,-0.21214423,-0.6844941,0.21968168,-0.62358534,-0.54955035,-0.24970682,-0.6030185,-0.3576877,-0.50636196,-0.43412417,-0.06417662,-0.15308152,-0.22385398,-0.6962038,0.20797193,-0.6352951,-0.5612601
LAMTOR5,0.22703564,-0.22773245,-0.06259455,-0.01952782,-0.06922996,-0.17352471,-0.13165808,-0.090753995,0.258682,0.10301595,-0.06980842,-0.027479092,0.1271275,-0.3276406,-0.16250269,-0.119435966,-0.1691381,-0.27343285,-0.23156622,-0.19066215,0.15877387,0.0031078085,-0.16971657,-0.12738724
NOTCH2,-0.38228634,0.08491172,-0.008442195,-0.29373786,-0.34332365,-0.106577665,-0.14243779,-0.08975405,-0.71795124,-0.51799923,-0.27952883,-0.22823708,-0.38244504,0.08475303,-0.008600881,-0.29389656,-0.34348235,-0.106736355,-0.14259647,-0.08991274,-0.7181099,-0.5181579,-0.27968752,-0.22839576
TRIM45,-0.124447875,-0.48097447,0.20323274,-0.6436352,-0.4431231,-0.060172554,-0.00503659,-0.38155138,-0.51886183,0.021089366,-0.84164923,-0.49517465,-0.2101318,-0.5666584,0.11754882,-0.7293191,-0.52880704,-0.14585647,-0.090720505,-0.4672353,-0.6045457,-0.064594544,-0.9273331,-0.5808586
CEPT1,0.49079433,0.14914556,0.3556244,0.3477991,0.21845262,0.0855908,0.3384204,0.022637075,0.5210704,0.2937072,0.29080164,0.20715928,0.50500065,0.16335186,0.36983073,0.3620054,0.23265892,0.099797115,0.3526267,0.03684339,0.5352767,0.3079135,0.30500796,0.2213656
VTCN1,1.5182844,0.42657453,0.8912543,0.07991771,0.41407415,0.765502,0.5544673,0.6679286,1.1476572,0.3707835,-0.0010946784,0.21946304,1.3886666,0.29695678,0.76163656,-0.049700044,0.2844564,0.6358842,0.42484957,0.5383108,1.0180395,0.24116576,-0.13071243,0.089845285
NGF,-0.7279309,-0.71011865,0.18762197,-0.17462635,-0.25238556,-0.67442906,-0.49134493,-0.30084485,-0.49824935,-0.5603215,-0.59311336,-0.56988925,-0.6354402,-0.6176279,0.2801127,-0.0821356,-0.15989481,-0.5819383,-0.3988542,-0.2083541,-0.40575862,-0.46783078,-0.50062263,-0.4773985
AP4B1,-0.7554845,-0.22377414,0.14072356,-0.1702347,-0.30077747,-0.34494552,-0.5637209,-0.5638853,-0.19611743,-0.57114065,-0.11229377,-0.4068372,-0.76938117,-0.23767078,0.12682691,-0.18413134,-0.3146741,-0.35884216,-0.5776175,-0.5777819,-0.21001408,-0.5850373,-0.12619042,-0.42073384
NAPG,-0.035349,0.16002746,0.051026404,-0.17980558,-0.0049551735,0.06593104,0.50673014,-0.25845182,0.20241043,-0.07202337,0.10934083,0.11293073,-0.04427188,0.15110458,0.04210353,-0.18872845,-0.01387805,0.057008162,0.49780726,-0.2673747,0.19348755,-0.080946244,0.10041796,0.104007855
SPIRE1,-0.80447465,-0.85792667,-0.6737695,-0.9093289,-0.6813517,-1.0080589,-0.77631956,-0.60624784,-1.0159199,-1.2810175,-0.8197329,-0.81082666,-0.8140105,-0.8674625,-0.6833053,-0.9188647,-0.6908876,-1.0175947,-0.7858554,-0.6157837,-1.0254557,-1.2905533,-0.82926875,-0.8203625
PPHLN1,-0.17542812,-0.23363453,-0.03989049,-0.326709,-0.18322875,-0.34378552,-0.004031101,-0.08039664,-0.17822738,-0.2759412,-0.17364295,-0.16925247,-0.14806625,-0.20627266,-0.012528624,-0.29934713,-0.15586688,-0.31642365,0.023330765,-0.05303477,-0.15086551,-0.24857932,-0.14628108,-0.1418906
FKBP11,-0.5943979,-0.7958064,-0.46144462,-0.48929396,-0.6945428,-0.55902994,-0.7674528,-0.19836584,-0.8408215,-0.65891874,-0.89784193,-0.5162772,-0.5497361,-0.7511446,-0.4167828,-0.44463217,-0.649881,-0.5143681,-0.72279096,-0.15370403,-0.7961597,-0.6142569,-0.8531801,-0.47161537
ARF3,-0.42645064,-0.023759836,0.06150319,-0.2991188,0.053511918,0.116752945,0.06523504,-0.02430376,-0.10599183,-0.3396415,-0.033777162,-0.17038752,-0.43179098,-0.02910017,0.056162857,-0.30445912,0.048171584,0.11141261,0.059894707,-0.029644094,-0.11133217,-0.34498185,-0.039117496,-0.17572786
