,control0,perturbed0
RASGRF1,0.023279978,-0.0033687595
CAMK2B,-0.20111154,-0.32883707
CROCC,-0.4644528,-0.48919925
ATP2B4,0.074193105,0.0816002
ZC3H11A,-0.043885726,-0.052324723
RIOK2,0.011132763,0.11343291
YIPF1,0.1951527,0.31971896
NDC1,-0.13696931,-0.07175337
DGKG,-0.28434503,-0.24600719
FLYWCH1,-0.34991953,-0.45689982
UNKL,-0.15544444,-0.22601238
TBXAS1,0.16720098,0.19230618
PARP12,0.119169794,0.19044113
ALDH18A1,-0.13773994,0.012596041
TARBP1,-0.11150101,-0.036000445
GATB,-0.23721598,-0.13804024
MXD1,-0.1448471,-0.14061442
CDK17,-0.0086987065,0.090252966
DNAJC25,0.17920035,0.24901193
SLC2A3,0.43475583,0.53960043
PSD,-0.11816494,-0.16311567
YBX3,0.15070824,0.2396974
STYK1,-0.15634203,-0.15216109
WNK1,-0.0856546,0.0025272742
RPS17P5,-0.005517225,-0.0072407788
CCAR1,-0.04785517,0.06192468
OGFR,-0.089902736,-0.10126714
GNA15,0.42943504,0.36361757
CREB3L3,1.3213978,1.2783159
PIGV,-0.1445505,-0.036805563
PTPRU,-0.44641355,-0.2576588
SNRNP40,-0.069038436,0.019190684
RIMBP2,0.025063513,0.024933927
COL11A1,-0.43583363,-0.6882747
QSER1,0.0015689578,0.046606965
MPC1,0.4436291,0.63756084
ACAA1,-0.37149855,-0.38963044
BCAT1,0.6093021,0.5508191
HDAC7,-0.38544455,-0.39123437
LZTS1,-0.3216208,-0.3083462
PRDM6,-0.1206764,-0.11078783
WNT8A,-0.0001287974,-0.002823411
SPAG4,0.070765465,0.11936336
NCKAP1,-0.031232007,0.08132546
MRPS35,-0.16106494,-0.12489055
SFSWAP,-0.27061373,-0.24678208
TNK2,-0.35036206,-0.42958623
MON2,-0.04868298,0.07548942
CDH3,0.016857749,0.061595775
ARSF,0.13655455,0.06918855
GPBP1,0.113202676,0.16381764
DGAT2,0.021340288,0.17797402
ZNF112,0.047202397,0.052979097
CS,-0.26259452,-0.23688954
LTK,-0.023244226,-0.007793353
MRPS24,-0.19476907,-0.18627974
ELMO2,-0.14566444,-0.06003598
WAPL,-0.21605165,-0.19073656
VMP1,-0.099515416,0.037453808
APPBP2,0.0701805,0.08618524
POLD1,-0.52386695,-0.5537431
SEZ6,-0.17113517,-0.1840768
EIF4B,0.04522678,0.051466208
SLC6A16,0.035299834,-0.021152645
SPHK2,-0.3091836,-0.40095812
RPL18,-0.19878371,-0.23700723
CA11,0.21161567,0.28090233
ISOC2,-0.20814222,-0.078569114
U2AF2,-0.29586664,-0.32125914
EPN1,-0.16612247,-0.23234484
MED29,-0.0675438,0.014964014
AHRR,-0.047130745,-0.14405054
GSC2,-0.00072277145,-0.0061573717
ZNF275,-0.09090714,-0.047166683
MTMR1,-0.004617995,0.03329016
GPC1,-0.37700605,-0.402921
ADCK1,-0.3530266,-0.36906096
HAGH,0.09365253,0.17019512
RNF4,-0.14945555,-0.11316748
CASP8,0.026298258,0.056945704
LIMCH1,-0.6338535,-0.48509955
TM7SF3,-0.29911253,-0.2667026
DLX3,-0.051383168,-0.0503286
SPA17,0.014965604,0.053026136
TSPAN32,0.027683157,0.067746386
DMRT3,-0.00049570546,0.0010366773
ST3GAL6,0.135555,0.13407396
ATP2C2,0.0021352451,0.043137908
NGFR,-0.016954143,0.036519613
CDON,0.008945014,-0.03377844
TAF2,-0.07059113,-0.004184708
HIPK2,0.42864764,0.409984
TNPO3,-0.20991804,-0.19301416
BORCS8-MEF2B,-0.30251014,-0.29393518
RFXANK,-0.4300496,-0.32016173
TMEM161A,-0.44117206,-0.44275978
LPAR2,-0.4352673,-0.30401146
CTSA,-0.28152272,-0.12160781
SUGP2,-0.37720412,-0.4368265
SLC12A2,-0.3080055,-0.23498675
SNX24,-0.08868884,0.051501773
EYA2,-0.25675705,-0.3011745
CNN2,-0.19442421,-0.18568845
ABCA7,-0.35319793,-0.4005484
SNCAIP,0.056730725,0.12172689
DDX20,-0.033192534,0.04387426
BTBD1,0.049582757,0.1257788
FAR2,0.3871286,0.44435158
BCAS1,-0.47991398,-0.49378276
POU1F1,-0.0010503137,0.019753912
CHI3L2,0.124183714,0.2653718
PMS1,0.089883976,0.15973654
HMG20B,-0.26462126,-0.2711194
CALCRL,0.18675195,0.2332471
TAF11,-0.21450247,-0.07917456
ANKS1A,-0.28764412,-0.28769737
AP3D1,-0.19071737,-0.21214753
ZNF76,-0.2505107,-0.1920658
NTHL1,-0.11270936,-0.17940801
GNAI3,-0.16510059,-0.011008263
IPO5,0.03342522,0.044501584
OAT,0.16746368,0.22852454
WDR3,-0.06386842,-0.09468523
PKN2,-0.0047335513,0.06505138
WDR18,-0.48780864,-0.44735667
TRAM2,0.2902571,0.24761915
NTN1,-0.049893096,-0.089948416
GLP2R,-1.3398165,-1.4061217
MCM10,-0.36847368,-0.45218396
DGKA,-0.20648324,-0.1452046
ERBB3,0.03441963,0.06248548
ROPN1,0.006549345,0.014996221
ANKRD44,-0.080595955,0.21622692
ADAT1,-0.13933264,-0.101021044
PDIA5,-0.13503885,-0.04844919
TBC1D22B,-0.11842463,-0.12978157
NDUFB4,-0.34636247,-0.23222172
SPEN,0.11841563,0.037507363
MYLK,0.09500243,0.17237535
ZC3H15,0.037506144,0.11936289
MAP2K4,0.0078488905,0.07852528
SNAP91,0.006778906,-0.0051119374
SLK,-0.11154701,-0.10130708
CYB5R4,0.040462766,0.03480192
COL17A1,-0.12396492,-0.07460927
GSTO2,-0.34053448,-0.240066
SEC61A2,-0.23492627,-0.18213104
PRKCQ,0.011079269,0.11153948
TLE2,-0.030443016,0.03105715
ASB1,-0.46319234,-0.41175792
FAM107B,0.03645394,0.047409832
ME1,-0.14756314,-0.019329816
TBC1D1,-0.30226326,-0.20175429
CDK13,-0.07485879,0.025974296
MTHFD2,0.42265162,0.47595137
SLC9A7,0.1382532,0.13589364
FOXJ2,-0.093482755,-0.10373094
YBX1,-0.037422825,-0.018425548
PDE4A,-0.10308288,-0.15691854
PPP2R5A,0.3443952,0.41496614
CTNNA2,-0.085782945,-0.11182037
ELAVL1,-0.17485474,-0.14861335
TIE1,0.15994288,0.13279139
DIP2B,-0.31516403,-0.2923152
SMARCD1,-0.32051346,-0.26913014
KDM4A,-0.050550897,-0.046320975
NFYC,-0.26694155,-0.20875183
ZMYND12,-0.012912097,0.10253786
NGEF,-0.25345707,-0.30243775
ASPM,-0.20426986,-0.09036382
CD84,1.0247555,0.94762594
ELOVL1,-0.4906817,-0.35739252
SPI1,0.56623805,0.39824298
MPPED2,0.15929839,0.14673114
CLDN18,-0.022622166,0.04570081
ZBTB11,-0.037285984,0.022532262
ATXN3,-0.04947502,0.017548539
GOLGA5,0.06663258,0.19975057
FGFR2,-0.41637027,-0.5291256
LRRC40,0.1320557,0.27531183
ISOC1,-0.068264276,0.03891649
EML1,-0.3038903,-0.2523773
TRMT11,0.111468576,0.17211716
THUMPD1,0.006427547,0.05292917
MSANTD3,-0.37402755,-0.37474558
KIF26A,-0.08007967,-0.085565686
ATG2B,0.085789554,0.14951633
ARFGEF1,-0.03892027,0.043021165
ACSM2B,1.5271052,1.5414288
ZFAT,0.00617372,0.048989657
MTFR1,0.030110385,0.082095146
STAG3,-0.021060234,0.003859561
FECH,-0.19691835,-0.07732723
MYO9A,-0.16738531,-0.1019699
DDX3Y,0.07624266,-0.6774785
PFKP,-0.582302,-0.5839861
IDI1,0.16933398,0.28319228
SP100,0.2516503,0.29557967
KLF6,-0.46114883,-0.3643211
PLPP1,-0.040986523,0.1985177
NEO1,0.105609536,0.10910328
TRAM1,0.106965296,0.23002303
PHKA1,-0.040630218,0.08172259
TNFRSF1A,-0.017708404,0.11994986
CACNB1,-0.0046155876,0.010259196
EVI5,0.08900162,0.098010875
STOML1,-0.23570302,-0.26791763
PKM,-0.0053837313,-0.02759048
DHX29,0.09659778,0.18816906
DNTTIP2,-0.111686304,-0.030844308
METTL22,-0.15922074,-0.20915577
TP53BP1,-0.071140766,-0.104265854
TRO,0.22857372,0.23096906
RRP15,-0.07124941,0.03147138
RHOA,-0.06601651,-0.0027222857
DHX8,-0.10980879,-0.051826842
PMS2P4,0.15389112,0.22092313
PRKCZ,-0.032956354,-0.06781589
ZFY,0.024204442,-0.6807389
IARS2,-0.057966508,0.022581391
SYT1,0.53437304,0.3484175
NAV3,0.09031547,-0.05530628
IDH3G,-0.19451702,-0.07248131
ROGDI,-0.22305772,-0.14397946
PDZD4,-0.3239984,-0.20560431
ATP2B3,-0.04590267,-0.012276184
ROCK1,-0.14676775,-0.10122733
CBFB,-0.23763536,-0.16133392
PDK3,0.0046769893,0.0016342322
HYAL2,-0.35100847,-0.20274931
HDAC4,-0.038363837,-0.12230382
RASSF1,-0.32471788,-0.32560652
FGFR3,-0.64479935,-0.749363
IFI35,0.067735106,0.17025612
HEATR6,-0.25590768,-0.13229863
COASY,-0.12606749,-0.120721094
PLEKHH3,-0.4070794,-0.40639737
MEF2A,-0.12790202,0.01536724
OTUD5,-0.10631255,-0.07985197
TFE3,-0.17172804,-0.18932481
TBC1D25,-0.41345564,-0.31474882
ACSL4,-0.73721147,-0.60369223
INPP5A,-0.2822619,-0.19894212
GPKOW,-0.2838032,-0.29856324
GRIPAP1,-0.19992465,-0.24997419
FTSJ1,-0.3026323,-0.24560954
PRR11,-0.25278887,-0.26830035
REEP1,-0.3814543,-0.32193953
ATP11A,-0.053176448,-0.05910057
POLR1A,-0.21900636,-0.32603285
LAPTM4A,0.15259919,0.2896316
TTC7A,-0.21211313,-0.17686376
IP6K2,-0.3037053,-0.23667042
STON1-GTF2A1L,-0.02197846,-0.13031065
SRBD1,-0.04755164,0.036875807
KIF2A,0.15293631,0.16495028
RASGRP2,-0.0482941,0.109436005
PSME4,-0.20087612,-0.12195064
IFT80,-0.03974895,-0.12057784
ERLEC1,-0.07226257,0.062195137
PPP2R5B,-0.3750722,-0.36583886
PYGM,0.005394171,0.02699852
PAGE1,-0.0007787408,0.0004647001
PITX1,0.428563,0.37342557
TRPC7,-0.003533889,-0.003277443
MAST4,-0.09111657,-0.017543003
ADGRF5,0.3056262,0.38309467
SDK2,-0.85588586,-0.61359656
ADAM7,-0.0034286631,-0.0020427578
NUP133,-0.18737976,-0.011047944
NUCKS1,0.018462615,0.1020421
VPS35,-0.029310536,0.06740494
DNAJA2,-0.10256843,-0.05909019
BCL3,-0.059059136,-0.14241625
KCNAB2,0.3398982,0.29653022
ABCC9,0.17753944,0.25220633
GAL,-0.41313323,-0.4794183
CLEC2D,-0.1288956,0.01470542
FUNDC1,-0.049742263,0.044124242
MAOB,0.049109828,0.047632065
RORA,0.15776524,0.27243146
TGFBR3,0.91663074,1.0428185
HES2,-0.8621957,-0.84709334
ATP1B3,-0.17890197,-0.21268356
NEDD4,-0.11885944,0.013466179
PIGB,-0.059302755,0.17484
MAPK6,0.009430194,0.12798333
GNB5,-0.264889,-0.18878928
RAB27A,0.21144766,0.2916724
GUCY2C,-0.06872183,0.010631405
NUCB2,0.3312434,0.4607837
PFN2,0.38965136,0.48832777
PTPN3,-0.06882275,0.017228685
SPTB,-0.24977311,-0.3424762
DAPP1,0.094847545,0.07369115
FGF10,0.381716,0.43837515
SLC44A1,0.0221146,0.078710005
TMEM260,-0.012429563,0.004783822
SMG6,-0.25809437,-0.28337884
EXOC5,0.07831339,0.16738303
CLTCL1,-0.53624105,-0.4277629
FGF22,-0.0024658074,-0.032229766
FSTL3,-0.7616587,-0.8060844
DGCR2,-0.40082017,-0.42779288
RNF126,-0.42009628,-0.46027654
MNT,-0.25521976,-0.41570765
ZXDC,-0.16433007,-0.1357372
JMJD6,-0.2742138,-0.25620478
POLB,-0.21536095,-0.18710043
ST6GALNAC1,-0.033212498,0.011602089
WIPI1,-0.19189282,-0.06436063
FRMPD1,-0.16782351,-0.081443034
GBA2,-0.3915723,-0.37214407
NDST1,-0.16642274,-0.15009634
ASNS,0.34013298,0.35956007
AP3M2,-0.13088414,-0.066153854
CNGB1,-0.017425995,0.027082745
ST6GALNAC2,-0.35346964,-0.23681718
CHAT,0.012504961,0.0134821795
PABPC1,-0.027204998,-0.02398828
TESK2,-0.021367472,0.043922413
CFAP20,-0.21007945,-0.04987289
CSNK2A2,-0.12049017,-0.13712645
PTPN21,-0.28573865,-0.2568704
EIF2B3,-0.14780734,-0.10732779
CAMK2A,0.040445097,0.0969195
TCOF1,-0.22338408,-0.24705465
CDC42,-0.13063927,-0.09237088
OSBPL3,0.1768046,0.103718124
EPHA8,-0.0011977168,-0.0009993645
SLC12A3,-0.03763311,-0.04868385
RAD18,-0.26947385,-0.20406115
ATP2B1,0.3688391,0.39543784
TRPM5,-0.002284969,-0.0032232013
NCK2,-0.42059293,-0.35551962
MAP4K4,-0.37440518,-0.42456093
MGAT4A,0.34301874,0.4010149
RPL31,-0.0050057666,-0.0253958
WDR1,-0.33367437,-0.30722076
SNX13,0.089564905,0.18958879
MS4A12,0.0,0.00010116744
ARHGAP10,0.10958398,0.032937415
RPS6KA2,0.24807765,0.20110428
ING3,-0.013752329,0.099243425
VASH1,0.16323183,0.07869531
LMCD1,-0.17275654,-0.1122859
SEL1L,0.16967174,0.30833864
TRIP13,-0.39547324,-0.4667162
ATP6AP1,-0.30555576,-0.20632112
TCF3,-0.3043785,-0.41321844
TRIB2,0.22329965,0.17278458
DAZAP1,-0.2855209,-0.36951053
MBD3,-0.48376134,-0.56812495
PRLH,0.0,0.0010471146
HLTF,0.16024548,0.23295954
FAM50A,-0.32671815,-0.38190475
FAM3A,-0.32868114,-0.2884064
MYO3B,-0.12165568,-0.0796317
CYBRD1,0.8431915,0.90532535
CDH19,-0.11713988,0.10965914
PDCD2,-0.13116622,-0.02062174
SLC6A15,-0.50567317,-0.4251656
RDH11,-0.036507305,0.08468382
SPP2,1.137384,1.3325514
ACTN1,-0.29199517,-0.2563435
ZFYVE26,-0.23489238,-0.22094227
RPS6KA6,0.12140495,0.14332189
EPN2,-0.022353768,-0.062471464
PTPN18,-0.17412625,-0.19046578
LIMS2,-0.40878573,-0.4297222
ASIC4,-0.060539402,-0.017078232
SPEG,-0.033125643,-0.03554076
LNX1,-0.17264839,-0.059933953
ALDH3A2,0.26677272,0.28259537
TFRC,-0.14986283,-0.15972802
SREBF1,0.22684829,0.2891447
TRPC5,0.040582024,0.17680436
AFF4,-0.06854038,-0.017682128
UBE2D1,0.159084,0.28910014
RHOBTB1,-0.033556797,-0.029553544
SMC1A,-0.13572036,-0.16426301
HSD17B10,-0.23708396,-0.1286777
MARK2,-0.3923024,-0.4587783
HMMR,-0.030351274,0.0146972425
CHFR,-0.37220198,-0.34046757
TRHDE,-0.1234582,-0.12352631
P4HA2,-0.12842646,-0.036029384
FCGR2B,0.2358521,0.48957324
NFATC3,-0.06970577,0.030824602
TRNT1,0.04732292,0.15730616
ACADVL,-0.621534,-0.598766
STK10,-0.24208723,-0.18018743
FBXW11,-0.0517357,0.00606044
CRMP1,-0.21351385,-0.18472725
EVC,-0.13199548,-0.25138277
DERL2,-0.07391137,0.07207042
SIDT1,0.0028887677,0.1226883
TMEM38A,4.461572e-05,0.054393534
AP1M1,-0.26798263,-0.24303716
PVR,-0.52893025,-0.4825727
XRCC1,-0.25656283,-0.2638855
SCARB1,0.17539905,0.24755068
CYP2W1,0.006775824,0.0051871943
MCM2,-0.5329131,-0.4518652
MOV10L1,-0.07677666,-0.052314963
PANX2,-0.2606696,-0.27128127
TP63,-0.442038,-0.43228588
ALPK1,0.44842538,0.50468487
LLGL2,-0.86639404,-0.91236115
PDE8A,0.08881929,0.15510383
CLCN4,-0.42552167,-0.38414434
NLE1,-0.18308632,-0.09233087
SDHA,-0.13760854,-0.08003481
SMARCE1,-0.043697834,0.11536695
FNDC8,-0.003648843,-5.063135e-06
GSDMB,-0.25561816,-0.2909663
KDM5A,-0.040900465,0.027010765
ADAM11,0.075277284,0.10287022
PPP2R3A,-0.2786137,-0.35980296
FERMT2,0.0606485,0.15252997
DHRS9,0.30460426,0.29324195
CD5L,-0.0065620076,0.35292953
PTGS2,-0.052093796,0.0028996393
IGF2BP2,0.41875705,0.42364842
MAP3K13,0.2739169,0.3513395
ST6GAL1,0.43128386,0.4978851
TBX21,-0.00035287283,0.0023801415
VDAC1P1,-0.0011200693,-0.0006561442
FRY,-0.0625481,0.11691466
PICALM,-0.24515401,-0.1551309
GLI2,0.15042882,0.09311356
CLASP1,-0.1427271,-0.1446154
MRPS34,-0.2816592,-0.30141965
NOTCH3,-0.017324433,-0.031344756
CLNS1A,0.23302202,0.318012
PPP2R2C,-0.70053124,-0.6983341
TEAD2,-0.4025217,-0.40076756
EED,-0.20105955,-0.11267585
CDHR2,-0.030529132,-0.04356374
SNCB,-0.014566143,-0.006196768
TSG101,-0.15991484,-0.010240391
NCBP3,-0.20133857,-0.14256315
ATP2A3,-0.6524563,-0.5609296
CA12,-0.73710525,-0.6441236
MGLL,-0.18798684,-0.20757242
NTN4,0.32093263,0.49036995
BCS1L,-0.2392556,-0.21110079
NUAK1,0.03724471,0.07203146
DPP8,-0.04020272,-0.028749567
SLC24A1,-0.23994063,-0.071655035
ZNF532,-0.012518173,-0.022673946
LMAN1,0.21322878,0.3040836
HACD3,0.11581936,0.18555026
IPCEF1,-0.15992121,-0.023038834
ZZEF1,-0.22920291,-0.26184696
NOX3,0.00026006816,-0.0022898624
ENO1,-0.20745707,-0.12130258
SLC12A1,-0.015575335,0.08047345
MYDGF,-0.37868318,-0.30740643
ANO8,-0.4452223,-0.4681193
TUBE1,0.019376222,0.18133807
ARHGEF10L,-0.098624215,-0.1264241
TXK,0.07146788,0.20385768
WSCD2,-0.10530989,-0.11342227
TACR2,0.03130073,0.12688343
ACTR6,0.19692674,0.28346813
TIPIN,-0.22565994,-0.28236112
SRI,-0.029081466,0.12960188
EIF4G3,-0.058589973,-0.06988688
NUP37,-0.059324842,0.040781256
SEMA3A,0.47247717,0.30541432
GTSE1,-0.4807754,-0.419538
SEMA3C,0.92471635,0.76153517
TTC38,0.32625982,0.39832664
ACAT1,-0.20701812,-0.13277406
GRAMD4,-0.3277485,-0.23108116
CELSR1,-0.7283637,-0.6161695
WNT8B,0.025022728,0.03404258
ZNF638,0.04397507,0.15575278
SLC25A40,0.25427318,0.39889157
TIMM21,-0.16947845,-0.07784846
ADD2,0.24093966,0.23572586
FGF4,0.0,0.00045462855
RASAL2,-0.40212384,-0.45221156
VPS9D1,-0.34579688,-0.36129102
ZNF37A,0.21023256,0.23703496
MARK3,-0.009188753,0.005852796
SLC25A3,-0.37075362,-0.26357615
FNDC3B,0.053558707,0.14474458
FOSL2,-0.082424305,-0.122039564
CACNG5,0.0,0.08786176
CACNG4,0.035849366,0.028220687
FRYL,-0.076162815,0.0028721467
TMEM131,-0.017022163,0.009316696
FSCN1,-0.2796066,-0.31249282
ACTB,-0.43873855,-0.3004563
MOCOS,-0.08227993,-0.07083065
PLD1,0.30495706,0.43962234
ATP12A,-0.00059168524,-0.00016029374
WDR62,-0.28711635,-0.24290249
DLG1,-0.07676976,-0.008001164
RAB7A,-0.18494543,-0.15428154
SEC31B,-0.14309672,-0.02466081
SART3,-0.119183175,-0.13414256
ARHGAP15,0.25411174,0.35087144
TUBA3D,-0.012963831,-0.052511618
PAX2,-0.0076534376,-0.0066755572
EXOSC7,-0.21336423,-0.16116466
KIFAP3,-0.131248,-0.056751095
MKRN2,-0.041887876,0.049453434
MCM6,-0.32193264,-0.27852234
REXO2,-0.026292367,0.13603282
RBM7,0.21233281,0.38689828
RBMS2,0.026243402,-0.0018818006
BAZ2A,-0.008136528,-0.019561939
PTPN23,-0.40140194,-0.51963013
MLH1,-0.18980739,-0.0907395
UNG,-0.17530684,-0.13071977
FMO4,0.45463032,0.50334156
KLHL20,-0.078785256,0.063842505
RGS11,-0.22492023,-0.19947094
SLC46A1,0.05753329,0.09022693
PLXNA2,-0.6945993,-0.6800786
SPAG5,0.044890456,0.16891018
ANKRD13A,0.08151376,0.15639672
TPD52,-0.015596601,0.008119243
ACACB,0.4879501,0.48983604
TRAF4,-0.34604096,-0.23014411
PAG1,0.16953562,0.31297326
GPATCH1,-0.089738294,-0.009308673
ICAM3,-0.1589366,-0.107200675
NT5C2,0.15924366,0.20205182
MCAM,-0.05524308,-0.067869626
GPC4,0.744859,0.5149697
MBNL3,0.48647857,0.50366485
CAMSAP3,-0.3409988,-0.49071628
RAP1GAP,-0.48944345,-0.52622145
XAB2,-0.38265455,-0.41522187
ARHGEF1,-0.3732889,-0.45976883
STXBP2,-0.4643246,-0.48099428
MAP2K7,-0.41073236,-0.48391843
NMRK2,-0.057307582,-0.030447787
CTTNBP2,0.089987636,0.31397754
ACTL6B,0.004534768,0.010308512
RARB,0.2504269,0.35413492
TOP2B,0.06849037,0.11235595
TM9SF3,0.08644942,0.16161533
NFKB2,-0.19036928,-0.24008094
UBE2T,-0.33715093,-0.39419255
PPP1R12B,-0.10943585,-0.069265574
DNAJC10,0.21227394,0.24400271
GTF3C1,-0.26139155,-0.19703716
IL4R,-0.055657133,-0.07953869
USP33,0.0844258,0.2005842
PAK3,0.032680526,0.012576757
CAPN6,0.49665734,0.38739175
DCX,0.2731412,0.28201014
SNRPA,-0.32798788,-0.28326344
SPAG6,-0.004396686,-3.217766e-05
EXOSC5,-0.3088716,-0.22191751
DYNC1I2,-0.24644119,-0.13654652
APBB1IP,-0.4838632,-0.5721713
LRCH4,-0.39738852,-0.42450878
FAM76B,-0.23384885,-0.06677599
SIRT6,-0.40704167,-0.4332833
TYR,-0.018076625,-0.017246272
POLD3,-0.0016924085,0.064645536
ACTN2,-0.025649574,0.05883674
CAPZB,-0.22164965,-0.18810208
GPR137B,-0.03745671,0.032879863
JADE1,-0.19971032,-0.21243669
SLC25A43,-0.048811007,0.037650656
UBE2A,-0.18127777,-0.10889253
FGFR1,0.4374872,0.45972437
FKBP6,-0.026586147,0.065204844
SMC1B,-0.014949214,0.036784038
FBLN1,1.054704,1.2611947
ITGA8,-0.07711915,0.057642646
CST7,0.06686544,0.08810293
MAP2,-1.6387286,-1.7142956
PIAS2,-0.056503247,-0.0026751123
AMPH,-0.16189589,-0.2711619
ARAF,-0.33490875,-0.29895747
MCCC1,0.08305647,0.08639137
LAMP3,-0.11680509,-0.008800253
FAP,-0.09939996,-0.23440337
NEBL,0.015453786,0.19350754
ACER3,0.08875527,0.13382533
UBE2K,-0.07603763,-0.047621533
PIK3C3,0.017116638,0.13200025
N4BP2,0.047454335,0.11683843
TIGAR,-0.031970136,0.024391428
TULP3,-0.05286658,-0.012810808
SYNJ2,-0.00081718236,0.032869566
ADCY2,-0.17276324,-0.040916875
PPP2R5C,-0.045898587,0.055175625
PMS2P1,0.006816172,0.025189936
RBFOX1,-0.03210815,0.017835826
GNB1,-0.34598535,-0.28810963
HOXA9,-0.012950122,0.022439525
EDN1,-0.29152638,-0.26157674
MLLT10,0.0108213965,0.10162996
ZCWPW1,-0.032066952,-0.016661525
ADCYAP1R1,-0.0068367254,0.14508356
FGF20,0.00064095407,0.005164796
P2RY10,0.038587548,0.23880866
ITM2A,0.20282272,0.33410883
NRDC,0.012032083,0.06533861
VDAC3,-0.14996332,-0.123989455
PCM1,0.32284907,0.42602223
TNRC6C,-0.14618945,-0.17048846
CBFA2T2,-0.27741635,-0.32818186
BRINP1,-0.10670209,-0.038677648
ITCH,0.07463676,0.1421044
PKD2L2,0.004459474,0.053120907
TP53INP2,-0.24318188,-0.20088959
SDF4,-0.18644269,-0.20604873
MYH7B,0.0031778144,0.016679743
BPIFB2,-0.0031144111,0.027888251
TP73,0.103191815,0.077332824
TOLLIP,-0.21020035,-0.23347996
UBE2D4,-0.14449641,-0.114697486
CLUL1,0.0221257,0.009381834
RUNX1T1,0.47517693,0.54820156
CDH17,-0.43601105,-0.42612842
THOC1,0.030563198,0.09495764
FKBP7,0.20890512,0.36169314
OSBPL6,-0.31303594,-0.19925416
SLC1A3,0.48088643,0.48292762
XRCC5,-0.15105179,-0.10580097
LXN,0.40111738,0.5038419
SP140,-0.0060072914,0.09730501
MKNK1,-0.25831297,-0.242176
TNS1,-0.4917143,-0.5999806
REXO1,-0.5119636,-0.5251607
SAR1A,0.056435402,0.12955055
CDC14A,0.026162038,0.09290849
RAPGEF3,-0.09189479,-0.0748977
CEACAM1,-0.12966618,-0.10612257
SENP1,0.09492275,0.1726958
DUSP13,0.05405498,0.047016766
CIC,-0.21551259,-0.31576425
LIPE,-0.41003063,-0.454004
PAFAH1B3,-0.45725718,-0.50728977
OPHN1,-0.095545106,-0.18747634
AFM,0.4352722,0.38973212
KIF22,-0.4213202,-0.40802604
SCGN,-0.38894925,-0.33673373
PGM1,-0.05906418,0.017221518
DDX1,-0.07507995,-0.02424942
DNM2,-0.23858626,-0.24962762
EPB41L2,0.69748247,0.6971089
RIMS1,-0.14233065,-0.0021373332
MOXD1,0.9259018,0.966319
STX7,-0.019063566,0.06107231
RABL2B,-0.09583198,-0.08053197
KEAP1,-0.33907357,-0.21485108
DDX43,-0.32402438,-0.37335265
PTPRH,0.1801725,0.20524879
DCT,-0.019288648,0.032567266
SLC35C2,-0.3630679,-0.29053938
CRYBG3,0.20725545,0.3049069
EPHA6,-0.03807268,0.0078118853
SCTR,-0.6351258,-0.6762848
RFX3,0.19818681,0.21741895
RIF1,0.11331357,0.102530695
RAB21,-0.123333424,-0.060174443
SLC4A4,-0.13801338,-0.17229839
SMARCA2,0.027020674,0.11457305
RDH8,-0.00081395084,0.03706074
SESN1,-0.11303243,-0.015715815
MID2,-0.037086222,0.06966421
COL5A3,-0.13236777,-0.21064743
SRCAP,-0.17990245,-0.39147156
PUM3,-0.25168633,-0.26051885
CPB2,0.9090096,1.0104382
CHRNA3,0.002312999,0.057091985
KCNN2,0.20640965,0.21940401
CNOT4,0.072053656,0.13249692
PSEN1,-0.09943134,-0.0048892796
CPOX,0.029938439,0.14663768
CLDND1,-0.04758113,0.07481587
MOK,-0.13896665,-0.13550365
HSP90AA1,-0.19134438,-0.19444704
RBL1,-0.0060392134,0.028016504
DLGAP4,-0.4262927,-0.5298147
IGSF9B,-0.027913742,0.003565371
CFHR2,1.5746528,1.7319039
CROCCP3,-0.31992707,-0.2078685
NDC80,-0.1383921,-0.213761
AP4E1,-0.114034794,-0.14585698
RSBN1,0.0620286,0.12588042
MAGI3,-0.059344683,0.057688463
CXCL2,0.5006826,0.46337333
AFP,-0.107409395,-0.09345138
COL4A4,-1.2868608,-1.2135963
TCF7,-0.08097221,-0.14179409
OSTM1,-0.10463731,-0.09646438
CDH7,-0.017075611,0.015209259
IMPG2,-0.030309001,0.06401641
PCNP,0.15067264,0.25739434
EXD2,-0.29581264,-0.2786107
ARG2,-0.11700437,-0.1587191
MEF2C,-0.33900777,-0.3115455
CACNA1S,-0.023482915,-0.019510387
PKP1,-0.75374806,-0.67400455
UBA5,-0.041791752,0.06542216
STK17B,0.48685846,0.52205616
CDC14B,-0.033650126,-0.02024028
ZNF510,0.03793706,0.06360285
LRP2,0.69070864,0.8942358
ZNF506,0.042619232,0.17056793
JMJD4,-0.23500802,-0.16995105
DUSP12,-0.12186548,0.0038439631
AACS,-0.31105873,-0.28239354
SLC13A1,0.04285872,0.02933858
CADPS2,-0.07964937,-0.08530638
PCDHB4,-0.022361474,0.016506119
PCDHA6,-0.08258123,-0.10270241
PCDHGA2,0.009771333,0.0725414
PHLPP1,-0.29404956,-0.28552118
ATP8B1,-0.13483675,-0.11802455
IL12RB2,0.045204397,0.16199334
SMARCD3,-0.058358703,0.029846046
WDR70,-0.091776915,0.024232097
MPP4,-0.19930205,-0.154026
STRADB,0.1650971,0.24805275
BZW1,0.038397882,0.088532224
PGR,-0.58847994,-0.486483
