"",p1,p2,p3,p4,p5,p6,p7,p8
WDR37,0.00370680034379434,-0.00501284863281756,-0.000470711837821901,0.00157522568108129,0.000258659955178942,-0.00696679680224581,0.00147359512115365,-0.00511920522033648
YTHDC2,0.00723075159766066,0.00133972013824761,-0.0108178136419156,-0.00545032227380442,0.00231688511434765,-0.00715613766012783,0.00764545818347794,-0.00253376110175417
CTPS2,0.00247051241223974,-0.00237076272774467,-0.00342651659468571,-0.00188720841453059,-0.00128051218072988,-0.00737822512074118,-0.00222307849985876,-0.00537196726857764
ATP6V1H,0.00504357122032524,-0.00469241653323057,-0.00537723103724431,0.00198503258230306,-0.00360309496018433,-0.00190876288041226,0.000512415773440239,0.00355548314382024
POLR2B,0.00929936063587908,0.00339520748307536,-0.00845833809523449,0.00251141138232671,-0.00841860721880733,-0.00296148892417939,0.00477517891079024,-0.00155120158015587
ARAP2,0.00529858816854554,-0.00424573393616168,-0.0125761932688998,-0.00631953564628367,0.00808796745540667,0.00243207357871866,0.00543869212120013,-0.0035709375613471
TPR,0.00573281527400943,-0.00340141728953863,-0.0039129397641914,-0.00432991017650496,-0.00462587918893614,-0.000595916694267238,0.00141494444820937,-0.00269852873660756
CP,-0.00434256492866523,-0.0127658382869269,-0.0227285467568946,-0.00745455050017319,-0.0109048069484865,0.00446636688042226,0.00202386038602836,0.00204300401156781
DTNBP1,0.000404073798373268,-0.0143901232803754,-0.00230579118727743,-0.00184135118169,-0.00897737526596614,-0.00609580389124056,-0.00369823798060795,-0.000636923272709314
XK,0.00724213352554755,0.00132364693394711,-0.0117116458538681,0.011291215411328,0.00306015316515086,-0.00673053502019456,-0.00202709530844244,0.000617398110478412
ANO2,0.00226749211302921,-0.00110918821880429,0.00255157268918567,-0.00573828239674227,-0.000435040515059757,0.00033671440647166,0.00241334675984808,0.0026944553983675
C12orf4,0.0110003428976319,0.000732471340937477,-0.0029921073108032,-0.00590033202154381,0.00716036232390323,-0.0126064850702228,-5.02703693614735e-05,0.00426936092902563
SCML1,0.000789069923613705,-0.00483164457250342,-0.0124314432651612,-0.00746392539808576,0.0144022534085591,-0.015870100934158,0.00280696480375793,0.00716675707747354
WWC3,0.0063124086978642,-0.0120663136748032,-0.000933813908703638,8.45937836885854e-05,0.00254856632081946,0.00188936885761999,-0.00467513802251035,-0.00585955288579222
ARHGAP6,-0.00071836274807697,-0.0115298532907717,-0.00534294640146922,-0.00328955640926873,-0.000800727648405589,0.00188237467230291,3.38072320805872e-05,-0.0058088087590911
FAM184B,0.000966695491855737,-0.00110016453312567,0.00243091217594576,-0.00253962699762597,0.00159408089983418,-0.00114303574917266,0.00241663712142814,0.000324304653689166
MAP4,0.0169352959169862,-0.00396241585806644,0.00346145827627863,0.00858320150398455,-0.0083001120256915,-0.00102454889278567,0.000196856187183801,-0.00175868826435186
GOPC,0.00495414223211649,-0.000101089107110403,-0.012599911221826,-0.00151647197916835,0.00968907640441784,-0.0109217590000146,0.00256040862940543,-0.0040049672032393
ROS1,0.00869760807870917,0.00826302726022545,0.000486898326652526,0.00742364097372654,0.00400111235649776,-0.00796732364999974,0.00218076253313153,-0.00207549920735792
USP28,0.00445383869245844,-0.00130555506077612,-0.0103297750459693,0.00495603758198056,-0.00367799074834764,0.00467191332442253,0.00288515710418574,-0.00332743022692207
HDAC9,0.000927037893327739,-0.00765792507487202,-0.0122848816877314,-0.000865468219647921,0.0100132720486501,0.0149958169482721,-0.00267689658180164,0.0161778509737147
TSPAN17,0.0123574941049594,0.00280618281876146,0.00279423206821102,0.0106187568434451,-0.00769780227661655,-0.000341344261508145,0.00396348663891957,0.00245563216569424
NOP16,0.00484364036992005,-0.0020518916808472,0.00598397067857035,0.00243545507739609,-6.57818523690362e-05,-0.00838371360390704,0.00555880075573086,0.00392681800495283
CC2D2A,0.00412547025258846,-0.00484181351783328,-0.00645906150053103,-0.00145036279854856,-0.00427049568523025,0.0030968227608245,0.00581743599589349,-0.00270715262803833
RRM2B,0.0164985964037113,0.0112310507209612,-0.0171240663151029,-0.00685887735283712,-0.00258472078960951,-0.0016086554616346,0.00629622095688718,0.00692261844037392
ZNF800,0.00427359762026477,-0.00214358823226944,-0.0106131505177109,-0.00201575378987538,0.00631581878431601,-0.00594328347456479,-0.00275183134324224,-0.00254167078582848
TNFRSF17,0.00349376791411086,-0.00402333873617455,-0.000264049840137576,-0.00373463342153508,0.00255257815653134,-0.00221097024815967,-0.00306785646401112,0.00437849862926173
SNX29,0.00739498775114479,-0.00657880073450822,-0.00536570267125852,0.0036666252719345,-0.00730798534761712,0.00991897701353162,0.000608343319298607,0.00185247654733969
LMO3,0.000185234113342514,-0.00277903941257226,0.000889530065063153,-0.00178106571296856,0.00806409824212295,-0.0013436617950375,0.00234157066573272,0.0026109324856548
MRPS10,0.00626054947985625,0.00118166602939282,-0.0102847749513286,0.00582221015549066,0.000996427868683917,-0.0100555380465628,0.00590299466582003,0.0013035965291755
GUCA1A,0.000494993899602819,0.000405517094414495,0.000701521545342755,0.00032274756412841,0.00117050755417074,0.000367259354944916,0.000641371403466968,0.000442628630379913
RSF1,0.0040360306558283,-0.00175909395387676,-0.013494640076322,0.000292042710503232,0.00156796982982943,0.00698754202074635,0.00569441952934527,-0.00106010445996498
VPS13D,0.00989228153779232,0.00390592095216452,-0.00428418219011624,0.00410971950012244,-0.00593550978963607,0.00468056439929923,0.00919409104585761,-0.00819874949870215
CELF2,0.00753261420251663,-0.0156043637108415,-0.0136724512178643,-0.00287375346572458,0.00508290852508431,0.00757674669444098,-0.0131266783521904,-0.00302528396297009
FAM120A,0.00297180797100761,-0.00545745292893428,-0.00734382922449721,0.00444587242332812,0.00137277656343103,-0.0024490596262552,-0.000435538806813287,-0.00105034965235709
R3HDM1,0.00755056041221082,-0.00163990097799117,-0.00511173433879382,0.00276978670642329,-0.00149737177311148,-0.00639974825937877,-0.00392997091518036,0.00459466013588115
COL9A2,0.00632669073559772,-0.00809717635705985,0.00404076724454708,-0.00869764792754407,-0.00291993349804106,0.00194948541410363,-0.00336354687469683,-0.00349026852007686
KITLG,0.00892803139945178,2.13336798991129e-05,-0.01534788672557,0.00388094040679729,0.00903691102330985,-0.00187912870562353,-7.42332367455887e-05,-0.0123144080622441
ERCC8,0.00476767195126968,-0.00176933166935994,-0.0106909089789884,-0.00264459944532255,-0.00446044588588444,-0.0130092690299255,-0.0111975916931621,-0.00468734862758401
ADAMTS6,0.00539411944225738,4.0788580484009e-05,0.0014598449772956,-0.00407041617928476,0.00698973112118986,0.000342684617715952,0.00834255195395036,-0.000702320298521506
H6PD,0.00524663261159153,-0.00635057170621265,0.000675252055862843,0.0052618412136867,-0.00520415271631629,0.0170826475969726,0.0148516787883473,-0.0169654363748148
VAMP3,0.00504541733963654,-0.00153711578179289,-0.00935357400306973,0.00649931268054843,0.00409098517733831,-0.0017047952814959,-0.00265689106444902,-0.00271770793444707
PER3,-0.00188070641845123,-0.00226149030851908,-0.0119782043198347,0.00148515355760315,0.000272109670441249,-0.00850770295678649,-0.0114003129533854,-0.000127639695978949
UTS2,0.00106619563154098,1.65806875252562e-05,0.000710256625748454,0.000695581616315532,0.00613167758967005,0.00214167096593597,0.00613199658052815,0.00438840170787207
TNFRSF9,0.00335914810121568,-0.00504872305114768,-0.00278518252463066,0.00164973603291156,-0.000767622519881797,0.000839476720791733,-0.0053364754239729,-0.00987830802320704
EPN3,0.00202524170804723,-0.00104131458857734,0.00129012162480006,-0.00214431194532213,0.00012979102504131,0.00065544459601622,0.00225503772659283,0.000269595276807651
LTBP1,0.00982606548213355,-0.00265526438821635,-0.00763457989164279,0.0038003892468869,-0.00538944054692194,0.00602349983402437,0.0143197739431353,0.00428005805211968
RCN1,0.00253347656072991,-0.00692916820107437,-0.0054185601839872,0.00430801510802638,0.00341992037448971,-0.00902244038644823,-0.00348130562698542,0.00100899761853922
ELN,-0.00248625153921938,-0.0273975356767612,0.0106869011843642,-0.0138261901194499,0.00501836158578992,0.0120285490155461,0.0176466171255676,-0.0161266277741114
RFC2,0.00793976942674116,0.000158919685969729,-0.000255646213072174,0.0111467995853835,-0.00147545978288592,-0.00307530287913183,-0.00300377573193,0.00688814214940429
ARID1B,0.00336784347423777,-0.00853286955478244,-0.0023826121208039,0.00125981901553536,0.00189896351790389,-0.000690099732083992,0.00730110968141552,-0.00528513225014965
NEDD4L,0.00975418576665654,-0.00239923943613316,-0.00325970178301875,-0.0120130713699997,-0.00343618096004054,0.00176553152839807,-0.00754703837330084,-0.00106816324659356
FOXP3,0.0150495923226335,-0.000752654129017523,0.00143375215403522,-0.00300286804960546,-0.0206354734458176,-0.00477747508456377,-0.0332771156964477,-0.00843627555362181
PPP1R3F,0.00383121368160135,-0.0046730336141287,0.00501499255164892,0.00799145157273675,-0.000948408115023683,-0.00535378904116895,-0.000447349029841968,0.00145939062745908
HEXB,0.0106822676888474,0.00205425384043202,-0.00392146295902898,-0.00183915036706587,-0.00368584776357364,-0.00351452833357428,-0.00313430790699899,0.000252473392551724
PTCD2,0.00340889959157885,-0.00209650638277868,-0.0075497351924328,-0.00209781180773342,-0.00440615585744487,-0.0074006792269941,0.00736810890638902,-0.0022124594745466
JKAMP,0.00657982323277922,0.000845110140958112,-0.0109693920106544,-0.00431049713186905,0.0047190042357622,-0.00869441143925184,-0.000465673874877583,0.00359323206079229
DKK3,0.0297226584527631,-0.00528884033046372,0.00462698028445265,-0.0236814329293626,-0.00332979033851634,0.00662902843062852,0.00447408319329092,-0.0135791891405841
NFE2L3,0.0123492958259948,-0.00523558388662057,-0.0013159474749591,-0.0154198092046088,0.011377442999911,-0.0151683376144882,-0.00389741445133473,-0.0122209845593284
MCUR1,0.00298475468844991,-0.00100677661315922,-0.000622117506075747,0.000866698268425234,0.00744422248317756,-0.00794313375165417,0.00405267037921543,0.00858277286960071
LIMA1,0.0106953458131706,-0.00693988321703435,-0.00986653316947281,-0.00941635550597659,-0.00672979149629464,-0.000348631921944674,-0.00445275354079476,0.0018088244549913
LETMD1,0.000563118863654191,-0.00230088044843172,0.00283945691149429,-0.00486677822378199,0.0069136590884438,-0.00377821367382733,0.00737341885849413,-0.00412400217074603
SLC4A8,0.00237822911164964,-0.0064769770544568,-0.00301182409494336,-0.00228524270655691,-0.00259636727656079,6.73258184555864e-05,-0.0047906900100168,-0.00308276238447509
LAMC3,0.0427729223855689,0.000928747168926279,0.0198562389103508,-0.0204411989439471,-0.00275078642173686,0.0133730043539229,0.00894740037025782,-0.00642262177815245
PTGER3,-0.00160470088184907,-0.0069471402026032,-0.00217397871180595,-0.00628168147397798,-0.00041902392786693,-0.00101657802871686,-3.5405644184779e-05,0.00191177570074006
TNIP3,-6.30280184991335e-05,-0.00145579883195968,-0.00109754903002562,-0.000425411808731633,-0.000401365537203142,-0.000581613169944233,-0.00389378396027814,-0.00307747473081073
MAPK9,0.00451098923971131,-0.00167377127117222,-0.00454423674080433,0.00219943419536964,0.00334368928839742,-0.00305115004775467,0.00163932169920952,0.0021551770835787
COL23A1,0.00261903123139574,-0.00874570051816257,0.00492403702189274,-0.00527173978306092,-0.00402978839750006,-0.00465334026339539,-0.01234460440625,0.00184826453583839
HERPUD1,0.000983273785817708,-0.0105605097967929,-0.00855127580694562,0.0047706286167646,-0.00894554976427437,-0.0124547368531801,-0.00157724676769323,0.00798055381866534
HOMER3,0.00406318162421732,-0.00975961667539277,0.00613476926688273,0.0033710638941575,0.00153133971354797,0.00538922876216323,-0.00401550742722099,0.00381301872405921
RAD51,0.00684662053158722,0.00116468427051556,0.00196154259044739,0.00402697184675738,0.00739958553979253,0.00225754803351477,-4.39296701016049e-05,0.00338785011090898
POLQ,0.00940063500045562,0.00126865289447185,0.00352100576030376,0.00321850910946514,0.0105534828785018,0.00223335320998341,-0.00601812912900741,-0.00245495412095634
PIK3CB,0.00847394189758462,-0.00131740278121717,-0.011887980440729,-0.000159424824659771,-0.0023066874815572,-0.00516270123322151,0.00238545189940806,0.000647493235568661
CYBA,0.00450206400876092,-0.020428727201852,0.00647250032707248,0.0137204046316254,-0.00511890579080122,0.0132011236777022,-0.0112599795982392,0.00618527060118386
THOC3,-0.00323954437018881,-0.0038748279504704,0.00260515474236453,0.00862757892246476,0.0066397426443094,0.00328008430177657,0.0180770461801965,0.00477120535835952
HEBP2,-0.00842299884013812,-0.0100437378444264,-0.00694726780464382,-0.00203553252393489,0.00254969761682398,-0.0113478858667554,0.006396275596429,0.00511262612127543
MPHOSPH9,0.0067986308625192,0.000774168308945348,-0.00603373762565778,0.0015649378384464,-0.00242867428726838,-0.00412866129946445,0.00524540969100582,-0.00468384003889798
PLEKHA5,0.00461568723054887,-0.00197455256930003,-0.00947946900925333,0.00188846312177177,0.00316049455183548,0.000295474743066818,0.000675597729486998,-0.00470649500232652
PRSS8,0.0135642239944773,0.0112545799605851,0.0158308757542844,0.011201513005871,0.00330668355322733,-0.00508144116184341,-0.00394333675862857,0.00795384595731733
SIKE1,0.00295187987005987,-0.0015180916852975,-0.0115114985618687,-0.00188673722779836,0.00252968870218683,-0.00476659460868641,0.00268186220433807,-0.00681283286703332
RRP12,0.0134935528625825,0.00024856073654685,0.0088859909577067,0.00650314627498823,-0.00327015812081112,-0.00812900259224481,0.00118517055569298,-0.00450987247831466
FNIP2,-0.00983830853464668,0.000444356212874668,-0.0175864833243269,0.0132383434231689,0.0135299253008565,0.0158410062022727,0.00371069608809096,-0.0179456251259253
MSMO1,0.0157967946330841,0.0150328159680058,-0.0127625748565121,0.00422175752673941,0.00240845448357514,-0.0365703958007056,-0.0144223713138619,0.0450567019060499
TTC17,0.000614555472848643,-0.00339109189396804,-0.0036570691396797,-0.00303328366670427,0.00145330935465021,0.00212738163311275,0.00035299661089865,-0.00502475788806701
ALX4,-8.50769564403891e-05,-0.000147820842187103,-3.23584864555986e-05,-7.8858891118484e-06,-0.000186986512788542,-7.28765619516773e-05,-0.000106362919330463,-0.000779112892757392
FSTL4,0.00200039007137247,0.000563769062294931,0.000179424828542451,-0.000371664572307004,0.000256796806469246,0.000435186178606366,-0.000107176938289167,0.00129591451776299
FOXN3,0.000874802142679456,-0.00173183043516276,-0.00983961530391258,0.00528753751215258,-0.000433519563524242,0.00402592905376836,0.00857980083028068,-0.00512888382371662
METTL24,0.0170225969914534,0.00442027480843198,-0.00289707793540997,-0.0161583353400413,-0.00921200219188923,0.00295859341114636,0.000713299345606215,-0.00106813636601074
AKR7A2,0.000886109398342905,-0.00350519693986922,0.000104316199970542,0.0119455899054065,-0.00836634435755363,-0.000523125942886861,0.0130065306337742,0.00528101030070055
MRTO4,0.00267771252788265,-0.00704519769124145,0.00301644008272878,0.00433594206822258,-0.000329724798484776,-0.00549471047000341,0.00350876348758932,0.000318710103656751
NNAT,0.00344788878831029,0.000741833701256259,-0.000797148137657888,0.00220714254997565,-0.00202016385078735,0.000439113946982001,0.00617236821349944,-0.00704018664574479
USE1,-0.00185601210742369,-0.00698348669691773,0.00577076376991905,0.00890652230642028,2.17371120507322e-05,-0.00393016670162342,0.0030966694817611,0.00292407389376122
MCF2L2,0.00110950118373405,-0.00309634367631987,-0.000214386276714822,-0.00314205936169065,-0.000981677349056929,-0.00121539744273192,-0.00168054906096264,-0.0010622923241562
NRIP2,0.00627716737776855,-0.0116141314139435,0.00133116421756047,-0.00458559875199584,-0.00320590976532291,0.00163685683728856,-0.000117964690092401,-0.00468824112291864
LAMA3,0.0310603355949715,0.00770467293015448,-0.00268970721388361,-0.00821367715806711,-0.0233152010165725,-0.00912049643004237,-0.017469053691455,0.00303411270858639
AP5M1,0.0134673046173218,0.0097485878074032,-0.0146919316693916,-0.000647920526029224,0.0039695347287585,-0.00754697093099048,0.00139651296760908,0.00131369306828039
ANAPC4,0.00696905317505108,-0.0020172183593993,-0.000748882443845861,-0.00805314092422821,0.0108129146663572,-0.0179589262415911,-0.00488223284438434,0.00342493750613573
