"",V1,V2
PHKA2,-0.00340633415637757,0.00765695553631563
CNTLN,-0.00252745680626152,0.00159101171052896
EPHA3,0.00352308774501765,0.0226229075932016
HSPA5,-0.00374725153708576,-0.00197821324704387
DSG2,-0.0018776784985418,0.0114119638569481
GEMIN8,-0.00252102892096662,-0.00267885966098111
OFD1,0.00122329997147821,0.00462477719702916
GPM6B,0.0032447840368637,-0.00704660944216161
MAGEC2,3.74231037594456e-05,-5.1216444649567e-05
PREX2,0.000728200782199273,0.00666809585260746
WDR37,-0.00253605736576827,-0.0033169028709188
YTHDC2,0.000604355636637618,0.00511645662594443
CTPS2,-0.00639571789751384,-0.00373756518422546
ATP6V1H,-0.00431041041311754,0.00265972297616255
POLR2B,-0.00110844790676381,0.00215615883161986
ARAP2,0.00308982578819177,0.0026569287183629
TPR,-0.00390087565137506,0.00202219954226758
CP,-0.0161301582838522,0.00543638547651569
DTNBP1,-0.0173498650484225,0.000929523318383462
XK,0.00435232329463683,-0.00915654303621491
ANO2,2.26711596735829e-05,0.00797816050632176
C12orf4,0.00148237644436448,0.00539556221151949
SCML1,-5.82937423733339e-05,0.000686116161418142
WWC3,-0.00408588166033857,-0.00351381272068694
ARHGAP6,-0.00781820436944438,0.00249601599495215
FAM184B,0.000777011014989968,-0.000865926684758611
MAP4,0.0027383735770613,-0.000116925368114943
GOPC,0.000376213740130641,-0.00453767440478654
ROS1,0.00816708542560681,0.00755310710492046
USP28,-0.00100334125059034,-0.000393792423865258
HDAC9,0.00676452689926408,0.00528729087832908
TSPAN17,0.00584273738846917,0.00207106435569296
NOP16,0.00195442488060677,0.00346525093385331
CC2D2A,-0.00682004367421155,0.00757606170623271
RRM2B,0.00604341963425609,0.0156754153336049
ZNF800,-0.00119651242276985,-0.0028502290963204
TNFRSF17,-0.00129099044425085,0.00230747463452825
SNX29,-0.00245069155436399,0.0053343867062837
LMO3,0.00409386389010656,0.00119584772400187
MRPS10,0.00131310409231345,-0.00178354984568042
GUCA1A,0.00148827139886637,3.74114510008052e-05
RSF1,0.00231641952985895,0.00199769942797029
VPS13D,0.00604926663671953,0.00193887951547009
CELF2,-0.00840414020021955,-0.00300725760785819
FAM120A,-0.00220994079068054,-0.00396120373068262
R3HDM1,-0.00219217189112881,-0.000891228755969108
COL9A2,-0.00474804492781945,0.00174737094455891
KITLG,0.00171855301604779,-0.00780078336868575
ERCC8,-0.0135759069643943,-0.00479433767314206
ADAMTS6,0.00821689347780482,0.000812091766645455
H6PD,0.00688927930733526,0.00123334083793616
VAMP3,0.000982901013061004,-0.00790992282132723
PER3,-0.00876172648505547,-0.00505467013672917
UTS2,0.00727951045728368,0.00261262919264881
TNFRSF9,-0.00514895867792657,-0.00752626202653575
EPN3,0.00107253078894936,0.00335821852947571
LTBP1,0.00505617221266533,0.00446849686140929
RCN1,-0.00330821956072965,-0.00798767621480637
ELN,-0.00232422348832023,0.00366193541309299
RFC2,0.00350983026127711,-0.00266530030570008
ARID1B,4.45094071313145e-05,-0.000421645792541337
NEDD4L,-0.00484557021180365,0.00495713455354217
FOXP3,-0.0207781195132764,-0.00865875654632464
PPP1R3F,0.00251813432544745,-0.00235338315334078
HEXB,-0.000529033363693322,0.00385326188297905
PTCD2,-0.00537041652116457,0.0049097247355493
JKAMP,-0.00163178672976805,0.00208179196350485
DKK3,0.00271393936784417,0.0168634866213449
NFE2L3,-0.00227920178010585,-0.000127686435303143
MCUR1,0.00443623821301455,0.00387675140865402
LIMA1,-0.00875475582248747,0.00672512921896205
LETMD1,0.00350698937776891,0.00411412242470964
SLC4A8,-0.00736104000413363,-0.000479827420598709
LAMC3,0.0174612897079995,0.0257155336026749
PTGER3,-0.00597147018521744,0.00435905423814921
TNIP3,-0.00422502437067843,-0.00249180345528576
MAPK9,0.00232554310057342,0.00118764464445239
COL23A1,-0.0105853903845587,-0.000458312839613322
HERPUD1,-0.0132507729104234,-0.0022452093768498
HOMER3,-0.00141287543643566,-0.000876263675905238
RAD51,0.00910282931855957,0.00239707961105362
POLQ,0.00861164472441176,-0.0038753594280191
PIK3CB,-0.00262858441799034,0.00274299942890691
CYBA,-0.00420622498579369,-0.00786064365155374
THOC3,0.0113138384256412,0.00218902380625715
HEBP2,-0.00958698504708529,0.00231107934468068
MPHOSPH9,0.00215506054574371,0.00192311807305599
PLEKHA5,0.000212258928283015,-0.0018378747203821
PRSS8,0.0170711648303467,-0.00170834904861048
SIKE1,-0.00175502474383409,-0.000214618285754292
RRP12,0.00492995667378165,-0.0037183443650339
FNIP2,0.00806687734325982,-0.0207232336730645
MSMO1,0.000591324729372683,0.00880782791474471
TTC17,-0.00132904724925953,-0.00148892168057057
ALX4,-0.000742049994436703,-3.61922703950434e-05
FSTL4,3.14692065444924e-05,0.000596343068677584
FOXN3,0.000300748243316326,-0.000118446127435165
METTL24,-0.00222688522547238,0.0161629971505207
AKR7A2,0.00205567092584987,0.0051202904303505
MRTO4,-0.00273480713513507,0.000734987404696409
NNAT,0.00198844671377212,-0.000162507007969433
USE1,0.00119436541618646,-0.00369178406229715
MCF2L2,-0.0032853067828957,-0.0010273177743499
NRIP2,-0.00623441620099266,0.00254954842448874
LAMA3,-0.0113145188642877,0.0147394200924498
AP5M1,0.0056111702349682,0.00173483781557169
ANAPC4,-0.00159760452369823,-0.000613783953407309
TRAPPC3,0.00075246734307465,-0.00111626588249282
THRAP3,-0.000570803451951047,-0.000255443503217607
PHPT1,0.00531641537714784,-0.00204624524048907
ENTPD2,0.00559502037119273,-0.0117983538993298
LY75,-0.00200971306261721,-0.00433991261932086
ARID4B,-0.00354205480156406,0.00505375542348312
OPN3,0.00563481292779982,0.000488588956170058
PTPRN,-0.0048165069642808,0.0053271206179895
KIF1B,-0.000709619259343915,0.0057825837658308
FOXC1,-0.0101031129602357,0.00213932560707531
TBC1D22A,-0.00647389128797936,-0.00507685317751246
SYNE2,-0.00370024098832166,0.00372465607019214
PLEKHH1,-9.50403520622559e-05,0.0055568389024839
ATP9A,0.00623899618197054,0.00739947996202432
SPO11,1.46577691725052e-05,2.58471165582018e-05
CBLN4,-0.00991354089098126,-0.0115137962081614
CHRDL2,0.00714748178626092,0.0208007698610133
FAM168A,-0.00318352028610778,0.00307133089687398
RELT,-0.0053362398209509,-0.00160433445111334
GALC,-0.00312044542339582,-0.000818021067139445
NOP58,-0.00542501006311698,0.00143410898185852
SZRD1,-0.00259979470362643,-0.00711592929475124
KCNH2,0.00302288839580937,0.00383075529367975
CUL1,-0.00386982632578108,0.00344235018448966
FAM114A2,-0.00593640574050587,-0.00388550732379765
CYFIP2,0.0176599169762563,0.0126400093890139
TAB2,-0.000945237488694788,-0.00720590736586727
GINM1,-0.00775943459454665,-0.00360107189955391
EIF2AK2,-0.00642422126156608,-0.00426627739260458
USP36,0.00449899427291903,0.00140594251427709
KMT2C,0.0016919651757803,0.00867173471390288
MCOLN3,0.00025376495440406,0.00413509881381892
CCDC85A,-0.00233120842051133,-0.00202956682420947
PUM2,0.00690192149870733,-0.00233976847924091
MRPL43,-0.00498141858199147,-0.00175718745006232
ITIH4,-0.00744963473892908,0.00447066046773017
ITIH1,-0.0090362968329298,-0.00314977104992514
HPF1,-0.00238690169920878,-0.00626407505107877
ZFR,-0.000816225287886847,-0.00383956183402892
ZNF280C,-0.00163591129458091,0.00262131112116046
NPFFR2,-0.000395068803983142,-0.000942320262683428
PHF21B,0.000210149080653626,-0.000347243993231345
TRAF1,0.00076111324958246,0.00106302458084289
RC3H2,-0.00361743306434467,0.00286533451892246
IL17RB,0.00976899798407733,0.0266081532676565
TRAF3IP2,0.0077195437239734,0.00996171879773072
GYG2,0.0181201651614281,-0.000853778733895187
DCBLD2,0.00303467557565732,0.00589892559403502
SERPINB3,0,0
SOAT1,-0.00507257792590932,0.00193321405778133
PKP2,0.00507266639334796,-0.00950916573860095
MSH4,0.00283480252444031,0.0038338397391574
F7,0.00583832808628338,-0.00514193916883025
GDI2,0.0039228729966561,-0.00460666638517102
PRDM1,-0.00844126242959192,-0.00297305865119559
ATG5,-0.000388276408820676,-0.000236564246129757
TMCC3,-0.0153076668942961,-0.0015087034510649
PITHD1,0.00245820051127076,-0.000648362990324375
MTA3,-0.00205299367260619,0.00771994942762415
USP13,-0.00504014119940191,-0.000256651196429884
ATP11B,-0.00244286546715217,-0.00226944496899509
LAMC2,-0.0285017592329833,0.0175018191808144
CDK14,0.00171563249847915,-0.00437019699376202
SEC61A1,-0.00117832821113542,-0.00296620819389891
PPP1R12A,0.000529376660706175,-0.0023444024226242
RASGRF1,-0.00706624559434256,-0.00054987766957327
CAMK2B,-0.00111627961148641,-0.0115593194623947
CROCC,-0.0013493185271786,0.00715164575706017
ATP2B4,-0.00170452948861492,0.00922446697847649
ZC3H11A,0.00330556572700722,0.0003428959016225
RIOK2,-0.0080944351981343,-0.00492386702956566
YIPF1,-0.00262443275259637,0.00836694558732511
NDC1,0.00267419108065732,-0.00389394590941198
DGKG,-0.00943196902006794,0.00491233125749477
FLYWCH1,-0.00632407148421473,0.00256397836518358
UNKL,-0.0116653625996164,0.00326110008876147
TBXAS1,-0.00742347831779186,-0.00656545533233615
PARP12,-0.0103972764630592,0.00422402670572484
ALDH18A1,-0.00912994396771173,0.00194317106703582
TARBP1,0.00232452635544358,-0.00374440475285675
GATB,0.00283921826508427,-0.00054933207525138
MXD1,-0.00359977744490719,-0.00820844232523823
CDK17,0.000960500204175579,0.00204114992627681
DNAJC25,0.00225700168836489,-0.00392577316836835
SLC2A3,-0.00665476824706552,0.00180523905122121
PSD,0.00970365345519817,0.00763401267172773
YBX3,-0.00777572740741093,0.00964992352983934
STYK1,0.00699609184459386,0.00127272793839785
WNK1,0.0104405693251308,-0.00139814464896288
RPS17P5,0.000497672281188034,0.001150703609723
CCAR1,0.00126192153985645,0.001991246498705
OGFR,0.00511878713446021,-0.00399259163857332
GNA15,0.00819257486570548,-8.79922974661806e-05
CREB3L3,-0.00302160946551074,0.00539842632546354
PIGV,-0.00198182539611732,0.00411957504405627
PTPRU,0.0124806219743069,-0.0111069160347067
SNRNP40,0.00322228820068184,0.00980520821379143
RIMBP2,0.00939314228932592,0.00103587855294139
COL11A1,0.0066227263627988,-0.00700757232568256
QSER1,0.00532123770802313,-0.00494063981294693
MPC1,-0.0172735714071732,0.0020725529673905
ACAA1,-0.00284691225041999,-0.00287435545866469
BCAT1,0.0170147582671245,-0.0212358047949293
HDAC7,-0.00964412162464117,0.00491447320821287
LZTS1,-0.00272500021474153,-0.000785406416875215
PRDM6,0.00250411560747485,0.00820948312604163
WNT8A,-7.29549614326249e-05,-5.87868553479701e-07
SPAG4,-0.00813181484501855,-0.000134331946548969
NCKAP1,0.00183456384520009,-0.0015481316067093
MRPS35,-0.00340200270931668,-0.00206416717083186
SFSWAP,-0.000457768141254196,-0.00133650321506382
TNK2,0.00392225822245599,-0.0102405626478536
MON2,-0.00639253714991506,-0.007708017848451
CDH3,-0.00656002043189857,-0.0024478565458244
ARSF,0.00305642229769585,0.0174078679631194
GPBP1,-0.00157860455840897,-0.00533870411131731
DGAT2,0.00361394732666003,-0.0144545507679268
ZNF112,0.00694019674162423,0.000893697453128972
CS,0.00100426383837311,0.000877273531057326
LTK,-0.00837212227637703,-0.0138478690465447
MRPS24,-0.00446322052330385,0.00195365411894988
ELMO2,0.00699327331102116,0.00406490117145326
WAPL,0.00593810673927657,0.00114804270571646
VMP1,-0.0115609479342913,0.0041373692681267
APPBP2,-0.00524823943492657,-0.00352378809170877
POLD1,0.000708419354457327,-0.0115844197822998
SEZ6,-0.00323733315229471,0.00306818528812792
EIF4B,-0.00270273921988833,0.00108294880434094
SLC6A16,-0.00663550692671158,0.00469580760161948
SPHK2,0.00712989960489109,0.00819825517963828
RPL18,0.000316954261115751,8.90069539663276e-05
CA11,-0.00518111297439396,0.00150583382072616
ISOC2,0.00150102431626853,0.00120113061876834
U2AF2,0.00245981395330884,-0.00549686069307998
EPN1,-0.0103732682910865,-0.00802606260603437
MED29,-0.00263527846730741,0.00335696402410429
AHRR,-0.0042138646745627,-0.00379674964452605
GSC2,7.20076287488257e-05,-8.32802099292972e-05
ZNF275,0.00365259931197436,-0.00530016670574157
MTMR1,-0.00671847938608078,-0.00323669282274678
GPC1,0.00377521266039482,0.00170589432733315
ADCK1,-0.0040303057926961,0.00585496621161673
HAGH,-0.00292720789185755,-0.00465792526178931
RNF4,0.00339821025857329,0.00318982622542708
CASP8,0.000277174194490874,0.00329065215576021
LIMCH1,0.00932956320851885,0.00293722582918217
TM7SF3,0.00262481892828773,0.00943642168815184
DLX3,0.000178517491307271,0.000554332061323359
SPA17,0.00877339871436344,0.00971836696038289
TSPAN32,-0.005314321454968,-0.00337616596721354
DMRT3,0.000136155610979824,5.41492063611684e-05
ST3GAL6,0.00446766620324848,-0.00780634873402564
ATP2C2,0.00387017223085624,-0.000864387154772533
NGFR,-0.00386819954017245,-0.0312927864454019
CDON,-0.0167380831483231,0.0141863664518492
TAF2,0.000139442693417977,0.00268146128599452
HIPK2,-0.00939275683880921,-0.00157803298134105
TNPO3,-0.00466740968471605,0.000156437749706421
BORCS8-MEF2B,-0.0110296000808915,-0.000380231385949005
RFXANK,0.00147006847899584,-0.00273470448136591
TMEM161A,0.000858528865751225,-0.004190395963392
LPAR2,0.00670461193751591,0.0112256797462101
CTSA,0.00107173585531445,0.000423483457856351
SUGP2,-0.00256447563730315,0.00288151407720908
SLC12A2,-0.0213845041507592,0.0171559565962996
SNX24,-0.00137278274330614,-0.00124071725608116
EYA2,0.0234971286629822,0.0309465897237589
CNN2,0.011133899939541,-0.0130239626311849
ABCA7,0.00737590914151234,-0.00419852830993652
SNCAIP,-0.0132688792710714,0.00164080247884744
DDX20,-0.00506901002419832,0.00406326185510264
BTBD1,0.00918638690716029,0.00160608937084849
FAR2,0.00328586861999096,0.0061084286825028
BCAS1,-0.00369340751438696,-0.00189425718887051
POU1F1,-0.00363747929341667,0.00173271016043433
CHI3L2,-0.00116669234796862,-0.000669579468522996
PMS1,0.00328095673189183,-0.00470019212154605
HMG20B,0.00122798541762097,-0.00205957345390163
CALCRL,0.00705520702560521,0.013178855483263
TAF11,-0.00125462733741462,0.00105179557126191
ANKS1A,0.00467166109941292,-0.0126471916750118
AP3D1,0.00260130227368435,-0.00484310340839951
ZNF76,-0.0018671493786011,-0.00103570151066471
NTHL1,-0.00662460727825425,-0.00191262575832487
GNAI3,0.00165228979157244,-0.00560923299400314
IPO5,-0.00243023220327777,-0.00536826348984333
OAT,-0.0293407459997773,-0.00651920614328484
WDR3,-0.000163986532726565,0.00657687630251853
PKN2,-0.00163379129624059,-0.00445342367192646
WDR18,0.0156901058264479,-0.00705758930177094
TRAM2,0.00166155636737274,0.00306538283286392
NTN1,0.01647348551869,0.000627126004762852
GLP2R,-0.00118824620623503,-0.0113925585067614
MCM10,0.00486320375287477,-0.00655147139729461
DGKA,-0.0165993632827952,0.000686687704573926
ERBB3,-0.00580043828456063,0.000277113893395735
ROPN1,-0.00350222518098966,0.00197098456453957
ANKRD44,0.00725620387999883,0.0016455504711492
ADAT1,0.0029121156515949,0.00571088056997176
PDIA5,-0.0115024092458734,-0.0122877329247102
TBC1D22B,0.00137903524261086,0.00871633316356972
NDUFB4,-0.00241069744245611,0.00190761926972662
SPEN,0.00434876354025233,0.00169801581302215
MYLK,0.00201314480448587,-0.00903990256437034
ZC3H15,0.00393451237961958,0.000826597739779895
MAP2K4,-0.000512045635411663,0.00489900837181784
SNAP91,-0.000343274082954895,0.000268066448807471
SLK,-0.00221549924880138,-0.00189160402940515
CYB5R4,0.000408710561835403,-0.00289399226037536
COL17A1,-0.00103765308063282,0.00153393011947641
GSTO2,-0.00849989232916094,-0.0162626504136675
SEC61A2,-0.00384023720640842,-0.0028641089330412
PRKCQ,-0.000220192972693976,-0.00454623144520174
TLE2,-0.00503256997636324,-0.0138424617943756
ASB1,0.00178663854871282,0.0038924681258249
FAM107B,0.00965280358870318,-0.00496226110194113
ME1,-0.010406351541207,0.00329720516913217
TBC1D1,0.00702862030739992,-0.0110371764898355
CDK13,0.000742808693676474,-0.00120620000886873
MTHFD2,0.00178102065499637,-0.0101119591047309
SLC9A7,-0.00333394065654155,-0.00550349962297125
FOXJ2,0.000170900013207553,-0.00468678925637274
YBX1,0.00429420356066927,-0.00205994366075982
PDE4A,0.00243448186257507,-0.000899077129107133
PPP2R5A,0.0114820200000327,0.00194149024864715
CTNNA2,-0.00957555861364685,0.00384719147593435
ELAVL1,-0.00469458866097454,-0.00417652139891705
TIE1,-0.00616319685777537,-0.00838142617843822
DIP2B,-0.00315341955991523,0.00146669805094166
SMARCD1,-0.002783811532051,0.00384146021642848
KDM4A,0.00805195164926943,-0.00244532645617152
NFYC,-0.00442443975053619,0.00397867167126406
ZMYND12,-0.00713774633090458,0.00640350589959749
NGEF,-0.000509198091478513,0.00422681402588076
ASPM,0.0147191252765811,-0.0142443462404452
CD84,-0.00053515984177192,-0.0042612359581529
ELOVL1,0.00503700721567709,0.00232945264795284
SPI1,0.0048792317088403,-0.00332791165697794
MPPED2,0.0044989062247137,-0.00419368447219243
CLDN18,0.00473363574733622,0.00396509018457279
ZBTB11,-0.00174730752744599,-0.0036260483557755
ATXN3,-0.00119225592243681,-0.000538600678399485
GOLGA5,0.00100567306932431,-0.000906413987193093
FGFR2,-0.00169476247554095,-0.00145775232188629
LRRC40,-0.00572412515666147,-0.00307705298125366
ISOC1,-0.00556334376589999,-0.0025096860289694
EML1,-0.00871322063168697,3.79924054522283e-05
TRMT11,-0.007784944646522,-0.000955715236463526
THUMPD1,-0.00297204135053554,0.00156860942188939
MSANTD3,-0.000989946746039275,0.00365353112246868
KIF26A,0.000382004416103348,0.00230191909801939
ATG2B,-0.0056842084266776,0.010192649127976
ARFGEF1,0.00141898415910072,0.00169398796821398
ACSM2B,0.000555058471359859,-0.00663687331363467
ZFAT,0.0120855158462546,-0.00285368883035286
MTFR1,-0.00293219637732943,-0.00603046779807879
STAG3,0.0114741947231514,0.0121063072739916
FECH,-0.00503253991234176,-0.00251234366999479
MYO9A,0.0024155271777887,0.000897888568827139
DDX3Y,-0.0332120159341166,0.0232228013132954
PFKP,-0.00687309216657422,0.0113743924059024
IDI1,-0.000932654376318566,0.0166838807118406
SP100,0.00138726765486388,0.000717747293711586
KLF6,-0.0124399417023874,0.00790006928934801
PLPP1,-0.016068349687805,0.00222362063367339
NEO1,-1.69316144641383e-05,5.59287173114231e-05
TRAM1,-0.000478082672952808,-0.0175072521181891
PHKA1,-0.0195871434791576,-0.00115140952683361
TNFRSF1A,-0.000652052311533554,0.00119617019451053
CACNB1,-0.000948460917227601,0.00167265126740398
EVI5,0.00478134500689265,-0.00490852451153957
STOML1,0.00726088333691469,-0.00626471971153654
PKM,0.00826861107660173,-0.00429547058608674
DHX29,-0.000846998447936828,-0.00146255800535131
DNTTIP2,-0.00585001262991239,0.00357217918000818
METTL22,-0.000329184411910702,-0.00350351713223809
TP53BP1,-0.00184286323290252,0.00699780613683419
TRO,-0.00110278091411925,-0.00553748530544911
RRP15,-0.00205985439770048,-0.00383503392929468
RHOA,0.0026744980576077,-0.00086199208182824
DHX8,-7.56728916647461e-05,0.00452044421389009
PMS2P4,-0.00378615822314238,-0.00123825864859624
PRKCZ,0.0169814487045938,-0.00272232886194987
ZFY,-0.029583055117816,0.00596153753324622
IARS2,-0.00547685727262468,9.91830985670659e-05
SYT1,0.00397103842855385,-0.0306770834873026
NAV3,0.000704083205957263,0.0151577011972743
IDH3G,0.000196857169344864,-0.00344884191476046
ROGDI,0.00544438214873277,-0.00371213095471421
